period_start,period_end,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,trades,long_trades,short_trades,win_rate_pct,long_win_rate_pct,short_win_rate_pct,profit_factor,avg_holding_hours,mode
2022-01-01 03:20:00,2026-02-12,20964.07933359375,1996.4079333593747,109.5805077152641,72.0597561685864,1.520689404761467,764,635,129,85.86387434554975,99.84251968503936,17.05426356589147,2.664787391282256,57.614572425828975,hedge_04_confirmed_4h
2022-01-01 03:20:00,2026-02-12,6860.205682294042,586.0205682294043,59.72648098429856,75.30187505314132,0.793160607782329,758,629,129,85.8839050131926,100.0,17.05426356589147,3.948696702124652,56.42086631486368,hedge_04_plus_infinite_stop_reentry_hybrid_tp
