variant,episode_label,episode_count,avg_depth_pct,avg_days_to_recovery,avg_btc_peak_to_trough_pct,avg_long_share_pct,avg_short_share_pct,avg_flat_share_pct,avg_bulltrim_events,avg_unlock_events,avg_slow_bear_entries
combo_trim2p0_unlock24h,two_way_whipsaw,4,50.40125094111342,253.51822916666666,0.3037499945513835,44.62779712717646,28.20488229903249,27.16732057379105,5.5,1.0,1.0
combo_trim2p0_unlock24h,slow_bear_short_gap,2,43.04081635099938,39.447916666666664,-2.285250746394474,19.342879105750285,26.937775367598054,53.71934552665165,1.5,0.0,0.0
combo_trim2p0_unlock24h,fast_selloff_long_stuck,1,58.30194409332003,42.145833333333336,-22.477082878723497,62.59842519685039,0.11248593925759282,37.28908886389201,1.0,0.0,0.0
combo_trim2p0_unlock24h,mixed_trend_whipsaw,1,45.806723303352705,5.1875,-14.05843907189933,99.09909909909909,0.0,0.9009009009009009,0.0,0.0,0.0
unlock_slowbear_24h_2p0,two_way_whipsaw,4,56.732603209072224,240.81770833333331,0.3037499945513835,44.64082404669085,28.20488229903249,27.154293654276657,0.0,1.0,1.0
unlock_slowbear_24h_2p0,fast_selloff_long_stuck,1,64.58087249455677,40.3125,-22.477082878723497,62.485939257592804,0.11248593925759282,37.40157480314961,0.0,0.0,0.0
unlock_slowbear_24h_2p0,mixed_trend_whipsaw,1,52.45016959354434,96.03125,-21.35601911537751,41.557546519641626,11.509303928325293,46.93314955203308,0.0,0.0,0.0
unlock_slowbear_24h_2p0,slow_bear_short_gap,1,51.23963303020924,67.47916666666667,-12.509430216398654,16.99779249448124,24.429727740986017,58.572479764532744,0.0,0.0,0.0
