timestamp,open,high,low,close,ema20,white_avg,red_avg,red_floor,equity,wallet,reserve,margin,side,locked_side,short_gate_open,short_sweep_event,trend_4h_confirmed,bearish_ob_above_count,bullish_ob_below_count,long_block_active,event_flag,variant,equity_index_2026,drawdown_2026_pct
2026-01-01 03:00:00,87912.0,87935.7,87860.6,87864.3,87820.17162585094,87973.61581804097,87978.37868581136,87959.75725723994,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 03:15:00,87864.2,87968.5,87854.8,87941.6,87831.73623291275,87976.78788776259,87982.15970034892,87961.1739860632,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 03:30:00,87941.7,87995.0,87863.4,87900.0,87838.23754406392,87978.88545835635,87984.66794339582,87967.65365768154,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 03:45:00,87900.1,87925.0,87875.0,87907.7,87844.85301605782,87974.73955128729,87981.08800202422,87972.25943059564,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 04:00:00,87907.7,87907.7,87801.9,87820.7,87842.55272881422,87947.68297315604,87954.69694528038,87942.58980242323,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 04:15:00,87820.7,87820.8,87600.0,87603.2,87819.7572308319,87877.77726951893,87886.17327187245,87859.20184330102,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,4,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 04:30:00,87603.1,87668.0,87508.4,87637.4,87802.38987551458,87828.18491020394,87838.20542591595,87804.3125687731,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 04:45:00,87637.4,87637.4,87528.0,87553.4,87778.676554037,87803.11381538009,87814.97021123869,87791.62735409584,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 05:00:00,87553.4,87647.3,87553.4,87587.8,87760.4978346049,87795.39747768707,87808.81448118077,87791.7859097522,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 05:15:00,87587.8,87701.2,87587.8,87684.4,87753.25042178539,87827.64687311233,87842.47044494591,87829.59901637449,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 05:30:00,87684.5,87709.1,87620.0,87629.5,87741.46466732964,87832.48390482651,87848.42338198135,87829.64481055278,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 05:45:00,87629.4,87720.6,87624.4,87677.3,87735.35374663158,87832.45957497411,87849.70113782282,87835.50828067996,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 06:00:00,87677.3,87700.0,87667.5,87671.4,87729.26291361905,87830.90657326925,87849.22119137488,87844.77833423202,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 06:15:00,87671.4,87671.5,87602.8,87627.4,87719.56168375057,87807.77937860595,87827.53093383016,87816.92379097301,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 06:30:00,87627.4,87635.3,87621.4,87632.6,87711.27961863147,87803.40844866348,87824.34267861315,87821.09982147028,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 06:45:00,87632.6,87646.8,87621.6,87635.1,87704.02441685704,87804.05951254645,87826.30380837899,87821.50380837898,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 07:00:00,87635.1,87635.6,87621.5,87626.5,87696.64113906112,87797.35278284794,87820.71121717189,87818.68264574332,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 07:15:00,87626.5,87640.1,87558.5,87639.0,87691.15150676959,87789.95707951952,87814.65736706182,87802.26450991897,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 07:30:00,87639.0,87639.1,87570.0,87607.4,87683.17517279153,87784.45433217827,87810.23992432901,87798.08992432902,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 07:45:00,87607.4,87637.5,87590.4,87606.9,87675.9108706209,87783.49777944316,87810.55001525435,87801.71430096864,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 08:00:00,87606.8,87640.1,87580.9,87619.8,87670.56697818081,87778.33961909555,87806.44183917055,87794.39183917055,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 08:15:00,87619.8,87799.5,87619.7,87734.5,87676.65583740169,87819.59357806284,87848.51901168237,87818.36186882522,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 08:30:00,87734.5,87746.8,87683.0,87712.9,87680.10766241106,87821.32597403959,87850.87842726539,87842.62842726539,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 08:45:00,87713.0,87755.3,87666.3,87681.0,87680.19264694332,87818.61752557041,87848.91109192345,87832.71109192345,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 09:00:00,87681.0,87745.9,87680.9,87738.1,87685.70763294872,87820.99434812475,87851.87249696767,87844.43678268197,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 09:15:00,87738.0,87834.6,87716.8,87834.5,87699.87833457264,87848.76505473065,87880.08036713635,87864.96608142207,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 09:30:00,87834.6,87941.2,87782.8,87799.3,87709.34706461335,87869.86633751105,87901.22397298293,87880.83111584008,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 09:45:00,87799.4,87848.1,87799.3,87822.3,87720.10448703113,87873.19047725844,87904.75215038324,87898.53786466895,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 10:00:00,87822.3,87853.5,87815.6,87843.7,87731.87548826626,87874.99242107761,87906.6312696259,87900.43841248304,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 10:15:00,87843.7,87847.5,87788.3,87788.3,87737.24925128852,87874.31413371078,87906.097982054,87898.397982054,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 10:30:00,87788.3,87832.9,87753.0,87807.6,87743.94932259439,87857.79893887567,87889.82329770004,87879.90186912862,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 10:45:00,87807.7,87820.0,87796.9,87797.1,87749.01129187112,87859.23640544096,87891.49822791481,87886.79822791481,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 11:00:00,87797.1,87853.9,87797.1,87820.0,87755.77212121674,87866.33537178289,87898.67235725468,87889.20092868325,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 11:15:00,87820.0,87949.0,87820.0,87943.3,87773.63191919611,87887.9253164409,87920.22529677447,87898.26815391734,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,4,5,0,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 11:30:00,87943.2,87943.3,87884.3,87915.8,87787.17173641553,87900.30835289217,87932.38457078411,87923.34171364125,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,4,5,0,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 11:45:00,87915.7,87925.1,87839.6,87899.9,87797.90776151881,87893.71563123567,87925.70947561582,87912.8880470444,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 12:00:00,87900.0,87985.6,87899.9,87970.2,87814.31654613606,87923.51225848203,87955.09392111108,87942.82249253965,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,4,5,0,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 12:15:00,87970.2,88000.0,87938.2,87961.5,87828.33401793262,87939.33319031438,87970.39650714264,87953.4250785712,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,4,5,0,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 12:30:00,87961.6,87989.7,87903.7,87942.0,87839.15934955807,87933.68943413171,87964.35126115676,87946.99411829961,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,4,5,0,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 12:45:00,87941.9,87946.0,87883.3,87937.5,87848.52512579063,87924.24996524336,87954.62538326182,87940.74681183326,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,4,5,0,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 13:00:00,87937.5,87946.0,87843.0,87870.1,87850.57987571534,87919.99138155213,87950.02672244713,87938.51957958999,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 13:15:00,87870.0,87954.2,87870.0,87939.4,87859.03893517102,87920.42745304763,87950.23699186876,87937.97270615447,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,4,5,0,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 13:30:00,87939.4,87981.6,87914.4,87927.8,87865.58760801188,87925.11918304097,87954.5584654503,87942.75132259316,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,4,5,0,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 13:45:00,87927.8,87950.0,87901.1,87923.1,87871.06497867742,87925.00355018937,87954.1442026631,87944.87991694882,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,4,5,0,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 14:00:00,87923.1,87934.0,87790.5,87839.9,87868.09688547005,87901.27407426594,87930.2875553807,87901.60184109498,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 14:15:00,87840.0,87923.0,87777.7,87910.0,87872.08765828241,87895.94004716583,87924.97180500929,87899.67180500929,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,4,5,0,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 14:30:00,87910.1,87924.0,87799.3,87805.2,87865.71740511265,87887.36215411959,87916.2653032139,87892.25101749963,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,4,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 14:45:00,87805.1,87867.8,87758.4,87858.5,87865.03003319717,87877.85019941648,87906.87557825516,87888.35414968373,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 15:00:00,87858.6,87930.0,87842.2,87926.7,87870.90336336887,87901.93034255429,87930.76231565155,87917.03374422298,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,4,5,0,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 15:15:00,87926.7,87999.9,87871.8,87999.9,87883.18875733374,87913.17178442032,87941.75390486763,87922.88961915334,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,4,5,0,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 15:30:00,87999.8,88042.0,87925.0,87965.7,87891.04697092102,87931.62006762919,87959.73317653443,87944.59031939157,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,4,5,0,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 15:45:00,87965.8,88079.3,87888.4,87974.7,87899.0139260714,87936.02419948565,87963.76373870127,87933.80659584411,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 16:00:00,87974.6,88049.9,87942.4,87980.3,87906.75545692175,87947.93979875118,87975.15966373397,87950.75966373397,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 16:15:00,87980.4,87980.4,87868.3,87916.2,87907.65493721492,87921.56864446963,87948.56417418021,87923.42131703736,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 16:30:00,87916.2,87916.3,87833.1,87895.2,87906.46875271825,87903.2127267939,87930.11767652373,87916.02481938088,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 16:45:00,87895.3,87956.2,87895.2,87898.7,87905.72887150699,87912.01935727306,87938.69064675909,87928.14064675909,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 17:00:00,87898.6,87955.1,87898.6,87955.0,87910.4213599349,87923.94730896282,87950.28834381083,87939.18834381082,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 17:15:00,87955.0,88045.0,87933.4,88041.2,87922.87646851254,87945.28158673088,87971.1482054896,87957.11249120388,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 17:30:00,88041.3,88475.8,88019.3,88439.8,87972.10728103515,88031.83783739342,88056.62736591422,87999.38450877136,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 17:45:00,88439.5,88475.8,88279.4,88299.0,88003.23992093655,88118.32896186569,88140.98949599266,88093.92521027838,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 18:00:00,88299.0,88427.3,88250.3,88332.8,88034.62659513307,88119.06429879322,88140.0671427196,88103.95285700532,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 18:15:00,88332.8,88332.8,88104.3,88117.8,88042.54787178706,88075.58008352912,88095.20858721784,88059.20858721784,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 18:30:00,88117.7,88225.2,88066.6,88090.4,88047.10521733115,88042.5103496709,88061.19336672248,88033.6290810082,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 18:45:00,88090.4,88176.4,88085.6,88168.7,88058.68567282341,88038.7827491196,88056.48734628172,88035.80877485314,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 19:00:00,88168.7,88186.7,88117.5,88151.3,88067.50608493546,88046.60087524932,88063.33625046408,88051.02910760694,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 19:15:00,88151.3,88151.4,88034.7,88094.9,88070.11502922732,88029.9428916841,88045.84230864546,88026.82088007402,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 19:30:00,88094.8,88144.8,88087.5,88141.9,88076.95169311043,88036.70161991817,88051.81295464633,88039.53438321776,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 19:45:00,88141.9,88306.9,88127.7,88266.5,88095.0039128142,88084.15255155163,88098.02052796,88077.66338510286,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 20:00:00,88266.5,88403.8,88266.5,88312.1,88115.67973064142,88134.16093392811,88146.43294232595,88114.17579946881,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 20:15:00,88312.0,88340.5,88260.4,88296.4,88132.89118486605,88131.75834112559,88142.47320837196,88125.7303512291,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 20:30:00,88296.5,88335.6,88272.0,88308.2,88149.58726249785,88138.80783048594,88148.12346153213,88132.49489010355,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 20:45:00,88308.2,88308.2,88193.2,88220.2,88156.3122851171,88119.40391510724,88127.4140117292,88105.47829744348,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 21:00:00,88220.2,88248.5,88196.4,88227.4,88163.08254367739,88109.11219195135,88116.09556126111,88108.29556126111,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 21:15:00,88227.4,88400.0,88211.8,88327.2,88178.71277761288,88135.54746309033,88141.19169353263,88122.14169353263,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 21:30:00,88327.2,88360.4,88313.5,88327.0,88192.83537022118,88159.50508007793,88163.7527000723,88152.12412864373,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 21:45:00,88327.0,88378.8,88263.3,88263.3,88199.54628734296,88156.95639847661,88159.73798936734,88145.08084651019,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 22:00:00,88263.3,88374.9,88263.3,88374.8,88216.23711711983,88169.19617067002,88170.68422875204,88157.91280018061,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 22:15:00,88374.8,88597.7,88374.8,88473.5,88240.7383440608,88222.85210284551,88222.36680656855,88190.83109228284,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 22:30:00,88473.5,88545.3,88432.5,88523.7,88267.68707319787,88250.15893722801,88247.87649554457,88225.84078125886,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 22:45:00,88523.7,88560.0,88377.3,88548.9,88294.46925670284,88263.09271485361,88258.71958451002,88228.94815593859,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 23:00:00,88549.0,88739.4,88494.6,88682.5,88331.42456558828,88315.14952023778,88308.61418225421,88272.19275368279,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 23:15:00,88682.4,88732.2,88431.1,88581.8,88355.26984505606,88303.36601516666,88294.64919241949,88231.86347813378,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 23:30:00,88581.7,88756.0,88581.7,88750.0,88392.86319314595,88364.496366617,88353.34149245912,88321.06292103055,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
2026-01-01 23:45:00,88750.0,88867.8,88716.3,88859.6,88437.31431760825,88414.95882514068,88400.70879112923,88372.66593398637,134640.3057705941,134640.3057705941,134640.3057705941,0.0,0,-1,0,0,bearish,5,5,1,,lv3p0_g12_body25_tp20_lb5_none,100.0,0.0
