timestamp,regime_id,action,reason,enabled_after,off_bars_4h_counter,trend_4h_confirmed,run_len_4h,flip_count_30_4h,near_ema_ratio_30_4h,vol20_confirmed,vol20_p80_2y,vol20_p65_2y,risk_score_24,dd30_confirmed,variant
2022-12-16 12:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,6.666666666666667,1.0448095284699148,1.6213342145174705,1.3620876879948027,3,-5.739194009349314,r1_bear_only
2023-01-08 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,83.33333333333334,0.2665169181152976,1.6033522219453957,1.3480233862857505,4,-0.4161026425754888,r1_bear_only
2023-02-13 12:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,46.666666666666664,0.5385838577441394,1.5762257204252224,1.336392160540151,4,-5.924402876820334,r1_bear_only
2023-02-14 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,60.0,0.5723363007006347,1.575063988468419,1.3347631835304492,5,0.0,r1_bear_only
2023-03-03 04:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,0.0,1.3579550380949248,1.572094553939454,1.3332663093930321,2,-6.026507364092881,r1_bear_only
2023-03-13 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,3.0,3.3333333333333335,2.422845817173319,1.5700564196051088,1.3309459401092802,3,0.0,r1_bear_only
2023-04-21 16:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,16.666666666666664,0.917899072494175,1.5705454174968976,1.3275176247257143,2,-7.694840581237228,r1_bear_only
2023-04-26 04:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,6.666666666666667,0.8470662846182108,1.5674908724174412,1.3221142282775573,3,0.0,r1_bear_only
2023-04-26 20:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,0.0,1.8792003567794677,1.5679545482010835,1.321836762265004,3,-6.479549038687371,r1_bear_only
2023-04-27 12:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,4.0,3.0,0.0,1.939695663277048,1.5701512931289707,1.3247658132403866,2,-2.9587625406838236,r1_bear_only
2023-05-01 16:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,3.0,0.0,0.7667109694021815,1.574451308090856,1.3273038656426879,3,-5.062727790720811,r1_bear_only
2023-05-02 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,0.0,0.9037190176483632,1.5736186659525335,1.3268684383755855,3,-3.2647195741494106,r1_bear_only
2023-05-08 04:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,13.333333333333334,0.8389353940070103,1.5705882983187276,1.3212917207552477,2,-4.604940318863438,r1_bear_only
2023-05-29 00:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,3.3333333333333335,0.59090993736777,1.5547807062421874,1.3082293958779516,2,0.0,r1_bear_only
2023-05-31 08:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,3.3333333333333335,0.8733992158353625,1.553126100005056,1.3067595746243386,3,-3.226795267984761,r1_bear_only
2023-06-20 04:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,23.333333333333332,0.5052514740386113,1.5357051362423766,1.2966552733935848,3,0.0,r1_bear_only
2023-07-24 12:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,60.0,0.5527449107535317,1.517252904546452,1.266032594150048,4,-3.3507299993393747,r1_bear_only
2023-08-02 04:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,3.3333333333333335,0.5963529873948233,1.4982004619373437,1.2550356585206441,2,-0.2649724590252256,r1_bear_only
2023-08-02 16:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,10.0,0.627502808139159,1.495517959356881,1.2535591897276592,3,-1.3083646451995223,r1_bear_only
2023-08-09 00:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,6.666666666666667,0.4591051036059316,1.47792106673883,1.2445726337497307,2,-0.3596014250127233,r1_bear_only
2023-08-15 20:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,93.33333333333333,0.3054036780395122,1.4706484424762227,1.2320897164438258,4,-1.420948943834499,r1_bear_only
2023-09-18 16:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,50.0,0.5010631046399326,1.4548342388567896,1.2134611666242305,4,0.0,r1_bear_only
2023-09-22 00:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,33.33333333333333,0.6831595761151857,1.4548342388567896,1.212734334342721,4,-3.140070184654231,r1_bear_only
2023-09-28 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,3.0,16.666666666666664,0.7976074418968532,1.4391225686257587,1.1932010828706612,3,0.0,r1_bear_only
2023-10-11 16:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,10.0,0.5903529975686707,1.4088426608844156,1.1744754552901011,2,-4.566148185911545,r1_bear_only
2023-10-16 08:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,13.333333333333334,0.5465812449872973,1.4026233904312333,1.167848196010495,3,0.0,r1_bear_only
2024-01-13 00:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,3.3333333333333335,1.2240782774942291,1.3432140497896463,1.08983855030817,2,-9.092280399842778,r1_bear_only
2024-01-28 12:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,10.0,0.8536509848321966,1.3188483665804578,1.086831828891786,2,0.0,r1_bear_only
2024-01-28 20:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,13.333333333333334,0.9254463536586528,1.3176095369175977,1.086055706927559,3,-1.615767630945486,r1_bear_only
2024-01-29 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,3.0,26.666666666666668,0.6142550670517107,1.3143435311294405,1.08477497817829,4,0.0,r1_bear_only
2024-02-01 04:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,4.0,23.333333333333332,0.8812075674300596,1.314011688648677,1.0834701774185587,5,-3.5085502388277123,r1_bear_only
2024-02-01 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,5.0,30.0,0.9486367738713638,1.314011688648677,1.0834701774185587,5,-0.7324509306124383,r1_bear_only
2024-04-02 16:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,3.3333333333333335,1.2786233192000147,1.3082530127551824,1.0595230135058569,2,-9.0168574751622,r1_bear_only
2024-04-03 08:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,4.0,2.0,6.666666666666667,1.3796804524252386,1.3098137901859572,1.060190415581816,2,-7.261325897173599,r1_bear_only
2024-04-13 20:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,16.666666666666664,1.52972656194448,1.310910355191673,1.0618564347519148,2,-9.6253543605884,r1_bear_only
2024-04-23 00:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,13.333333333333334,0.5980415729237423,1.3319812243788745,1.0656144682635262,2,0.0,r1_bear_only
2024-04-24 16:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,20.0,0.8314685109657044,1.3319812243788745,1.065316518517574,4,-3.2705382012039874,r1_bear_only
2024-05-05 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,20.0,1.127083768285707,1.3286709334900313,1.0639486108419187,3,-0.8571694773129579,r1_bear_only
2024-05-06 16:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,30.0,1.1230288393910168,1.3274214763358123,1.0639486108419187,4,-1.4103327256718368,r1_bear_only
2024-05-15 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,6.666666666666667,1.0437175464493267,1.3054187186205612,1.0504261412969391,2,0.0,r1_bear_only
2024-06-11 12:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,3.3333333333333335,0.5800208552455838,1.2725758712688144,1.0175968359860412,2,-6.732264808362364,r1_bear_only
2024-06-12 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,10.0,1.2388565964787912,1.2682720189526404,1.0152820272229914,3,-3.6633856891550742,r1_bear_only
2024-06-13 04:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,3.0,10.0,1.2869194803580533,1.2680123488103472,1.0152820272229914,3,-3.7377177351125335,r1_bear_only
2024-07-15 08:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,0.0,0.9171697604213406,1.2169297274707949,0.9771218369274457,2,0.0,r1_bear_only
2024-08-01 04:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,3.3333333333333335,0.8527475333536826,1.1852399624903138,0.9571739736277386,2,-8.105115895206161,r1_bear_only
2024-08-02 04:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,13.333333333333334,1.1583598260001815,1.1852399624903138,0.9568346654878894,3,-7.116904553421355,r1_bear_only
2024-08-02 08:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,3.0,13.333333333333334,1.1563696799232686,1.1852399624903138,0.956937125380715,3,-7.769817066595341,r1_bear_only
2024-08-22 00:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,3.3333333333333335,1.3464333968602404,1.203851621910125,0.9587427620987398,2,-0.6794164915718826,r1_bear_only
2024-08-22 16:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,10.0,1.3208460444241878,1.2058907818204152,0.9593235070953922,3,-1.8967111431779649,r1_bear_only
2024-08-23 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,3.0,20.0,1.461766835576602,1.2098480417128428,0.9617655925451986,4,0.0,r1_bear_only
2024-08-28 00:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,13.333333333333334,1.0415629681283107,1.2107476111291096,0.9642021685824121,3,-7.600518443487014,r1_bear_only
2024-09-13 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,0.0,1.1928351114751086,1.203851621910125,0.9670702191494628,2,0.0,r1_bear_only
2024-09-16 04:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,3.3333333333333335,0.9202523809702425,1.1982730732749527,0.9643702200424769,3,-3.158815803838144,r1_bear_only
2024-09-17 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,3.0,16.666666666666664,1.1096169659059543,1.1982730732749527,0.9647151542777171,3,-1.8935240495556727,r1_bear_only
2024-10-02 00:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,3.3333333333333335,0.7328638171378868,1.1771985404876453,0.9539391316684315,2,-7.971108856619368,r1_bear_only
2024-10-05 00:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,26.666666666666668,1.0798325391201629,1.1771985404876453,0.9576455857597403,4,-3.851106059972198,r1_bear_only
2024-10-09 20:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,13.333333333333334,0.8088104824141393,1.1771985404876453,0.9579210306297232,2,-4.0966677145551795,r1_bear_only
2024-10-11 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,0.0,0.9200914909089766,1.1771985404876453,0.9579210306297232,3,-0.9078906004401088,r1_bear_only
2024-12-20 12:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,0.0,1.5708489619391852,1.1860265067752764,0.972803976347755,2,-13.207937512403522,r1_bear_only
2024-12-21 04:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,4.0,2.0,0.0,1.9792481088927036,1.1901786270762569,0.9734421732581006,2,-8.780297385241575,r1_bear_only
2024-12-22 16:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,3.0,3.3333333333333335,1.9432988969602236,1.1928752931983895,0.9763634875016354,3,-10.436306076533219,r1_bear_only
2024-12-24 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,4.0,10.0,1.392796705957229,1.199819505149885,0.9812847536457248,4,-1.4442140014809923,r1_bear_only
2024-12-26 12:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,3.0,10.0,1.4302203874932216,1.2038332084089345,0.9843273595473877,3,-3.7402004634749297,r1_bear_only
2025-01-02 16:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,3.3333333333333335,1.0155714570220733,1.2080225540549585,0.9916759998749359,2,-0.29664355418060895,r1_bear_only
2025-01-08 08:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,10.0,1.0817632670823614,1.2080225540549585,0.9941594762296498,2,-6.4121886389170495,r1_bear_only
2025-01-14 16:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,0.0,1.0577715007712363,1.2048705709711767,0.9996385502870226,2,-0.09501763577056677,r1_bear_only
2025-01-27 08:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,0.0,0.8793185065845186,1.203851621910125,1.0044124885338643,2,-6.4499942355922935,r1_bear_only
2025-01-28 00:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,3.0,2.0,3.3333333333333335,1.1932739816807016,1.203851621910125,1.0049767410944954,3,-3.59141500144583,r1_bear_only
2025-02-02 04:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,3.3333333333333335,0.8904051144321924,1.2075635710426662,1.0090606978448322,2,-6.150872895841175,r1_bear_only
2025-02-04 00:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,3.3333333333333335,1.7009159686592068,1.208990395227834,1.0112263921745333,3,-4.132224365368864,r1_bear_only
2025-02-04 08:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,3.0,6.666666666666667,1.6440690672354121,1.2093752883830993,1.0126570813867182,3,-6.8660928754360695,r1_bear_only
2025-03-24 16:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,3.3333333333333335,0.4476757249332024,1.2039353763738065,1.0065655192652267,2,0.0,r1_bear_only
2025-03-25 04:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,6.666666666666667,0.5624005892729166,1.2037002575557385,1.0058681252987722,3,-2.045906600999514,r1_bear_only
2025-03-25 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,3.0,10.0,0.6012865846207709,1.2010983167522873,1.0049767410944954,3,-0.26301600750310294,r1_bear_only
2025-03-26 16:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,4.0,16.666666666666664,0.7605618956903717,1.1986680203172182,1.004177634302997,4,-1.797276051271146,r1_bear_only
2025-03-27 08:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,5.0,23.333333333333332,0.7293480467145934,1.1986680203172182,1.004177634302997,5,-1.0425492390432778,r1_bear_only
2025-03-28 08:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,6.0,40.0,0.7704328939303264,1.1982730732749527,1.002866042820037,6,-3.5210390151738213,r1_bear_only
2025-04-02 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,0.0,0.8939815242345704,1.1977434842656753,0.9964411912080423,2,0.0,r1_bear_only
2025-04-03 00:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,0.0,1.474396541131331,1.1982730732749527,0.9967933807209807,3,-5.030384253150677,r1_bear_only
2025-04-12 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,10.0,1.8740450774701247,1.2169297274707949,1.0149771725293877,2,-0.09685304110311765,r1_bear_only
2025-04-16 08:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,33.33333333333333,0.6620773280635195,1.2183606049955025,1.0155997089145223,4,-2.761423855163825,r1_bear_only
2025-04-17 00:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,3.0,3.0,40.0,0.67220174765895,1.2183606049955025,1.0155997089145223,5,-1.9853824133838627,r1_bear_only
2025-06-05 20:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,0.0,0.7786448529602722,1.2119942988793995,1.0155771029188265,2,-4.395055749975841,r1_bear_only
2025-06-06 16:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,3.3333333333333335,0.8201802767633407,1.211745286994367,1.0155635954863789,3,-1.4271355652093254,r1_bear_only
2025-06-17 16:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,26.666666666666668,0.7622522543298973,1.2093752883830993,1.0065655192652267,3,-4.047177473566732,r1_bear_only
2025-06-20 12:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,40.0,0.6503954409683934,1.2093752883830993,1.0062584521662938,5,-2.4546430656517515,r1_bear_only
2025-06-20 16:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,3.0,40.0,0.7260654992040656,1.2093752883830993,1.0062584521662938,5,-4.075447860014625,r1_bear_only
2025-06-24 04:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,3.0,13.333333333333334,1.2338243030118035,1.2089507638214165,1.0046852139555882,3,-0.9993523939710425,r1_bear_only
2025-08-01 20:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,10.0,0.6593045756246987,1.2091863918519137,0.9998928330419723,2,-5.145474002582406,r1_bear_only
2025-08-06 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,40.0,0.5846256615060181,1.2091863918519137,0.9998928330419723,4,-0.13106080371824147,r1_bear_only
2025-08-18 04:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,3.3333333333333335,0.5789562264898318,1.2091863918519137,0.9987497065362263,2,-6.596399503424488,r1_bear_only
2025-08-23 00:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,13.333333333333334,0.9107323515136909,1.207506401140264,0.9928280630645417,3,0.0,r1_bear_only
2025-08-23 12:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,20.0,0.9441656416628801,1.207506401140264,0.9928280630645417,4,-1.395068329091731,r1_bear_only
2025-09-10 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,16.666666666666664,0.6243291195849393,1.1986680203172182,0.9887857321304766,2,-0.24261585763959426,r1_bear_only
2025-09-22 08:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,3.3333333333333335,0.48027765181322324,1.1986680203172182,0.9887857321304766,2,-4.3195338769620335,r1_bear_only
2025-09-29 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,0.0,0.5166002049311564,1.1986680203172182,0.9887857321304766,2,0.0,r1_bear_only
2025-10-11 00:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,3.3333333333333335,1.1032110609816612,1.1986680203172182,0.9891296794260404,2,-10.08509277082389,r1_bear_only
2025-10-26 20:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,3.3333333333333335,0.4541999182960411,1.2039353763738065,1.0009944523876735,2,-0.08957474871995608,r1_bear_only
2025-10-29 16:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,2.0,16.666666666666664,0.6650396436672784,1.203851621910125,1.000349352599476,3,-3.516111579995229,r1_bear_only
2026-01-03 08:00:00,r1_bear_only,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,16.666666666666664,0.46904393946445794,1.2237162344626618,1.0175284455052902,2,-0.8241037041467725,r1_bear_only
2026-01-20 08:00:00,r1_bear_only,OFF,bearish trend,0,0,bearish,1.0,1.0,0.0,0.5645350592960252,1.210815343966437,0.9983990345193201,2,-5.770632554879008,r1_bear_only
2022-01-01 04:00:00,r2_bear_mature,OFF,bearish mature run (>=12),0,0,bearish,272.0,0.0,10.0,1.04026872754844,1.6427673477894613,1.437302383998139,0,-9.056937423237532,r2_bear_mature
2022-02-05 04:00:00,r2_bear_mature,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,3.3333333333333335,1.6408163383931573,1.6449379356576417,1.4302433160316184,2,-0.2920336943441515,r2_bear_mature
2022-02-19 16:00:00,r2_bear_mature,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,3.3333333333333335,1.0893150736057027,1.622931100034645,1.4027250002805363,0,-10.284170529265923,r2_bear_mature
2022-02-28 20:00:00,r2_bear_mature,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,0.0,2.0307379758377877,1.6644142924905798,1.4275848864330642,2,0.0,r2_bear_mature
