episode_id,start,end,bars,duration_hours,duration_days,max_drawdown_pct,avg_drawdown_pct,max_ema_below_pct,avg_ema_below_pct
39,2022-04-06 16:24:00,2022-04-08 21:52:00,3209,53.46666666666667,2.227777777777778,26.498631978384214,23.76908462212189,2.3454212059259,0.37753953034976756
40,2022-04-08 21:54:00,2022-04-08 21:54:00,1,0.0,0.0,20.184907918691557,20.184907918691557,2.2887054960657327,2.2887054960657327
41,2022-04-08 21:56:00,2022-04-08 22:12:00,17,0.26666666666666666,0.011111111111111112,20.539357849812102,20.34793629465392,2.3523097536821944,2.205799797775278
42,2022-04-21 11:30:00,2022-04-21 11:31:00,2,0.016666666666666666,0.0006944444444444445,20.072536452037003,20.03927342156374,0.0,0.0
43,2022-04-21 11:34:00,2022-04-21 11:46:00,13,0.2,0.008333333333333333,20.923231908549646,20.3358200875454,0.0,0.0
44,2022-04-21 11:49:00,2022-04-21 11:49:00,1,0.0,0.0,20.057345461742116,20.057345461742116,0.0,0.0
45,2022-04-21 11:58:00,2022-04-21 11:58:00,1,0.0,0.0,20.206112401181535,20.206112401181535,0.0,0.0
46,2022-04-21 12:00:00,2022-04-21 20:30:00,511,8.5,0.3541666666666667,20.97381245842812,20.453445574851173,2.3308361146044487,0.6464960053253411
47,2022-07-18 23:56:00,2022-07-18 23:58:00,3,0.03333333333333333,0.001388888888888889,21.15276339252314,20.54129910169027,0.0,0.0
48,2022-07-20 20:22:00,2022-07-20 20:22:00,1,0.0,0.0,20.192719618031525,20.192719618031525,0.0,0.0
49,2022-07-21 11:28:00,2022-07-21 11:30:00,3,0.03333333333333333,0.001388888888888889,20.69233660997742,20.442665233446572,0.0,0.0
50,2022-07-21 11:32:00,2022-07-21 11:33:00,2,0.016666666666666666,0.0006944444444444445,20.23792745733638,20.211293428054802,0.0,0.0
51,2022-07-21 11:36:00,2022-07-21 11:44:00,9,0.13333333333333333,0.005555555555555556,20.70538184880919,20.37876772102045,0.0,0.0
52,2022-07-21 11:52:00,2022-07-21 11:52:00,1,0.0,0.0,20.02811653279161,20.02811653279161,0.0,0.0
53,2022-07-21 11:54:00,2022-07-21 12:00:00,7,0.1,0.004166666666666667,20.24879848969621,20.137913959625934,0.0,0.0
54,2022-07-21 12:03:00,2022-07-21 12:07:00,5,0.06666666666666667,0.002777777777777778,20.52492271163598,20.24749396581305,0.0,0.0
55,2022-07-21 12:16:00,2022-07-21 12:16:00,1,0.0,0.0,20.05203280398326,20.05203280398326,0.0,0.0
56,2022-07-21 13:35:00,2022-07-21 13:36:00,2,0.016666666666666666,0.0006944444444444445,20.473828859544764,20.26238728014603,0.0,0.0
57,2022-07-21 14:04:00,2022-07-21 14:17:00,14,0.21666666666666667,0.009027777777777779,21.41199895219831,20.568484491306446,0.0,0.0
58,2022-07-21 14:19:00,2022-07-21 15:33:00,75,1.2333333333333334,0.051388888888888894,22.93394348257489,20.951139653690483,0.0,0.0
59,2022-07-21 15:38:00,2022-07-21 15:40:00,3,0.03333333333333333,0.001388888888888889,20.40316714920585,20.230680102429844,0.0,0.0
60,2022-07-21 15:42:00,2022-07-21 15:42:00,1,0.0,0.0,20.14008816609789,20.14008816609789,0.0,0.0
61,2022-07-21 15:44:00,2022-07-21 15:44:00,1,0.0,0.0,20.00854867454392,20.00854867454392,0.0,0.0
62,2022-07-21 15:49:00,2022-07-21 15:51:00,3,0.03333333333333333,0.001388888888888889,20.208575669964866,20.12631819177545,0.0,0.0
63,2022-07-23 11:42:00,2022-07-23 13:15:00,94,1.55,0.06458333333333334,22.085612968560966,20.7970927284931,0.0,0.0
64,2022-07-23 13:19:00,2022-07-23 13:47:00,29,0.4666666666666667,0.019444444444444445,20.543441802226653,20.299036008978444,0.0,0.0
65,2022-07-23 13:58:00,2022-07-23 14:06:00,9,0.13333333333333333,0.005555555555555556,20.490462060888813,20.17271158325143,0.0,0.0
66,2022-07-23 14:09:00,2022-07-23 14:21:00,13,0.2,0.008333333333333333,20.907389590547535,20.421180860677776,0.0,0.0
67,2022-07-23 14:23:00,2022-07-23 20:04:00,342,5.683333333333334,0.23680555555555557,24.230140759236452,21.78698059361713,0.5940120816276212,0.03185247562314826
68,2022-07-23 20:06:00,2022-07-23 20:06:00,1,0.0,0.0,20.08620359981087,20.08620359981087,0.0,0.0
69,2022-07-23 20:08:00,2022-07-23 22:21:00,134,2.216666666666667,0.09236111111111112,21.326620587220916,20.633766932291458,0.0,0.0
70,2022-07-24 03:18:00,2022-07-24 03:18:00,1,0.0,0.0,20.030920391458334,20.030920391458334,0.0,0.0
71,2022-07-24 03:20:00,2022-07-24 03:20:00,1,0.0,0.0,20.06892759720071,20.06892759720071,0.0,0.0
72,2022-07-24 03:24:00,2022-07-24 03:24:00,1,0.0,0.0,20.07698973175212,20.07698973175212,0.0,0.0
73,2022-07-24 03:26:00,2022-07-24 03:26:00,1,0.0,0.0,20.012492655340843,20.012492655340843,0.0,0.0
74,2022-07-24 03:36:00,2022-07-24 03:43:00,8,0.11666666666666667,0.004861111111111111,20.285453496581496,20.14033507465608,0.0,0.0
75,2022-07-24 03:47:00,2022-07-24 03:59:00,13,0.2,0.008333333333333333,20.194466549501268,20.113313634676068,0.0,0.0
76,2022-07-24 04:10:00,2022-07-24 04:14:00,5,0.06666666666666667,0.002777777777777778,20.77954717123228,20.41444764940407,0.0,0.0
77,2022-07-24 04:16:00,2022-07-24 04:16:00,1,0.0,0.0,20.019403056384895,20.019403056384895,0.0,0.0
78,2022-07-24 04:19:00,2022-07-24 04:20:00,2,0.016666666666666666,0.0006944444444444445,20.123059072045894,20.090810533840262,0.0,0.0
79,2022-07-24 04:23:00,2022-07-24 04:24:00,2,0.016666666666666666,0.0006944444444444445,20.10808653645043,20.08332426604253,0.0,0.0
80,2022-07-25 02:30:00,2022-07-25 02:31:00,2,0.016666666666666666,0.0006944444444444445,20.24271922912011,20.223907993544408,0.7223051980174333,0.7148498483925381
81,2022-07-25 02:33:00,2022-07-25 02:47:00,15,0.23333333333333334,0.009722222222222222,21.03051097353275,20.49969210783301,1.0345262035206995,0.8241497922872437
82,2022-07-25 02:49:00,2022-07-25 19:08:00,980,16.316666666666666,0.6798611111111111,23.763968286018937,22.027535081252953,1.9510093931130623,0.9902543002837957
83,2022-07-25 19:16:00,2022-07-25 19:18:00,3,0.03333333333333333,0.001388888888888889,20.08198244266874,20.07620606325963,1.9659260495145991,1.9638166233568086
84,2022-07-25 19:46:00,2022-07-25 22:24:00,159,2.6333333333333333,0.10972222222222222,25.07459837194766,23.303360824457666,1.9835548252618802,0.3983941357746716
85,2022-07-25 22:45:00,2022-07-25 22:46:00,2,0.016666666666666666,0.0006944444444444445,20.403027529827327,20.24432910606143,1.9484107318468669,1.8697506588499868
86,2022-07-25 22:57:00,2022-07-25 22:57:00,1,0.0,0.0,20.009929710039405,20.009929710039405,1.9859324908051461,1.9859324908051461
87,2022-07-25 23:18:00,2022-07-25 23:24:00,7,0.1,0.004166666666666667,20.440421986002075,20.255404119214237,1.9416296910712738,1.8642612448887892
88,2022-07-27 18:03:00,2022-07-27 18:03:00,1,0.0,0.0,20.176199051884826,20.176199051884826,0.0,0.0
89,2022-07-27 18:27:00,2022-07-27 18:27:00,1,0.0,0.0,20.123755607249525,20.123755607249525,0.0,0.0
90,2022-07-27 18:30:00,2022-07-27 18:30:00,1,0.0,0.0,20.07245223749762,20.07245223749762,0.0,0.0
91,2022-07-27 18:35:00,2022-07-29 14:05:00,2611,43.5,1.8125,30.873521682599105,25.23775158723447,0.0,0.0
92,2022-07-29 14:08:00,2022-07-29 14:08:00,1,0.0,0.0,20.18157569009074,20.18157569009074,0.0,0.0
93,2022-07-29 17:28:00,2022-07-29 17:28:00,1,0.0,0.0,20.138977672659504,20.138977672659504,0.0,0.0
94,2022-07-29 17:30:00,2022-07-29 17:30:00,1,0.0,0.0,20.012557161051735,20.012557161051735,0.0,0.0
95,2022-07-31 18:35:00,2022-07-31 18:37:00,3,0.03333333333333333,0.001388888888888889,20.224988798359504,20.186012363854335,0.0,0.0
96,2022-07-31 22:14:00,2022-07-31 22:14:00,1,0.0,0.0,20.069440642306787,20.069440642306787,0.0,0.0
97,2022-07-31 22:20:00,2022-07-31 22:21:00,2,0.016666666666666666,0.0006944444444444445,20.47493859394766,20.26736226156006,0.0,0.0
98,2022-07-31 22:23:00,2022-08-01 14:04:00,942,15.683333333333334,0.6534722222222222,24.467306308754214,21.465150466592565,0.0,0.0
99,2022-08-01 14:17:00,2022-08-01 14:21:00,5,0.06666666666666667,0.002777777777777778,20.447727407171236,20.177824537772178,0.0,0.0
100,2022-08-01 14:25:00,2022-08-01 14:44:00,20,0.31666666666666665,0.013194444444444444,21.038810400171588,20.516919517967104,0.0,0.0
101,2022-08-01 15:03:00,2022-08-01 15:07:00,5,0.06666666666666667,0.002777777777777778,20.4176905218645,20.182973718110475,0.0,0.0
102,2022-08-01 15:15:00,2022-08-01 23:37:00,503,8.366666666666667,0.34861111111111115,25.592616761852856,23.317858006472015,0.0,0.0
103,2022-08-01 23:40:00,2022-08-02 00:15:00,36,0.5833333333333334,0.024305555555555556,21.590201794730845,20.888685570632564,0.0,0.0
104,2022-08-02 00:18:00,2022-08-02 16:40:00,983,16.366666666666667,0.6819444444444445,27.83465570081961,25.275027226830137,0.0,0.0
105,2022-08-02 16:42:00,2022-08-02 17:00:00,19,0.3,0.012499999999999999,20.7330778175852,20.427175854066633,0.0,0.0
106,2022-08-02 17:02:00,2022-08-02 17:02:00,1,0.0,0.0,20.04973867685705,20.04973867685705,0.0,0.0
107,2022-08-02 17:06:00,2022-08-02 17:15:00,10,0.15,0.0062499999999999995,20.86180732604263,20.353325767635802,0.0,0.0
108,2022-08-02 17:18:00,2022-08-02 17:18:00,1,0.0,0.0,20.09801224252859,20.09801224252859,0.0,0.0
109,2022-08-02 17:23:00,2022-08-03 09:47:00,985,16.4,0.6833333333333332,27.418430290140588,24.240264266811526,0.0,0.0
110,2022-08-03 09:49:00,2022-08-03 09:59:00,11,0.16666666666666666,0.006944444444444444,20.350107529924376,20.141799779875083,0.0,0.0
111,2022-08-03 10:01:00,2022-08-03 10:09:00,9,0.13333333333333333,0.005555555555555556,20.358689497154852,20.115652952946807,0.0,0.0
112,2022-08-03 10:31:00,2022-08-03 10:37:00,7,0.1,0.004166666666666667,20.543201792610496,20.317771903395172,0.0,0.0
113,2022-08-03 10:42:00,2022-08-03 10:42:00,1,0.0,0.0,20.039011217818928,20.039011217818928,0.0,0.0
114,2022-08-03 10:56:00,2022-08-03 10:57:00,2,0.016666666666666666,0.0006944444444444445,20.04973867685705,20.047593185049422,0.0,0.0
115,2022-08-03 11:10:00,2022-08-03 11:14:00,5,0.06666666666666667,0.002777777777777778,20.402672079211126,20.211079660790347,0.0,0.0
116,2022-08-03 11:16:00,2022-08-03 11:28:00,13,0.2,0.008333333333333333,20.796369825910073,20.495010745854636,0.0,0.0
117,2022-08-03 11:32:00,2022-08-03 11:34:00,3,0.03333333333333333,0.001388888888888889,20.057247898183736,20.031501996492256,0.0,0.0
118,2022-08-03 11:36:00,2022-08-03 11:40:00,5,0.06666666666666667,0.002777777777777778,20.193486627967808,20.08964482447884,0.0,0.0
119,2022-08-03 11:43:00,2022-08-03 11:43:00,1,0.0,0.0,20.18490466073733,20.18490466073733,0.0,0.0
120,2022-08-03 11:45:00,2022-08-03 11:58:00,14,0.21666666666666667,0.009027777777777779,20.369416956192975,20.208351821206357,0.0,0.0
121,2022-08-03 12:02:00,2022-08-03 12:03:00,2,0.016666666666666666,0.0006944444444444445,20.17846818531448,20.09264851300953,0.0,0.0
122,2022-08-03 12:06:00,2022-08-03 12:06:00,1,0.0,0.0,20.018629045646495,20.018629045646495,0.0,0.0
123,2022-08-03 12:30:00,2022-08-03 12:31:00,2,0.016666666666666666,0.0006944444444444445,20.51638314501521,20.27447894370562,0.0,0.0
124,2022-08-03 12:34:00,2022-08-03 12:34:00,1,0.0,0.0,20.084066545779038,20.084066545779038,0.0,0.0
125,2022-08-03 12:36:00,2022-08-03 14:03:00,88,1.45,0.06041666666666667,21.534419007732616,20.809632866175402,0.0,0.0
126,2022-08-03 14:17:00,2022-08-03 15:41:00,85,1.4,0.05833333333333333,21.838006098511407,20.77853700282672,0.0,0.0
127,2022-08-03 15:43:00,2022-08-03 15:55:00,13,0.2,0.008333333333333333,20.693386219144152,20.30010106702359,0.0,0.0
128,2022-08-03 15:57:00,2022-08-03 16:30:00,34,0.55,0.02291666666666667,21.328451794200777,20.653158247751204,0.0,0.0
129,2022-08-03 18:06:00,2022-08-03 18:08:00,3,0.03333333333333333,0.001388888888888889,20.176322693506837,20.12554605405974,0.0,0.0
130,2022-08-03 20:05:00,2022-08-03 20:10:00,6,0.08333333333333333,0.003472222222222222,20.17846818531448,20.08066951708362,0.0,0.0
131,2022-08-03 20:12:00,2022-08-05 06:03:00,2032,33.85,1.4104166666666667,30.30304402549066,25.295972427659247,0.4889000034708637,0.012805349445208834
132,2022-08-05 06:06:00,2022-08-05 11:45:00,340,5.65,0.2354166666666667,23.040554256684473,22.06341525398235,0.0,0.0
133,2022-08-05 11:48:00,2022-08-05 11:51:00,4,0.05,0.0020833333333333333,20.380144415231094,20.183295541881623,0.0,0.0
134,2022-08-05 11:56:00,2022-08-05 11:58:00,3,0.03333333333333333,0.001388888888888889,20.254633144485098,20.16094666888553,0.0,0.0
135,2022-08-05 12:12:00,2022-08-05 12:25:00,14,0.21666666666666667,0.009027777777777779,20.394090111980635,20.192413882064017,0.0,0.0
136,2022-08-05 12:30:00,2022-08-08 05:30:00,3901,65.0,2.7083333333333335,26.661071682049446,22.82217112991058,0.0,0.0
137,2022-08-08 05:35:00,2022-08-08 05:38:00,4,0.05,0.0020833333333333333,20.229959988697438,20.12027172003267,0.0,0.0
138,2022-08-08 05:40:00,2022-08-08 05:40:00,1,0.0,0.0,20.006828840704582,20.006828840704582,0.0,0.0
139,2022-08-09 10:31:00,2022-08-09 10:32:00,2,0.016666666666666666,0.0006944444444444445,20.122960978114317,20.065371507053076,0.0,0.0
140,2022-08-09 10:36:00,2022-08-09 10:36:00,1,0.0,0.0,20.014459076114882,20.014459076114882,0.0,0.0
141,2022-08-09 10:39:00,2022-08-09 10:42:00,4,0.05,0.0020833333333333333,20.166361738914105,20.094792215095246,0.0,0.0
142,2022-08-09 10:44:00,2022-08-09 10:44:00,1,0.0,0.0,20.121291718083583,20.121291718083583,0.0,0.0
143,2022-08-09 10:50:00,2022-08-09 10:50:00,1,0.0,0.0,20.065371507053094,20.065371507053094,0.0,0.0
144,2022-08-09 10:59:00,2022-08-09 11:00:00,2,0.016666666666666666,0.0006944444444444445,20.259005670621345,20.237305290221453,0.0,0.0
145,2022-08-09 11:04:00,2022-08-09 11:11:00,8,0.11666666666666667,0.004861111111111111,20.288217721159654,20.118996485541278,0.0,0.0
146,2022-08-09 11:14:00,2022-08-09 11:14:00,1,0.0,0.0,20.089575777499103,20.089575777499103,0.0,0.0
147,2022-08-09 11:23:00,2022-08-09 11:33:00,11,0.16666666666666666,0.006944444444444444,20.297398651328834,20.145268362161776,0.0,0.0
148,2022-08-09 11:35:00,2022-08-10 12:29:00,1495,24.9,1.0374999999999999,26.446050619993695,23.447859471747062,0.11103354802590228,0.0002652657462878502
149,2022-08-10 18:45:00,2022-08-10 19:07:00,23,0.36666666666666664,0.015277777777777777,21.249476575465085,20.554804179336948,0.0,0.0
150,2022-08-10 19:14:00,2022-08-10 19:15:00,2,0.016666666666666666,0.0006944444444444445,20.26185867918724,20.2288704144092,0.0,0.0
151,2022-08-10 19:29:00,2022-08-10 19:29:00,1,0.0,0.0,20.102499984721057,20.102499984721057,0.0,0.0
152,2022-08-10 19:49:00,2022-08-10 19:58:00,10,0.15,0.0062499999999999995,20.298399526326,20.194562619040056,0.0,0.0
153,2022-08-11 19:08:00,2022-08-11 19:08:00,1,0.0,0.0,20.01895253225124,20.01895253225124,0.0,0.0
154,2022-08-11 19:12:00,2022-08-11 19:12:00,1,0.0,0.0,20.008658273854245,20.008658273854245,0.0,0.0
155,2022-08-11 20:16:00,2022-08-11 20:25:00,10,0.15,0.0062499999999999995,20.423516887253328,20.181498872339866,0.0,0.0
156,2022-08-11 21:47:00,2022-08-11 21:50:00,4,0.05,0.0020833333333333333,20.41734033221514,20.21583022409386,0.0,0.0
157,2022-08-11 22:22:00,2022-08-11 22:22:00,1,0.0,0.0,20.030276216487923,20.030276216487923,0.0,0.0
158,2022-08-11 22:27:00,2022-08-11 22:29:00,3,0.03333333333333333,0.001388888888888889,20.19910205419873,20.13733650381674,0.0,0.0
159,2022-08-11 22:48:00,2022-08-13 01:40:00,1613,26.866666666666667,1.1194444444444445,24.071334539110588,22.017361858771125,0.0,0.0
160,2022-08-13 08:39:00,2022-08-13 09:17:00,39,0.6333333333333333,0.02638888888888889,20.68820972157999,20.263068749054703,0.0,0.0
161,2022-08-13 10:15:00,2022-08-13 10:18:00,4,0.05,0.0020833333333333333,20.275428988315543,20.164164039479452,0.0,0.0
162,2022-08-13 11:12:00,2022-08-13 11:15:00,4,0.05,0.0020833333333333333,20.160985040941284,20.105719374046867,0.0,0.0
163,2022-08-13 11:20:00,2022-08-13 12:04:00,45,0.7333333333333333,0.030555555555555555,21.164570425607874,20.456278682931657,0.0,0.0
164,2022-08-13 12:06:00,2022-08-13 12:07:00,2,0.016666666666666666,0.0006944444444444445,20.113055524519563,20.079798309043287,0.0,0.0
165,2022-08-13 12:11:00,2022-08-13 12:50:00,40,0.65,0.027083333333333334,21.241844543920426,20.4391474130315,0.0,0.0
166,2022-08-13 13:01:00,2022-08-13 13:06:00,6,0.08333333333333333,0.003472222222222222,20.233368392272016,20.099198351404457,0.0,0.0
167,2022-08-13 13:12:00,2022-08-13 13:13:00,2,0.016666666666666666,0.0006944444444444445,20.09642691678146,20.081754615836036,0.0,0.0
168,2022-08-13 13:16:00,2022-08-13 13:17:00,2,0.016666666666666666,0.0006944444444444445,20.18543887585031,20.10327399055597,0.0,0.0
169,2022-08-13 13:50:00,2022-08-13 13:50:00,1,0.0,0.0,20.050453707152464,20.050453707152464,0.0,0.0
170,2022-08-13 13:56:00,2022-08-13 13:56:00,1,0.0,0.0,20.041650326585202,20.041650326585202,0.0,0.0
171,2022-08-13 14:43:00,2022-08-13 14:45:00,3,0.03333333333333333,0.001388888888888889,20.14631273999586,20.090231945271142,0.0,0.0
172,2022-08-13 15:33:00,2022-08-13 15:33:00,1,0.0,0.0,20.00448049752348,20.00448049752348,0.0,0.0
173,2022-08-13 18:34:00,2022-08-13 18:34:00,1,0.0,0.0,20.02697802563978,20.02697802563978,0.0,0.0
174,2022-08-13 18:40:00,2022-08-13 18:55:00,16,0.25,0.010416666666666666,20.418239384184268,20.14325601063223,0.0,0.0
175,2022-08-13 19:11:00,2022-08-13 19:12:00,2,0.016666666666666666,0.0006944444444444445,20.047519246963397,20.03235786931979,0.0,0.0
176,2022-08-13 19:18:00,2022-08-13 19:18:00,1,0.0,0.0,20.032846946017973,20.032846946017973,0.0,0.0
177,2022-08-13 19:21:00,2022-08-13 19:35:00,15,0.23333333333333334,0.009722222222222222,20.984590200677435,20.422999730713233,0.0,0.0
178,2022-08-13 19:54:00,2022-08-13 19:54:00,1,0.0,0.0,20.274450834919158,20.274450834919158,0.0,0.0
179,2022-08-13 19:56:00,2022-08-13 20:26:00,31,0.5,0.020833333333333332,21.043279404459096,20.416156864050087,0.0,0.0
180,2022-08-13 22:37:00,2022-08-13 22:37:00,1,0.0,0.0,20.056322627530626,20.056322627530626,0.0,0.0
181,2022-08-13 22:39:00,2022-08-13 23:10:00,32,0.5166666666666667,0.02152777777777778,20.651039892518238,20.27998351506735,0.0,0.0
182,2022-08-13 23:25:00,2022-08-13 23:57:00,33,0.5333333333333333,0.022222222222222223,20.723423243848984,20.4185654353164,0.0,0.0
183,2022-08-13 23:59:00,2022-08-14 00:36:00,38,0.6166666666666667,0.025694444444444447,20.91905392312122,20.430749451306166,0.0,0.0
184,2022-08-14 00:38:00,2022-08-14 00:41:00,4,0.05,0.0020833333333333333,20.095448763385075,20.053877244039725,0.0,0.0
185,2022-08-14 00:43:00,2022-08-14 00:46:00,4,0.05,0.0020833333333333333,20.210870864155687,20.130906824003162,0.0,0.0
186,2022-08-14 01:30:00,2022-08-14 01:32:00,3,0.03333333333333333,0.001388888888888889,20.338030805682646,20.131314387918312,0.0,0.0
187,2022-08-14 17:09:00,2022-08-14 17:09:00,1,0.0,0.0,20.41735067603461,20.41735067603461,0.0,0.0
188,2022-08-14 18:02:00,2022-08-14 18:04:00,3,0.03333333333333333,0.001388888888888889,20.481986836110426,20.27259260919809,0.0,0.0
189,2022-08-14 22:11:00,2022-08-14 22:16:00,6,0.08333333333333333,0.003472222222222222,20.23051177581542,20.100902808996672,0.0,0.0
190,2022-08-15 00:09:00,2022-08-15 00:10:00,2,0.016666666666666666,0.0006944444444444445,20.02852377557844,20.015394555563027,0.0,0.0
191,2022-08-15 00:12:00,2022-08-15 00:14:00,3,0.03333333333333333,0.001388888888888889,20.20021357577986,20.135240769036958,0.0,0.0
192,2022-08-15 00:16:00,2022-08-15 00:16:00,1,0.0,0.0,20.245660875833188,20.245660875833188,0.0,0.0
193,2022-08-15 06:58:00,2022-08-15 06:58:00,1,0.0,0.0,20.210641203164528,20.210641203164528,0.0,0.0
194,2022-08-15 07:00:00,2022-08-15 07:01:00,2,0.016666666666666666,0.0006944444444444445,20.218910477148608,20.13828505580371,0.0,0.0
195,2022-08-15 07:08:00,2022-08-17 03:12:00,2645,44.06666666666667,1.8361111111111112,23.14874807104336,21.74580404601216,0.0,0.0
196,2022-08-17 03:14:00,2022-08-17 03:14:00,1,0.0,0.0,20.000635465299112,20.000635465299112,0.0,0.0
197,2022-08-17 03:16:00,2022-08-17 03:16:00,1,0.0,0.0,20.04942418180526,20.04942418180526,0.0,0.0
198,2022-08-17 03:18:00,2022-08-17 03:19:00,2,0.016666666666666666,0.0006944444444444445,20.05025110920366,20.025443287251385,0.0,0.0
199,2022-08-17 03:23:00,2022-08-17 03:25:00,3,0.03333333333333333,0.001388888888888889,20.18255949294915,20.09573211611617,0.0,0.0
