variant,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,return_2026_pct,mdd_2026_pct,whipsaw_avg_return_pct,whipsaw_avg_mdd_pct,trades,bulltrim_count,unlock_short_lock_count,slow_bear_short_entries,posttrim_capped_long_entries,posttrim_release_count
combo_posttrim_same_regime_2p0,215532.7297982225,21453.27297982225,181.19377064717787,63.97840034221949,2.8321084878330054,19.17251482432716,44.954965890396736,-50.40125094111342,50.40125094111342,238,65,41,17,3,0
combo_posttrim_confirm32_2p0,215532.7297982225,21453.27297982225,181.19377064717787,63.97840034221949,2.8321084878330054,19.17251482432716,44.954965890396736,-50.40125094111342,50.40125094111342,238,65,41,17,3,0
combo_posttrim_stage16_64,215110.97581849288,21411.097581849288,181.08781193769659,63.97840034221949,2.8304523240509396,19.172514824327138,44.954965890396736,-50.40125094111342,50.40125094111342,238,65,41,17,3,0
combo_posttrim_stage16_96_strict,215110.97581849288,21411.097581849288,181.08781193769659,63.97840034221949,2.8304523240509396,19.172514824327138,44.954965890396736,-50.40125094111342,50.40125094111342,238,65,41,17,3,0
combo_base,213826.42612301745,21282.642612301745,180.76405308447337,63.97840034221949,2.825391884097902,19.1725148243272,44.95496589039673,-50.401250941113425,50.401250941113425,238,65,41,17,0,0
combo_posttrim_wait32_2p0,193628.10089807663,19262.810089807663,175.45440034570632,64.70560169213857,2.7115797667796544,19.1725148243272,44.95496589039673,-50.40125094111342,50.40125094111342,238,65,41,17,1,2
