period_start,period_end,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,trades,long_trades,short_trades,win_rate_pct,long_win_rate_pct,short_win_rate_pct,profit_factor,avg_holding_hours,entry_scale,scale_label,worst_month
2022-01-01 03:20:00,2026-02-12,5189.960860351712,418.9960860351712,49.24870562885442,30.984767227319022,1.5894489465595283,701,635,66,92.86733238231099,99.84251968503936,25.757575757575758,3.62758818034059,62.65553970518307,0.2,0.20,2024-12 (-14.6087%)
2022-01-01 03:20:00,2026-02-12,10766.57794370915,976.657794370915,78.22814302871448,44.57872323294422,1.7548313938902345,701,635,66,92.86733238231099,99.84251968503936,25.757575757575758,3.3346257833399964,62.65553970518307,0.3,0.30,2024-12 (-22.4521%)
2022-01-01 03:20:00,2026-02-12,21137.686155465482,2013.768615546548,110.00123984065175,56.86373123277352,1.9344710144038584,701,635,66,92.86733238231099,99.84251968503936,25.757575757575758,3.1084124731466933,62.65553970518307,0.4,0.40,2024-12 (-30.6556%)
2022-01-01 03:20:00,2026-02-12,39367.8799229618,3836.7879922961806,144.28673432879214,67.81498388466947,2.127652711297188,701,635,66,92.86733238231099,99.84251968503936,25.757575757575758,2.93195627654288,62.65553970518307,0.5,0.50,2024-12 (-39.2188%)
2022-01-01 03:20:00,2026-02-12,69610.37567463242,6861.037567463242,180.6038693193861,77.41414772509636,2.332956890008328,701,635,66,92.86733238231099,99.84251968503936,25.757575757575758,2.793171987932928,62.65553970518307,0.6,0.60,2024-12 (-48.1405%)
2022-01-01 03:20:00,2026-02-12,116790.76378184767,11579.076378184765,218.23185075209602,85.64960237152191,2.5479610495501506,701,635,66,92.86733238231099,99.84251968503936,25.757575757575758,2.6835737908686355,62.65553970518307,0.7,0.70,2024-12 (-57.4190%)
2022-01-01 03:20:00,2026-02-12,185573.80384483185,18457.380384483185,256.1625713382395,92.51665192883249,2.768826649015466,701,635,66,92.86733238231099,99.84251968503936,25.757575757575758,2.597287280374174,62.65553970518307,0.8,0.80,2024-12 (-67.0517%)
