period_start,period_end,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,trades,long_trades,short_trades,win_rate_pct,long_win_rate_pct,short_win_rate_pct,profit_factor,avg_holding_hours,mode
2022-01-01 03:20:00,2026-02-12,14968.827497361495,1396.8827497361494,93.09773919094214,64.03312645018887,1.4538996352671067,1403,703,700,99.64362081254454,99.85775248933145,99.42857142857143,4087.695360639292,18.6856022808268,baseline_02
2022-01-01 03:20:00,2026-02-12,18237.81243830827,1723.7812438308267,102.59933369532908,89.48315223018861,1.1465771057260041,635,635,0,99.84251968503936,99.84251968503936,0.0,4.528872641398634,42.2701312335958,long_only_no_short
2022-01-01 03:20:00,2026-02-12,20964.07933359375,1996.4079333593747,109.5805077152641,72.0597561685864,1.520689404761467,764,635,129,85.86387434554975,99.84251968503936,17.05426356589147,2.664787391282256,57.614572425828975,long_only_with_trend_short_hedge_5x
