start_timestamp,end_timestamp,final_equity,total_contributed,net_profit,money_multiple,twr_final_index,twr_cagr_pct,twr_mdd_pct,twr_calmar_ratio,xirr_pct,variant,mode,rebalance_count,state_switches,fee_paid,turnover_notional
2021-01-01 16:00:00,2026-03-15 05:15:00,469937.7646886679,64000.0,405937.7646886679,7.342777573260436,16.548930228538993,71.58177768364817,70.15442207902358,1.0203459106685646,82.43342418500856,flow_combo6_thr2_2021,flow_combo6,380,58,1545.4071942561227,3863517.9856403074
2021-01-01 16:00:00,2026-03-15 05:15:00,459596.8758084243,64000.0,395596.8758084243,7.18120118450663,16.204202357093763,70.888305020456,70.15442207902358,1.0104609648213732,81.38927880206622,static_thr2_2021,static,326,0,748.5786023290735,1871446.505822684
