timestamp,open,high,low,close,ema200,ema_gap_pct,rsi6_raw,rsi6_confirmed,rsi50_abs_dev,adx14_raw,adx14_confirmed,ema_rsi_mix_feature,ema_rsi_adx_mix_feature,next_ret_4h_pct
2021-07-08 08:00:00,32473.66,32728.0,32066.0,32667.58,34121.7185423763,-4.261621643031786,24.80433226021661,18.35562275525622,31.64437724474378,19.992997225136964,18.989629274334398,-134.85636294646264,-2560.8723376384114,0.634788374284212
2021-07-08 12:00:00,32667.17,32968.0,32326.0,32874.95,34107.24950215365,-3.6130134213133887,31.814092423463208,24.80433226021661,25.19566773978339,22.25112656177629,19.992997225136964,-91.03228570279016,-1820.008235453759,0.3347229425443965
2021-07-08 16:00:00,32874.95,33195.0,32620.0,32984.99,34094.98781556506,-3.255604083419921,35.63482958337332,31.814092423463208,18.185907576536792,24.042204860360382,22.25112656177629,-59.20611496687046,-1317.402757358912,-0.40306212007339415
2021-07-08 20:00:00,32984.99,33058.71,32500.0,32852.04,34083.94306118133,-3.6143208518158803,32.95736334780139,35.63482958337332,14.365170416626682,25.43958929570863,24.042204860360382,-51.920334976702435,-1248.2793299284144,0.21642491607827274
2021-07-09 00:00:00,32855.0,33077.77,32250.0,32923.14,34071.68531927903,-3.3709671491628277,36.04134065369727,32.95736334780139,17.04263665219861,26.453711861259755,25.43958929570863,-57.450168289679866,-1461.5086862587991,-0.13446469565173702
2021-07-09 04:00:00,32923.15,33300.0,32720.0,32878.87,34060.25700764441,-3.4685205322416075,34.84375600894917,36.04134065369727,13.958659346302731,27.814289776072595,26.453711861259755,-48.41589654521724,-1280.7801767117385,-0.38869948997639625
2021-07-09 08:00:00,32878.58,33044.04,32588.0,32751.07,34048.501913040986,-3.8105403766503274,31.246961312664325,34.84375600894917,15.156243991050829,29.98014285296574,27.814289776072595,-57.753479686263084,-1606.3720195702435,2.401203991197831
2021-07-09 12:00:00,32751.07,33700.0,32615.1,33537.49,34035.59214276197,-1.4634742967675898,60.98557960495131,31.246961312664325,18.753038687335675,31.526600610057322,29.98014285296574,-27.444590105203982,-822.7927318951055,-0.34901240373085285
2021-07-09 16:00:00,33537.49,33675.77,33254.26,33420.44,34030.63590253548,-1.7930781672228984,56.612014343325185,60.98557960495131,10.985579604951312,32.50527346637734,31.526600610057322,-19.69800294392735,-621.011071628931,1.150702982964913
2021-07-09 20:00:00,33420.44,34100.0,33358.0,33805.01,34024.56430151523,-0.6452817428302862,66.17565211068475,56.612014343325185,6.6120143433251855,32.15198783736436,32.50527346637734,-4.266612139079726,-138.68739435575168,-0.0803135393245058
2021-07-10 00:00:00,33805.01,34248.58,33621.51,33777.86,34022.37968159966,-0.7187024655183195,64.96256367202648,66.17565211068475,16.17565211068475,29.25885745051905,32.15198783736436,-11.62548105331574,-373.78232542971745,-0.08846031098476148
2021-07-10 04:00:00,33777.87,33888.0,33423.96,33747.98,34019.94664994196,-0.7994329113459046,63.427025612913326,64.96256367202648,14.962563672026477,27.950261927172626,29.25885745051905,-11.961565837526594,-349.9817497251891,0.09982819712466284
2021-07-10 08:00:00,33747.98,33969.03,33550.0,33781.67,34017.240514121644,-0.6925033029173927,64.560436696463,63.427025612913326,13.427025612913326,28.139650895949796,27.950261927172626,-9.298259585298908,-259.888790875948,0.17349645532622748
2021-07-10 12:00:00,33781.67,33940.51,33621.45,33840.28,34014.89652890651,-0.5133531091535667,66.71392127412778,64.560436696463,14.560436696463,29.334311634542257,28.139650895949796,-7.474645448762969,-210.33391349918995,-1.2919514850349811
2021-07-10 16:00:00,33840.27,34190.0,33200.0,33403.08,34013.15905100694,-1.7936559497224378,43.21045482331741,66.71392127412778,16.713921274127784,29.532714853856305,29.334311634542257,-29.97902433653173,-879.4140423873482,0.28410553757318713
2021-07-10 20:00:00,33403.08,33695.0,33010.0,33497.98,34007.088612688465,-1.4970661513744146,47.98378528142495,43.21045482331741,6.789545176682587,27.494321961507175,29.532714853856305,-10.164398267238921,-300.18227568739815,-0.15242710157449268
2021-07-11 00:00:00,33497.98,33812.53,33381.51,33446.92,34002.02285534828,-1.6325583266319377,45.5138124791177,47.98378528142495,2.01621471857505,25.996931635690373,27.494321961507175,-3.2915881270875667,-90.49998373081995,0.16327362878256757
2021-07-11 04:00:00,33446.92,33630.0,33306.03,33501.53,33996.49944385228,-1.455942382155424,48.890361705575195,45.5138124791177,4.4861875208822966,24.48088164381885,25.996931635690373,-6.531630545949307,-169.8023527726311,0.8671544254844621
2021-07-11 08:00:00,33501.53,33850.0,33416.48,33792.04,33991.57437475922,-0.5870112768515537,63.37803070229162,48.890361705575195,1.1096382944248049,24.149191025826052,24.48088164381885,-0.6513701920536851,-15.946116577977818,0.3969869827332051
2021-07-11 12:00:00,33792.04,33985.0,33645.94,33926.19,33989.58895809495,-0.18652463898022548,68.34952332578602,63.37803070229162,13.378030702291618,23.80971714981573,24.149191025826052,-2.4953323470113165,-60.260257520899145,-0.12698154434671594
2021-07-11 16:00:00,33926.19,34105.0,33754.77,33883.11,33988.95812269102,-0.31141914473794474,64.95169183740259,68.34952332578602,18.349523325786024,23.478523905455063,23.80971714981573,-5.714392860465251,-136.05807769060405,1.094055415810402
2021-07-11 20:00:00,33883.11,34629.62,33690.55,34253.81,33987.90490753987,0.7823521137401347,76.84023488272398,64.95169183740259,14.951691837402592,23.654871583325015,23.478523905455063,11.697487712983037,274.6397449030391,0.5127312844906973
2021-07-12 00:00:00,34253.88,34540.34,34024.26,34429.44,33990.5507293554,1.29120964864381,80.58450668232678,76.84023488272398,26.840234882723976,23.65068633140305,23.654871583325015,34.65637025243936,819.7919878656181,-0.45972284184697676
2021-07-12 04:00:00,34429.99,34662.73,34150.0,34271.16,33994.91778677475,0.8125985624025315,68.59187543124618,80.58450668232678,30.584506682326776,23.69689750557372,23.65068633140305,24.852926161849357,587.7887610714199,-2.1778369918030283
2021-07-12 08:00:00,34271.16,34450.0,33517.61,33524.79,33997.66646551331,-1.390908596603214,37.235357245910386,68.59187543124618,18.59187543124618,22.804004822033736,23.69689750557372,-25.859599364296397,-612.7922756709311,-0.5502495317644129
2021-07-12 12:00:00,33524.78,33629.99,33301.0,33340.32,33992.961227050495,-1.9199304899955127,32.78961489099774,37.235357245910386,12.764642754089614,22.559884536673497,22.804004822033736,-24.507226817476944,-558.8629185204187,-1.534868291606084
2021-07-12 16:00:00,33340.32,33433.0,32714.42,32828.59,33986.46728449278,-3.4068774338929098,23.463850722367383,32.78961489099774,17.21038510900226,23.816930995006526,22.559884536673497,-58.633672656466366,-1322.7688850909913,0.7380152482942659
2021-07-12 20:00:00,32828.58,33290.0,32650.0,33070.87,33974.9461174829,-2.6610082451835693,34.11069648379454,23.463850722367383,26.536149277632617,22.909532267005083,23.816930995006526,-70.61291202320241,-1681.7828530130785,-0.017749759833962653
2021-07-13 00:00:00,33070.86,33224.03,32822.07,33065.0,33965.950335219386,-2.652510312026183,33.97329424865306,34.11069648379454,15.889303516205459,22.149555837672104,22.909532267005083,-42.14654142764887,-965.5575507793883,0.2872826251323124
2021-07-13 04:00:00,33065.01,33336.0,32741.99,33159.99,33956.98565526696,-2.347074217240898,38.76329986594101,33.97329424865306,16.026705751346938,21.653714384198057,22.149555837672104,-37.61586785629281,-833.1747654654528,-0.38528359025438164
2021-07-13 08:00:00,33160.0,33329.84,32907.51,33032.23,33949.055350239425,-2.7005916387978552,34.70029098866672,38.76329986594101,11.236700134058992,21.705120561682754,21.653714384198057,-30.345738429718455,-657.0979527347063,-0.7593190044995479
2021-07-13 12:00:00,33033.73,33044.39,32259.0,32781.41,33939.93270993854,-3.4134502264328006,27.82855845971808,34.70029098866672,15.299709011333277,22.697991180371126,21.705120561682754,-52.22479518909154,-1133.5454758884214,-1.4480768215888395
2021-07-13 16:00:00,32779.05,32957.44,32228.0,32306.71,33928.405120784926,-4.779756416523859,19.19541510136878,27.82855845971808,22.17144154028192,23.193578275771333,22.697991180371126,-105.97408996574613,-2405.398959390362,1.245499773885994
2021-07-13 20:00:00,32306.71,32750.0,32186.99,32709.09,33912.268850926375,-3.5479161132373136,38.57762350421811,19.19541510136878,30.80458489863122,24.330653257768777,23.193578275771333,-109.29208312344052,-2534.874484845625,-2.7548611104741827
2021-07-14 00:00:00,32708.66,32800.0,31620.0,31808.0,33900.29692206143,-6.171913263390386,23.457358764374135,38.57762350421811,11.42237649578189,25.80739645867273,24.330653257768777,-70.49791699375484,-1715.260373770014,0.321868712273643
2021-07-14 04:00:00,31808.01,31998.97,31651.0,31910.38,33879.47804721505,-5.812067247526307,27.340171917399203,23.457358764374135,26.542641235625865,29.457737696348868,25.80739645867273,-154.26761578842226,-3981.245521386014,1.6608702246729612
2021-07-14 08:00:00,31910.39,32700.0,31556.02,32440.37,33859.88503181988,-4.192320884982012,44.750446380460296,27.340171917399203,22.659828082600797,30.626672810554314,29.457737696348868,-94.99727052078921,-2798.4046768705034,1.0252657414203448
2021-07-14 12:00:00,32440.36,32945.0,32273.0,32772.97,33845.76050414008,-3.1696451436180757,53.19603153770825,44.750446380460296,5.249553619539704,32.064786099250256,30.626672810554314,-16.639222136336713,-509.60401219171706,-0.16779071289542147
2021-07-14 16:00:00,32772.96,33176.47,32560.0,32717.98,33835.08597176058,-3.3016200186189475,51.63019137783255,53.19603153770825,3.196031537708251,33.365679260406225,32.064786099250256,-10.552081705035059,-338.3502427737611,0.2598876825525398
2021-07-14 20:00:00,32717.98,33046.23,32666.66,32803.01,33823.97048945451,-3.018452519560988,54.13524472303262,51.63019137783255,1.6301913778325527,34.26335038677616,33.365679260406225,-4.920655271785267,-164.18100554941424,-0.5587596991861399
2021-07-15 00:00:00,32803.0,33170.0,32614.55,32619.72,33813.81167861416,-3.5313725940260507,47.73979619014558,54.13524472303262,4.135244723032621,32.545805954554325,34.26335038677616,-14.603089884508243,-500.35078544249257,-0.486576831438168
2021-07-15 04:00:00,32620.19,32675.06,32350.89,32461.0,33801.93016937422,-3.967022482607088,42.519949222656585,47.73979619014558,2.260203809854417,30.903213825679405,32.545805954554325,-8.96627932896667,-291.8147871748808,-1.8300422044915443
2021-07-15 08:00:00,32461.0,32620.0,31763.14,31866.95,33788.58758062423,-5.687238556624895,28.516262090468103,42.519949222656585,7.480050777343415,31.112300494811475,30.903213825679405,-42.54083318641949,-1314.64846428248,-0.6073690767393836
2021-07-15 12:00:00,31866.95,32130.0,31401.2,31673.4,33769.466808677724,-6.2069881664199,25.263219302991914,28.516262090468103,21.483737909531897,32.819342273896275,31.112300494811475,-133.3493069749311,-4148.803709378916,-0.5033245562522604
2021-07-15 16:00:00,31673.4,31776.5,31140.0,31513.98,33748.61042252173,-6.621399798524666,22.703348913659653,25.263219302991914,24.736780697008086,34.51899955240578,32.819342273896275,-163.7921147233182,-5375.549474869866,1.1183925356302193
2021-07-15 20:00:00,31513.99,31876.0,31500.0,31866.43,33726.37529393942,-5.514809337585849,39.08000116768338,22.703348913659653,27.296651086340347,34.036497922522976,34.51899955240578,-150.53582629577264,-5196.34612052481,0.0960885797373523
2021-07-16 00:00:00,31865.53,32042.81,31550.0,31897.05,33707.86837559176,-5.372094003140802,40.396513794258865,39.08000116768338,10.919998832316622,32.43729816739823,34.036497922522976,-58.663260241392685,-1996.6919353345868,-0.4026704663910863
2021-07-16 04:00:00,31897.39,32000.0,31534.41,31768.61,33689.85028230229,-5.70272727899757,36.43336166096987,40.396513794258865,9.603486205741135,30.310401249195117,32.43729816739823,-54.76606275895684,-1776.4631071667272,-2.165628272688047
2021-07-16 08:00:00,31768.61,31772.98,31018.59,31080.62,33670.73346357292,-7.692477107381893,22.343412322638457,36.43336166096987,13.566638339030128,27.10105436512447,30.310401249195117,-104.36105484711877,-3163.2254472054287,3.2984863236318995
2021-07-16 12:00:00,31080.63,32187.0,31059.16,32105.81,33644.96119030354,-4.574685586937521,54.09103327440779,22.343412322638457,27.656587677361543,21.109756168899725,27.10105436512447,-126.52019303149972,-3428.830629632716,-0.6472037304151468
2021-07-16 16:00:00,32105.81,32245.0,31780.0,31898.02,33629.64625308659,-5.149106357096034,49.19898684190989,54.09103327440779,4.091033274407792,18.981562121660488,21.109756168899725,-21.065165440344565,-444.680506103207,-1.6147397236568328
2021-07-16 20:00:00,31898.02,31976.11,31325.0,31382.95,33612.41614111558,-6.632864866826512,38.76920836559244,49.19898684190989,0.8010131580901074,18.51685861131293,18.981562121660488,-5.313012034161624,-100.84926797956862,-0.25995006842888246
2021-07-17 00:00:00,31382.96,31633.41,31150.02,31301.37,33590.23239841792,-6.814071338564844,37.2676253827539,38.76920836559244,11.23079163440756,20.34391775283897,18.51685861131293,-76.52741538541036,-1417.0473305808575,0.6251483561262594
2021-07-17 04:00:00,31301.38,31572.53,31175.14,31497.05,33567.45764818491,-6.167901274754006,43.559723967503416,37.2676253827539,12.732374617246101,22.52983547346747,20.34391775283897,-78.53202963235778,-1597.6491518041994,-0.38086106476638015
2021-07-17 08:00:00,31497.06,31945.0,31225.63,31377.09,33546.85657705869,-6.4678685231644035,40.56647830598571,43.559723967503416,6.440276032496584,25.27901857084122,22.52983547346747,-41.65485863107479,-938.4771116286614,1.1499791727021202
2021-07-17 12:00:00,31377.01,31750.0,31329.0,31737.92,33525.26685987402,-5.331342677582905,52.37814053095084,40.56647830598571,9.433521694014289,27.533626119107794,25.27901857084122,-50.29333680720256,-1271.3661951388458,0.25546727699863325
2021-07-17 16:00:00,31737.87,31909.98,31522.16,31819.0,33507.48231400463,-5.0391202125589665,54.800324994360146,52.37814053095084,2.378140530950837,27.27546381438961,27.533626119107794,-11.983736017820076,-329.9557070247437,-1.0130739495270102
2021-07-17 20:00:00,31819.01,31876.07,31465.0,31496.65,33490.681494959805,-5.953989008136176,44.09925314524567,54.800324994360146,4.800324994360146,25.56453323094325,27.27546381438961,-28.581082251901663,-779.5622747378369,2.091682766262437
2021-07-18 00:00:00,31496.65,32435.93,31451.0,32155.46,33470.84038555722,-3.929929366592211,62.2014995131229,44.09925314524567,5.900746854754331,24.430482728364897,25.56453323094325,-23.18951834932567,-592.8292124509044,-1.4008818409066426
2021-07-18 04:00:00,32155.46,32182.84,31666.0,31705.0,33457.75202351188,-5.238702296197789,49.14393726711744,62.2014995131229,12.201499513122897,24.223025477783466,24.430482728364897,-63.92002351645313,-1561.5970305153862,0.24289544235924776
2021-07-18 08:00:00,31705.0,31850.0,31547.99,31782.01,33440.31170486997,-4.958989974451917,51.243671745446605,49.14393726711744,0.8560627328825632,23.776130022466024,24.223025477783466,-4.245206509866541,-102.83174544694944,-1.3622171788379656
2021-07-18 12:00:00,31782.01,31838.2,31075.1,31349.07,33423.81119039366,-6.207374672431015,40.07991685147375,51.243671745446605,1.2436717454466049,23.299631726314242,23.776130022466024,-7.719936493503327,-183.55021383471552,0.8844600493730814
2021-07-18 16:00:00,31348.11,31750.0,31268.08,31626.34,33403.16699944447,-5.3193369343512185,48.67339550303151,40.07991685147375,9.920083148526253,23.14283465036712,23.299631726314242,-52.76826468379082,-1229.481133969,0.44475585856598165
2021-07-18 20:00:00,31626.33,31899.83,31401.0,31767.0,33385.48712880323,-4.847876331889388,52.79471423326106,48.67339550303151,1.3266044969684927,23.160427074347513,23.14283465036712,-6.431214542631584,-148.83653476115916,-0.7595303302168843
2021-07-19 00:00:00,31765.23,31833.0,31417.92,31525.72,33369.3827792629,-5.52501312792824,45.30638342837397,52.79471423326106,2.794714233261061,21.836843443533862,23.160427074347513,-15.440832827575267,-357.6162826702481,0.2226753266856285
2021-07-19 04:00:00,31525.01,31890.0,31507.75,31595.92,33351.03787598666,-5.2625584922212445,47.88708042758776,45.30638342837397,4.6936165716260305,20.691524737764706,21.836843443533862,-24.70043174824093,-539.3794610740306,-1.0563389197086104
2021-07-19 08:00:00,31595.92,31659.44,31154.0,31262.16,33333.57401652411,-6.214197179988163,37.73006063145018,47.88708042758776,2.1129195724122383,17.992418575949703,20.691524737764706,-13.130098848425925,-271.6817651315009,-1.884610660299857
2021-07-19 12:00:00,31262.94,31365.0,30358.77,30672.99,33312.962931782575,-7.92476171269617,26.03331590889229,37.73006063145018,12.26993936854982,15.518959018518858,17.992418575949703,-97.23634572498703,-1749.5170330797241,0.20213223425560312
2021-07-19 16:00:00,30672.99,30839.0,30529.0,30734.99,33286.69454440165,-7.665839397173822,28.819876905301015,26.03331590889229,23.96668409110771,14.893925022599872,15.518959018518858,-183.72475112523256,-2851.2168834000604,0.2883684035686951
2021-07-19 20:00:00,30735.0,30960.0,30676.5,30823.62,33261.304449432486,-7.328890101524804,33.14068177488548,28.819876905301015,21.180123094698985,14.188582801386215,14.893925022599872,-155.2267944978163,-2311.936238748994,-4.025095040751214
2021-07-20 00:00:00,30823.62,31050.0,29452.53,29582.94,33237.048882771465,-10.994083426779765,16.40883373524173,33.14068177488548,16.85931822511452,16.885995124558367,14.188582801386215,-185.3527510855376,-2629.8928562418787,0.7263307838909938
2021-07-20 04:00:00,29582.94,29910.69,29468.31,29797.81,33200.689590405585,-10.24942443180143,24.346763199612298,16.40883373524173,33.59116626475827,20.193654198943545,16.885995124558367,-344.2901202067174,-5813.681291244244,-0.41774882113819745
2021-07-20 08:00:00,29797.81,29868.2,29250.0,29673.33,33166.830091993594,-10.533114205680198,22.83901355404997,24.346763199612298,25.653236800387702,24.56839127191834,20.193654198943545,-270.20847296384176,-5456.496464656407,0.6294541259777686
2021-07-20 12:00:00,29673.33,29978.0,29242.24,29860.11,33132.06889704838,-9.875504325478055,30.579813070280025,22.83901355404997,27.16098644595003,28.742847409190155,24.56839127191834,-268.22843913123035,-6589.941242831999,-0.35240995428349464
2021-07-20 16:00:00,29860.12,29950.0,29573.94,29754.88,33099.51209210263,-10.10477762571202,28.637523607782896,30.579813070280025,19.420186929719975,33.539529892388956,28.742847409190155,-196.2366703745794,-5640.400672664082,0.07064387421491514
2021-07-20 20:00:00,29754.88,29955.0,29480.12,29775.9,33066.23217078818,-9.950732075531022,29.707714326950324,28.637523607782896,21.362476392217104,38.19211621660297,33.539529892388956,-212.57227904880895,-7129.5743074507745,0.14316947598560503
2021-07-21 00:00:00,29775.89,29882.0,29472.41,29818.53,33033.49254719825,-9.732433052922614,32.1828261378526,29.707714326950324,20.292285673049676,42.6183980070175,38.19211621660297,-197.49331180373667,-7542.6875164101175,3.2842665282292627
2021-07-21 04:00:00,29818.54,30933.19,29808.0,30797.85,33001.502870111704,-6.677431869648205,65.58698023318021,32.1828261378526,17.8171738621474,44.95561423555146,42.6183980070175,-118.97296457416604,-5070.437156296602,2.279866938763586
2021-07-21 08:00:00,30797.85,31646.15,30700.0,31500.0,32979.57597588174,-4.48634020329359,75.8299329582056,65.58698023318021,15.586980233180213,45.81860162656779,44.95561423555146,-69.92849606805889,-3143.6784933079325,1.2837460317460359
