period_start,period_end,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,trades,long_trades,short_trades,win_rate_pct,long_win_rate_pct,short_win_rate_pct,profit_factor,avg_holding_hours,stop_loss_pct,sl_label,worst_month
2022-01-01 03:20:00,2026-02-12,4124.041866980474,312.4041866980474,41.134002328905005,86.61393291788352,0.4749120718014631,298,226,72,82.21476510067114,99.5575221238938,27.77777777777778,1.8973653316232983,178.95984340044745,0.02,2.00%,2024-04 (-71.4481%)
2022-01-01 03:20:00,2026-02-12,3839.69606098396,283.96960609839596,38.703312647141644,83.76885882186514,0.4620250674471335,275,203,72,80.72727272727272,99.50738916256158,27.77777777777778,1.8883658408748227,195.6268484848485,0.03,3.00%,2025-01 (-66.9313%)
2022-01-01 03:20:00,2026-02-12,4803.439836162247,380.3439836162247,46.46606568595495,84.73069546667902,0.5483970765261579,306,234,72,82.6797385620915,99.57264957264957,27.77777777777778,1.9806028513012772,174.64863834422658,0.04,4.00%,2025-01 (-68.3359%)
2022-01-01 03:20:00,2026-02-12,3861.5420371911546,286.15420371911546,38.89480384186146,84.61753461294253,0.4596541842039483,292,220,72,81.84931506849315,99.54545454545455,27.77777777777778,2.1219624144720854,181.13613013698628,0.05,5.00%,2025-01 (-65.9448%)
2022-01-01 03:20:00,2026-02-12,5765.836652967571,476.5836652967572,53.11695392746398,84.40793265115364,0.6292886492906897,287,215,72,81.53310104529616,99.53488372093024,27.77777777777778,2.5039311259090615,185.70098722415796,0.06,6.00%,2025-01 (-66.1715%)
