timestamp,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,trend_4h_confirmed,ema200_prev_closed,ret4h_pct,tr_pct,atr20_pct,adx14,ema_dist_pct,stress_event,bull_impulse_event,stress_active_3,stress_active_6,bull_impulse_active_3,buy_ratio,taker_imbalance,log_volume,volume_z,imbalance_z,co_ret,sell_climax_event,squeeze_risk_event,bull_euphoria_event,sell_climax_active_3,sell_climax_active_6,squeeze_risk_active_3,bull_euphoria_active_3
2022-01-01 16:00:00,47194.77,47943.77,47157.59,47326.98,38466.496,,,,,,,bullish,46759.38582089553,0.0028011572466277,0.0166116663264801,,,0.0121386149355886,False,False,False,False,False,,,10.557542907636416,,,0.002801369728044234,False,False,False,False,False,False,False
2022-01-01 20:00:00,47326.99,47813.43,47202.47,47704.35,23490.633,,,,,,,bullish,46765.033524170205,0.0079736759032584,0.0128072177904111,,,0.0200858719655212,False,False,False,False,False,,,10.06435702492717,,,0.007973462922531205,False,False,False,False,False,False,False
2022-01-02 00:00:00,47704.35,47745.61,47263.28,47330.75,20840.181,,,,,,,bullish,46774.37995676553,-0.0078315709154406,0.0101906266010997,,,0.0118947604168935,False,False,False,False,False,,,9.944638181050315,,,-0.007831570915440622,False,False,False,False,False,False,False
2022-01-02 04:00:00,47330.76,47418.65,46749.99,47171.04,31316.56,,,,,,,bullish,46779.91597709622,-0.0033743390924504,0.0141752227637975,,,0.0083609389784982,False,False,False,False,False,,,10.351902310100645,,,-0.003374549658615278,False,False,False,False,False,False,False
2022-01-02 08:00:00,47171.39,47500.0,46963.66,47231.3,22208.407,,,,,,,bullish,46783.80775841865,0.0012774787242342,0.0113556052871717,,,0.0095651094475273,False,False,False,False,False,,,10.008226189867706,,,0.0012700494939836826,False,False,False,False,False,False,False
2022-01-02 12:00:00,47231.29,47453.05,47002.47,47329.68,26792.14,,,,,,,bullish,46788.260417538855,0.0020829407617406,0.0095200305601052,,,0.0115716972084345,False,False,False,False,False,,,10.195863839900818,,,0.002083152926799059,False,False,False,False,False,False,False
2022-01-02 16:00:00,47329.68,48000.0,46605.68,46908.29,63863.45,,,,,,,bullish,46793.64767706584,-0.0089032928175301,0.0297243834725162,,,0.0024499548256067,False,False,False,False,False,,,11.064502489237944,,,-0.008903292817530106,False,False,False,False,False,False,False
2022-01-02 20:00:00,46908.66,47469.46,46815.75,47280.0,19774.355,,,,,,,bullish,46794.78839669702,0.0079241856823175,0.0138263536379018,,,0.0103689239748165,False,False,False,False,False,,,9.89214117516333,,,0.007916235509605185,False,False,False,False,False,False,False
2022-01-03 00:00:00,47280.01,47288.28,46717.26,46802.86,26291.881,,,,,,,bullish,46799.61637284929,-0.0100917935702199,0.0122005364629425,,,6.930884058675701e-05,False,False,False,False,False,,,10.177015463281638,,,-0.010092002941623823,False,False,False,False,False,False,False
2022-01-03 04:00:00,46802.86,47217.37,46750.0,47041.11,21333.244,,,,,,,bullish,46799.64864774631,0.0050905008796471,0.0099353522907942,,,0.0051594693385654,False,False,False,False,False,,,9.968021886164932,,,0.005090500879647131,False,False,False,False,False,False,False
2022-01-03 08:00:00,47042.77,47436.26,46777.0,47364.11,33235.58,,,,,,,bullish,46802.05124826625,0.0068663345741628,0.0139189778927547,,,0.0120092760198105,False,False,False,False,False,,,10.411376267805279,,,0.006830805243823956,False,False,False,False,False,False,False
2022-01-03 12:00:00,47364.11,47575.22,46560.0,46689.99,57712.063,,,,,,,bullish,46807.64387266162,-0.0142327175576613,0.0217438470215993,,,-0.0025135610965955,False,False,False,False,False,,,10.963221494770115,,,-0.014232717557661312,False,False,False,False,False,False,False
2022-01-03 16:00:00,46689.99,46800.0,46260.4,46364.55,49363.789,,,,,,,bullish,46806.4731873615,-0.006970230664003,0.0116382020315089,,,-0.009441497238908,False,False,False,False,False,,,10.806972418193952,,,-0.006970230664003041,False,False,False,False,False,False,False
2022-01-03 20:00:00,46364.56,46579.28,45665.4,46445.81,56845.236,,,,,,,bearish,46802.07594171611,0.001752632129504,0.0196762635854557,,,-0.0076121824630125,False,False,False,False,False,,,10.948087696195014,,,0.0017524160695152613,False,False,False,False,False,False,False
2022-01-04 00:00:00,46445.8,46550.0,45931.61,46313.95,30816.389,,,,,,,bearish,46798.53100697267,-0.0028390074368387,0.0133521325648103,,,-0.0103546200392588,False,False,False,False,False,,,10.335801937830743,,,-0.0028387927433698446,False,False,False,False,False,False,False
2022-01-04 04:00:00,46313.95,46550.89,46020.5,46521.68,28851.557,,,,,,,bearish,46793.70930541075,0.0044852576815408,0.0114009210329463,,,-0.00581337340956,False,False,False,False,False,,,10.26991923928414,,,0.004485257681540844,False,False,False,False,False,False,False
2022-01-04 08:00:00,46521.69,46750.0,46270.54,46709.98,37737.68,,,,,,,bearish,46791.00254615294,0.0040475752380395,0.0102646158272814,,,-0.0017315838888687,False,False,False,False,False,,,10.53841434379504,,,0.004047359414501184,False,False,False,False,False,False,False
2022-01-04 12:00:00,46709.97,47524.36,46390.84,46925.28,68631.828,,,,,,,bearish,46790.19635166386,0.0046092933458758,0.0241558494696249,0.0147923784365271,,0.0028870075115925,False,False,False,False,False,,,11.136511671130066,,,0.004609508419722852,False,False,False,False,False,False,False
2022-01-04 16:00:00,46925.28,46986.54,45445.57,46058.09,92895.654,,,,,,,bearish,46791.540467567705,-0.0184802306986767,0.0334570973307838,0.0160512409437733,,-0.0156748519120903,True,False,True,True,False,,,11.439232142222174,,,-0.01848023069867677,False,False,False,False,False,False,False
2022-01-04 20:00:00,46058.09,46430.38,45750.0,45833.42,33216.642,,,,,,,bearish,46784.242452965045,-0.0048779704065018,0.0148446264756153,0.0160718314278096,,-0.0203235620181509,False,False,True,True,False,,,10.410806294373458,,,-0.0048779704065018414,False,False,False,False,False,False,False
2022-01-05 00:00:00,45833.41,46580.0,45710.23,46409.76,28814.127,,,,,,,bearish,46774.78153303505,0.0125746671315385,0.0187411010097875,0.0159622997403994,,-0.007803810537891,False,False,True,True,False,,,10.268621066691354,,,0.012574888056550826,False,False,False,False,False,False,False
2022-01-05 04:00:00,46412.87,46537.0,46243.1,46399.33,18289.792,,,,,,,bearish,46771.149477979976,-0.0002247372104487,0.0063341431869813,0.0156242234532265,,-0.0079497613834577,False,False,False,True,False,,,9.814098368985636,,,-0.00029172942763511234,False,False,False,False,False,False,False
2022-01-05 08:00:00,46399.34,47075.29,46095.4,46271.93,54891.578,,,,,,,bearish,46767.44978168167,-0.0027457293025567,0.0211767695879553,0.0162048892276591,,-0.0105953988082487,False,False,False,True,False,,,10.91311520953661,,,-0.0027459442311031923,False,False,False,False,False,False,False
2022-01-05 12:00:00,46271.93,46820.83,45900.0,46611.46,81299.27,,,,,,,bearish,46762.51923659031,0.0073377099247859,0.0197554421165953,0.0163573507459324,,-0.0032303485581269,False,False,False,True,False,,,11.3058923164058,,,0.007337709924785996,False,False,False,False,False,False,False
2022-01-05 16:00:00,46611.47,46670.0,44128.22,44673.22,128210.848,,,,,,,bearish,46761.01615960931,-0.041582906864535,0.0568971746384075,0.0193116144303007,20.663294901217075,-0.0446482204852657,True,False,True,True,False,,,11.761431437673535,,,-0.041583112482828755,False,False,False,False,False,False,False
2022-01-05 20:00:00,44671.93,44835.0,42270.0,43421.69,173971.954,,,,,,,bearish,46740.24206846892,-0.0280152180657673,0.0590718601694222,0.0223029780738612,22.611443593209195,-0.0709998904928141,True,False,True,True,False,,,12.066649381297099,,,-0.02798714987241424,False,False,False,False,False,False,False
2022-01-06 00:00:00,43421.7,43766.0,42801.0,42817.38,56177.064,,,,,,,bearish,46707.2216498772,-0.013917238136056,0.0225375770306356,0.0221164162776891,25.477250378660983,-0.0832813751808212,False,False,True,True,False,,,10.936263838701645,,,-0.0139174652305184,False,False,False,False,False,False,False
2022-01-06 04:00:00,42821.05,43258.82,42566.73,43222.22,53675.887,,,,,,,bearish,46668.51675783862,0.009455039051899,0.0160123658618182,0.0219536617971034,28.06438218829034,-0.0738462886172564,False,False,True,True,False,,,10.890719147994696,,,0.009368523191280786,False,False,False,False,False,False,False
2022-01-06 08:00:00,43222.22,43253.23,42385.83,42865.15,59278.161,,,,,,,bearish,46634.22524781038,-0.0082612600648462,0.0202355526575785,0.0224822495663726,29.304934928828978,-0.0808220835187424,False,False,False,True,False,,,10.989996237221561,,,-0.008261260064846287,False,False,False,False,False,False,False
