period_start,period_end,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,trades,long_trades,short_trades,win_rate_pct,long_win_rate_pct,short_win_rate_pct,profit_factor,avg_holding_hours,stop_loss_pct,sl_label,worst_month
2022-01-01 03:20:00,2026-02-12,4773.352726665897,377.3352726665897,46.2424422231585,62.90308047878542,0.7351379594001624,427,361,66,88.2903981264637,99.7229916897507,25.757575757575758,2.191914725129258,119.1567525370804,0.02,2.00%,2024-12 (-36.8054%)
2022-01-01 03:20:00,2026-02-12,39367.8799229618,3836.7879922961806,144.28673432879214,67.81498388466947,2.127652711297188,701,635,66,92.86733238231099,99.84251968503936,25.757575757575758,2.93195627654288,62.65553970518307,0.03,3.00%,2024-12 (-39.2188%)
2022-01-01 03:20:00,2026-02-12,3365.6145994774633,236.56145994774636,34.32884632637918,53.996419421402756,0.635761531861354,447,381,66,88.81431767337807,99.73753280839895,25.757575757575758,2.6711501298000333,112.89720357941835,0.04,4.00%,2024-08 (-22.4542%)
2022-01-01 03:20:00,2026-02-12,9215.241729556,821.5241729556001,71.61081862255136,65.44052871984073,1.094288509329233,619,553,66,92.08400646203555,100.0,25.757575757575758,4.589488529970421,73.64369951534734,0.05,5.00%,2024-12 (-35.1464%)
2022-01-01 03:20:00,2026-02-12,3875.196384030435,287.51963840304353,39.01407519747,75.18318343144864,0.5189202347762074,609,543,66,91.78981937602627,99.8158379373849,25.757575757575758,3.635817781575345,73.72985769020251,0.06,6.00%,2024-12 (-43.0792%)
