timestamp,trend_4h_confirmed,ema200_prev_closed,ret4h_pct,tr_pct,atr20_pct,adx14,ema_dist_pct,stress_event,bull_impulse_event,stress_active_3,stress_active_6,bull_impulse_active_3
2023-11-28 12:00:00,bullish,35509.65708791245,0.006767767066397035,0.011428662851779325,0.008484302254267759,38.49597422684719,0.056112704979226935,False,False,False,False,False
2023-11-28 16:00:00,bullish,35529.483385545165,0.016073723674877805,0.02343262039102484,0.009185671171762248,35.07748669317376,0.07248955991019734,False,True,False,False,True
2023-11-28 20:00:00,bullish,35555.11041653477,-0.007686655294580791,0.016259345553407585,0.009904765934714031,35.80765135253989,0.06347862675784643,False,False,False,False,True
2023-11-29 00:00:00,bullish,35577.56802433045,0.0033322666553827762,0.011299986029875097,0.010258552747765453,36.02185906282909,0.06634888517549165,False,False,False,False,True
2023-11-29 04:00:00,bullish,35601.055904685374,0.0041541352887992655,0.009862005423184168,0.010455510726932443,36.25599582499173,0.07007219398192932,False,False,False,False,False
2023-11-29 08:00:00,bullish,35625.878233991985,7.612407699553181e-05,0.015874599066632446,0.011083478133054771,37.13548741319947,0.06940802272345659,False,False,False,False,False
2023-11-29 12:00:00,bullish,35650.482430668686,-0.007375599103379149,0.01938779827381952,0.011999174987307506,36.81511538940112,0.06078788901512944,False,False,False,False,False
2023-11-29 16:00:00,bullish,35672.045789567506,0.0011502580808935292,0.007487896548172134,0.012151918459844015,36.72257464879724,0.0613660966726135,False,False,False,False,False
2023-11-29 20:00:00,bullish,35693.82742350216,-0.0006338960040780384,0.008126944189697415,0.012008584167391267,36.524468258836244,0.06004602843702411,False,False,False,False,False
2023-11-30 00:00:00,bullish,35715.1535187907,0.0052171017334838865,0.00951767474266784,0.011940080716191884,37.09621594681436,0.06494012352457146,False,False,False,False,False
2023-11-30 04:00:00,bullish,35738.231593230594,-0.006607159289592435,0.009956806199580689,0.011937183721865804,38.38425039829885,0.05722074975743219,False,False,False,False,False
2023-11-30 08:00:00,bullish,35758.57953757656,0.002220563636748718,0.008558880928299198,0.01182926603832878,38.65268994745429,0.058965442411036406,False,False,False,False,False
2023-11-30 12:00:00,bullish,35779.55984068525,-0.006683902384919893,0.013869835699473523,0.012056016376880939,38.48823514895884,0.05127061840567393,False,False,False,False,False
2023-11-30 16:00:00,bullish,35797.812976598834,0.003490721539852304,0.007603595679462078,0.011563426439848134,38.86467029439563,0.054402402310840925,False,False,False,False,False
2023-11-30 20:00:00,bullish,35817.19095693119,-0.0007550608949988824,0.005832944470368641,0.011373578882619936,39.92669525191172,0.053036237413286225,False,False,False,False,False
2023-12-01 00:00:00,bullish,35836.09253944929,0.008309294531879452,0.012358599218515813,0.011312193993194872,39.8226544357946,0.06122619139169205,False,False,False,False,False
2023-12-01 04:00:00,bullish,35857.924454479646,0.005382564383042965,0.008863629825107466,0.011037036843302837,39.396972075411846,0.06628870972545675,False,False,False,False,False
2023-12-01 08:00:00,bullish,35881.57595244502,0.008973477111225536,0.016558660376380395,0.011443828088547875,39.63242524795877,0.07514787118404831,False,False,False,False,False
2023-12-01 12:00:00,bullish,35908.406042470444,-0.004575146456529677,0.010944884965431114,0.011680403109253546,39.789592534879525,0.06942925716560255,False,False,False,False,False
2023-12-01 16:00:00,bullish,35933.212947520486,0.009077770399593676,0.015638669319563047,0.011915711185261465,39.167065320221056,0.07839229563450112,False,False,False,False,False
2023-12-01 20:00:00,bullish,35961.24167441083,-0.002325155289921832,0.006872736678737638,0.011732798758406625,40.868336813306904,0.0750463054091246,False,False,False,False,False
2023-12-02 00:00:00,bullish,35988.09499108336,0.002780651836523429,0.004501193009608564,0.010773715096408076,41.85325991653396,0.07723123465149473,False,False,False,False,False
2023-12-02 04:00:00,bullish,36015.75076231636,-0.0021564454762365015,0.0035027492057419234,0.010177489860122685,43.20210618834078,0.07408284378942764,False,False,False,False,False
2023-12-02 08:00:00,bullish,36042.29951095003,0.0010055863033457957,0.004026051835094607,0.009815018542047572,43.82337283354853,0.07437096204795712,False,False,False,False,False
2023-12-02 12:00:00,bullish,36068.97115760725,0.0016579379590317966,0.004421584551524996,0.009535540258333976,44.4726509202845,0.07535642839702938,False,False,False,False,False
2023-12-02 16:00:00,bullish,36096.01622071564,0.016227086394926094,0.030746085385778544,0.010153387929897196,47.77608993525651,0.09198754120070407,False,True,False,False,True
2023-12-02 20:00:00,bullish,36129.05486528563,0.0004718847992206676,0.01151768733358684,0.009794852288576135,51.33568411071344,0.09150378129295778,False,False,False,False,True
2023-12-03 00:00:00,bullish,36161.94984175045,-0.0014961328768859916,0.007461397805770086,0.009822607679804956,55.006161660876565,0.08887933787626667,False,False,False,False,True
2023-12-03 04:00:00,bullish,36193.93044034,0.0024913652986591206,0.004567551888453515,0.009637078489439914,59.24920397400681,0.09062761407100672,False,False,False,False,False
2023-12-03 08:00:00,bullish,36226.568943421196,-6.839927952750902e-05,0.003876224304179735,0.009372989050299714,65.03539998860786,0.0895704768962966,False,False,False,False,False
2023-12-03 12:00:00,bullish,36258.85581960606,0.0072736209001960095,0.011393790007168279,0.009401888904259473,69.93322954153098,0.09651832914434078,False,False,False,False,False
2023-12-03 16:00:00,bullish,36293.67814975924,-0.00511588716878153,0.010774843193418728,0.009579295716607978,73.6074870495517,0.08986198193479034,False,False,False,False,False
2023-12-03 20:00:00,bullish,36326.1301084681,0.010734393289360877,0.02172852722756792,0.00991153010152653,77.69302657507372,0.10057690925574803,False,True,False,False,True
2023-12-04 00:00:00,bullish,36362.48403773708,0.0185344062111521,0.023204414462423325,0.010538988769839427,81.61951230935423,0.11985473703446536,False,True,False,False,True
2023-12-04 04:00:00,bullish,36405.849370694916,0.01844762000653244,0.02648781464075675,0.011407242012061185,83.99711380216874,0.13915485332373612,False,True,False,False,True
2023-12-04 08:00:00,bullish,36456.257834668104,0.0032311034700605035,0.02025914593843665,0.01181863629917873,86.48916488221971,0.14125536934388383,False,False,False,False,True
2023-12-04 12:00:00,bullish,36507.498055218675,-0.00781379563956075,0.019377046956454366,0.012470082944128996,87.76395297824097,0.1307485365762826,False,False,False,False,True
2023-12-04 16:00:00,bullish,36554.9935969578,0.01744636731846283,0.021530439751434385,0.01257231970667365,89.84296675309817,0.14898118881069733,False,True,False,False,True
2023-12-04 20:00:00,bullish,36609.18271539603,-0.00018809075974379752,0.01707899631129869,0.012928195346378329,91.98869341290161,0.14706466753052516,False,False,False,False,True
2023-12-05 00:00:00,bullish,36662.75403166075,-0.0038363445423176268,0.008679957926945843,0.012687655383438507,91.70151030203306,0.1409944807712824,False,False,False,False,True
2023-12-05 04:00:00,bullish,36714.189314927804,-0.007118951998470124,0.012743714818149933,0.013095954659052058,89.95250584416871,0.13128468243509328,False,False,False,False,False
2023-12-05 08:00:00,bullish,36762.14962025191,0.004735856234139746,0.008173799271043725,0.013233838714238126,88.3363894980369,0.13515940800727422,False,False,False,False,False
2023-12-05 12:00:00,bullish,36811.58992253797,0.012839406770522421,0.02006307566003497,0.013908940134905255,87.07644734350147,0.1481900153984419,False,True,False,False,True
2023-12-05 16:00:00,bullish,36865.86962480127,0.037081201040062295,0.0471551763471278,0.015591549938403974,86.3045198661199,0.18901304773537642,False,True,False,False,True
2023-12-05 20:00:00,bullish,36935.20425540026,0.005650864625633023,0.025123804209002832,0.01656560432106747,85.54283148118483,0.19348737576169905,False,False,False,False,True
2023-12-06 00:00:00,bullish,37006.31366579429,-0.0073499887708504685,0.01350390902629712,0.015978673467755385,84.89571079034833,0.18243876964287198,False,False,False,False,True
2023-12-06 04:00:00,bullish,37073.49163926898,-0.0013848991148985856,0.009808431223124614,0.015971540445475784,83.7168545779646,0.17866157375139613,False,False,False,False,False
2023-12-06 08:00:00,bullish,37139.398190122025,0.003574607925926454,0.022183051218494454,0.016688823874144016,82.50151122473525,0.18077572973876777,False,False,False,False,False
