policy_name,family,segment,tc_bps,turnover_mean,turnover_total,final_equity,total_return_pct,cagr_pct,mdd_pct,calmar,joint_p_q1,joint_ind_q1,joint_lift_q1,p_r2_tail_given_r1_tail_q1,joint_p_q5,joint_ind_q5,joint_lift_q5,p_r2_tail_given_r1_tail_q5,rise_crash_both_loss_ratio,rise_crash_event_joint_loss_freq,rise_crash_event_count,rise_crash_bars,joint_tail_port_mean_q1,joint_tail_port_p10_q1,joint_tail_port_mean_q5,joint_tail_port_p10_q5
C_dyn_ddm0.10_ddd0.20_wm0.45_wd0.15_vr1.20_hl30,C_dynamic,train,0.0,0.0002734168283647909,413.84999999999985,10.747243567369576,974.7243567369576,128.18629807607755,54.494187176573895,2.3522930557845374,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.00929738276809645,-0.01394732752413441,-0.0049838764450149805,-0.007433504841199152
C_dyn_ddm0.08_ddd0.20_wm0.45_wd0.15_vr1.20_hl30,C_dynamic,train,0.0,0.00026079809833756484,394.7499999999999,10.872793099858203,987.2793099858203,129.10889066687875,54.493062490308105,2.3692720644915393,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009299984550700876,-0.01394732752413441,-0.004988705184501155,-0.007445580466919543
C_dyn_ddm0.12_ddd0.16_wm0.35_wd0.25_vr1.20_hl30,C_dynamic,train,0.0,0.0002660173636367841,402.65000000000003,11.476538132522384,1047.6538132522385,133.4509953493889,53.72879854515686,2.4837889355971505,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009312496612002518,-0.013874122582166588,-0.005000572685731927,-0.007435789406955921
C_dyn_ddm0.08_ddd0.16_wm0.35_wd0.25_vr1.20_hl30,C_dynamic,train,0.0,0.00023939250394583065,362.35,11.322029513725761,1032.202951372576,132.35425017277555,53.699967034799,2.464698909163324,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009312989002368568,-0.0138852943587865,-0.005002957147790627,-0.007446530261292765
C_dyn_ddm0.12_ddd0.20_wm0.45_wd0.15_vr1.20_hl60,C_dynamic,train,0.0,0.00022558457423017489,341.45,10.609595497780434,960.9595497780434,127.16668127184865,55.39327276384351,2.2957062279745513,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009313838851705938,-0.013984692417279603,-0.004991437108345721,-0.007442486759648628
C_dyn_ddm0.10_ddd0.16_wm0.35_wd0.25_vr1.20_hl30,C_dynamic,train,0.0,0.00025491816654477366,385.84999999999997,11.416342698645604,1041.6342698645603,133.0248639668261,53.742083306262224,2.4752457624084245,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009314868433414393,-0.013874122582166588,-0.005000414869234475,-0.007437594830181867
C_dyn_ddm0.10_ddd0.20_wm0.45_wd0.15_vr1.20_hl60,C_dynamic,train,0.0,0.00021336224409909216,322.95000000000016,10.672360512205728,967.2360512205728,127.63267213523291,55.38553406848761,2.3044405778846024,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009320468825052339,-0.013984692417279603,-0.004994058435071523,-0.007446941034937818
C_dyn_ddm0.08_ddd0.20_wm0.45_wd0.15_vr1.20_hl60,C_dynamic,train,0.0,0.0002049717796307271,310.25000000000006,10.865608763182832,986.5608763182832,129.05628512270812,55.3857623579787,2.330134670505563,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009322280224396597,-0.013984692417279603,-0.004998156145989277,-0.007453425765691155
C_dyn_ddm0.08_ddd0.16_wm0.35_wd0.25_vr1.35_hl30,C_dynamic,train,0.0,0.00023757567108850756,359.6000000000001,11.310092537013421,1031.0092537013422,132.26911274723724,53.57456838860281,2.4688787371617074,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009327405599740064,-0.013913861937698595,-0.00501114179657919,-0.007457258296340618
C_dyn_ddm0.12_ddd0.16_wm0.45_wd0.25_vr1.20_hl30,C_dynamic,train,0.0,0.0002655548970912836,401.95,11.776796070377035,1077.6796070377036,135.55506108597064,53.78767439032182,2.520188177356139,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009328504780985541,-0.01392223462778024,-0.005008660199352724,-0.007435789406955921
