final_equity,cagr_pct,max_drawdown_pct,calmar_ratio,symbol,sleeve
18280.93551845756,99.7597813920668,61.04205953455899,1.6342794157459213,BTCUSDT,case1
13639.737256807835,86.30344985977483,74.0773722007741,1.1650446998290387,BTCUSDT,case2
7215.460216125329,60.09232297291569,56.594061297823586,1.061813229071557,BTCUSDT,case3
1402.5635769964506,8.389026219757811,78.4558095526157,0.10692676893649009,ETHUSDT,case1
7190.825855076483,59.96200309181805,77.74403668337429,0.7712746295387699,ETHUSDT,case2
1273.0909325823707,5.917862698260179,82.48719488265243,0.07174280452473893,ETHUSDT,case3
0.0,-100.0,100.0,-1.0,XRPUSDT,case1
0.0,-100.0,100.0,-1.0,XRPUSDT,case2
137.37096014938638,-37.66745423002773,98.09856457297663,-0.3839755902035293,XRPUSDT,case3
