start_timestamp,end_timestamp,final_equity,total_contributed,net_profit,money_multiple,twr_final_index,twr_cagr_pct,twr_mdd_pct,twr_calmar_ratio,xirr_pct,variant,mode,rebalance_count,fee_paid,turnover_notional,state_switches,threshold_pct,blocked_open_overweight_checks,no_flat_available_checks,partial_flat_rebalance_count,all_flat_rebalance_count,avg_case3_weight_pct
2022-01-01 16:00:00,2026-03-15 05:19:00,360096.9533486502,52000.0,308096.9533486502,6.924941410550965,23.42251283515197,111.93783803447816,46.776228406193454,2.3930496717785164,105.83607125441495,fullreb_flow_thr2,fullreb,237,1098.7908834212133,2746977.2085530334,42,2.0,0,0,0,0,7.051662443035382
2022-01-01 16:00:00,2026-03-15 05:19:00,342002.8565966508,52000.0,290002.8565966508,6.576978011474053,22.07723915928096,108.97299272097013,47.11139351563314,2.3130921118860397,102.4659896484064,openfloor_flow_thr2,openfloor,561,633.2980552788525,1583245.1381971308,42,2.0,1997,0,0,0,7.051662443035382
2022-01-01 16:00:00,2026-03-15 05:19:00,314976.5606684326,52000.0,262976.5606684326,6.057241551316012,19.79985520505062,103.62389023225163,46.219802178535986,2.2419803925593937,97.16165556379548,flatfreeze_flow_thr2,flatfreeze,855,330.30290339327894,825757.258483197,42,2.0,5273,3321,851,4,7.051662443035382
2022-01-01 16:00:00,2026-03-15 05:19:00,307462.3679979603,52000.0,255462.3679979603,5.912737846114621,19.16094317200778,102.03933823085949,47.473877331467904,2.149378647090682,95.6234838971954,cashonly_flow,cashonly,0,0.0,0.0,42,2.0,0,0,0,0,7.051662443035382
