case1_variant,variant_label,off_switches,on_switches,off_ratio_1m_pct,off_ratio_4h_pct,blocked_open_signals,blocked_add_signals,blocked_hedge_open_signals,stress_off_ratio_1m_pct,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,trades,win_rate_pct,profit_factor
baseline_hedge5x,Baseline hedge5x,0,0,0.0,0.0,0,0,0,0.0,28615.42758147987,2761.542758147987,126.05279361597827,76.83889295167448,1.6404816463877923,610,91.80327868852459,2.209246651097295
r2_soft_off_block_hedgeopen,R2 soft-off (block hedge open),45,44,43.76510534547711,43.78606302707501,342,1,216,73.63513380431345,27484.99151326363,2648.499151326363,123.84797816864092,76.83889295167448,1.611787643095423,545,91.19266055045871,2.1960733239653454
r2_soft_off_keep_hedgeopen,R2 soft-off (keep hedge open allowed),45,44,43.76510534547711,43.78606302707501,342,1,0,73.63513380431345,23809.36548407089,2280.936548407089,116.16814991213201,76.83889295167452,1.5118404944380501,547,90.85923217550274,2.190776534257702
