portfolio,initial_capital,period_start,period_end,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,trades,long_trades,short_trades,win_rate_pct,profit_factor
combined_1000,1000.0,2022-01-01 03:20:00,2026-02-12,23072.138400740132,2207.213840074013,114.52105845958141,77.92224247698856,1.4696838132372918,1162,664,498,,
long_only_500,500.0,2022-01-01 03:20:00,2026-02-12,23072.138400740132,4514.427680148026,153.9060976882079,77.68376146578372,1.9811875066837072,664,598,66,92.46987951807229,2.796646774362269
short_only_500,500.0,2022-01-01 03:20:00,2026-02-12,0.0,-100.0,-99.97335800668509,100.0,-0.9997335800668509,498,66,432,89.95983935742971,2.8242283160066304
