anchor_timestamp,drop_start,drop_end,past_rise,future_drop_signal,realized_case1_drop_window,case2_return_same_window,corr_drop_window,both_loss_rate_drop_window,offset_rate_drop_window,bars_in_drop_window
2022-03-19 20:34:00,2022-03-19 20:35:00,2022-03-20 00:34:00,0.04069551417219497,-0.015767646373164634,-0.015767646373164634,0.0020242335183087157,0.806490254940579,0.3333333333333333,0.0,240
2022-03-21 15:16:00,2022-03-21 15:17:00,2022-03-21 19:16:00,0.03449345194058551,-0.020196406360592167,-0.020196406360592167,-0.005203310163303665,0.9999509212937268,0.5125,0.0,240
2022-03-22 21:28:00,2022-03-22 21:29:00,2022-03-23 01:28:00,0.036237052568496964,-0.018857305100588806,-0.018857305100588806,-0.018857305100588806,1.0,0.5,0.0,240
2022-03-23 15:52:00,2022-03-23 15:53:00,2022-03-23 19:52:00,0.03423163270111673,-0.02130150242728801,-0.02130150242728801,-0.02130150242728779,1.0,0.5416666666666666,0.0,240
2022-03-29 12:14:00,2022-03-29 12:15:00,2022-03-29 16:14:00,0.04547533778793933,-0.014227548425520875,-0.014227548425520875,-0.04237810571555034,0.6901749487197112,0.32083333333333336,0.0,240
2022-03-29 18:09:00,2022-03-29 18:10:00,2022-03-29 22:09:00,0.03570634946799922,-0.017697177208814474,-0.017697177208814474,-0.01425482182287674,0.9999980947987761,0.5041666666666667,0.0,240
2022-04-02 12:07:00,2022-04-02 12:08:00,2022-04-02 16:07:00,0.034742937894001846,-0.017728031276018408,-0.017728031276018408,-0.017728031276018186,0.9999999999999997,0.55,0.0,240
2022-04-03 06:08:00,2022-04-03 06:09:00,2022-04-03 10:08:00,0.038646772096340154,-0.014422239464769393,-0.014422239464769393,-0.011665206305293885,0.9999995883220321,0.5583333333333333,0.0,240
2022-04-03 13:20:00,2022-04-03 13:21:00,2022-04-03 17:20:00,0.05545831839469351,-0.015560002990249289,-0.015560002990249289,-0.012580549369607619,0.999999101394064,0.5,0.0,240
2022-04-03 21:59:00,2022-04-03 22:00:00,2022-04-04 01:59:00,0.037580230016800664,-0.03938437440028686,-0.03938437440028686,-0.036946317773560056,0.9566309001960116,0.4375,0.0,240
2022-04-04 22:50:00,2022-04-04 22:51:00,2022-04-05 02:50:00,0.05869210525865065,-0.014900959442843753,-0.014900959442843753,0.0008758722616517556,0.4797621100628634,0.26666666666666666,0.0,240
2022-04-05 04:48:00,2022-04-05 04:49:00,2022-04-05 08:48:00,0.07104315655750204,-0.014565147446163329,-0.014565147446163329,-0.0029945110848291767,0.9999955330385529,0.5,0.0,240
2022-04-05 12:34:00,2022-04-05 12:35:00,2022-04-05 16:34:00,0.03475748516254917,-0.023750576116133737,-0.023750576116133737,-0.02375057611613307,1.0,0.5541666666666667,0.0,240
2022-04-06 12:20:00,2022-04-06 12:21:00,2022-04-06 16:20:00,0.05002686490326225,-0.056841884099668616,-0.056841884099668616,-0.048301782915990854,0.9981024536975547,0.5208333333333334,0.0,240
2022-04-11 00:22:00,2022-04-11 00:23:00,2022-04-11 04:22:00,0.0994476565698097,-0.020417828062988197,-0.020417828062988197,0.006937838650519668,0.7561720794534406,0.275,0.0,240
2022-04-11 23:45:00,2022-04-11 23:46:00,2022-04-12 03:45:00,0.10682194998017747,-0.01489765424002909,-0.01489765424002909,-0.00409945082673957,0.999989424119047,0.5208333333333334,0.0,240
2022-04-12 03:46:00,2022-04-12 03:47:00,2022-04-12 07:46:00,0.0665702819215861,-0.022237562729032434,-0.022237562729032434,-0.008870258493637317,0.9425155296081963,0.5458333333333333,0.0,240
2022-04-12 19:21:00,2022-04-12 19:22:00,2022-04-12 23:21:00,0.03530168510429532,-0.0276012936312946,-0.0276012936312946,-0.0026244655313265586,0.4260609313671091,0.10833333333333334,0.0,240
2022-04-13 01:03:00,2022-04-13 01:04:00,2022-04-13 05:03:00,0.04142564702332341,-0.013910758415731195,-0.013910758415731195,-0.0056619325580266056,0.984558218586878,0.49166666666666664,0.0,240
2022-04-14 20:03:00,2022-04-14 20:04:00,2022-04-15 00:03:00,0.09603787331822944,-0.014405796083844846,-0.014405796083844846,-0.002213778379342224,0.8999628295756277,0.475,0.0,240
2022-04-15 00:18:00,2022-04-15 00:19:00,2022-04-15 04:18:00,0.06548122550118096,-0.014447200663178728,-0.014447200663178728,-0.006824800794976049,0.9452560539772255,0.5458333333333333,0.0,240
2022-04-17 23:47:00,2022-04-17 23:48:00,2022-04-18 03:47:00,0.049274489762610285,-0.015449646340656487,-0.015449646340656487,-0.00033339201297444276,0.33022187792176605,0.09166666666666666,0.0,240
2022-04-18 08:18:00,2022-04-18 08:19:00,2022-04-18 12:18:00,0.08048441450928312,-0.014954351034663027,-0.014954351034663027,-0.0045511723927381675,0.9989045244603127,0.5,0.0,240
2022-04-18 15:24:00,2022-04-18 15:25:00,2022-04-18 19:24:00,0.03438684707327644,-0.07878870341643762,-0.07878870341643762,-0.09165576837326395,0.9910349682952089,0.5166666666666667,0.0,240
2022-04-20 19:08:00,2022-04-20 19:09:00,2022-04-20 23:08:00,0.03424147468002703,-0.021120915564090237,-0.021120915564090237,-0.024247636078290835,0.9999989388749603,0.55,0.0,240
2022-04-20 23:38:00,2022-04-20 23:39:00,2022-04-21 03:38:00,0.034972356899138246,-0.018115187603656713,-0.018115187603656713,-0.020851506006852483,0.999999436996238,0.5083333333333333,0.0,240
2022-04-21 22:29:00,2022-04-21 22:30:00,2022-04-22 02:29:00,0.039749193562615526,-0.019531435292287735,-0.019531435292287735,0.019741583928101436,0.6624186390766016,0.25,0.0,240
2022-04-22 02:51:00,2022-04-22 02:52:00,2022-04-22 06:51:00,0.05213621073273811,-0.014099630602211422,-0.014099630602211422,-0.0033274275444047374,0.9999916454688809,0.5208333333333334,0.0,240
2022-04-22 16:05:00,2022-04-22 16:06:00,2022-04-22 20:05:00,0.08583465417744796,-0.016211702725213106,-0.016211702725213106,0.0016138917072581194,0.6270906839421712,0.22916666666666666,0.0,240
2022-04-22 20:07:00,2022-04-22 20:08:00,2022-04-23 00:07:00,0.07849446932912119,-0.014956157579778306,-0.014956157579778306,-0.0038372439228179234,0.9999933463688887,0.525,0.0,240
2022-04-24 16:51:00,2022-04-24 16:52:00,2022-04-24 20:51:00,0.04707198042487204,-0.034413943734206365,-0.034413943734206365,0.004358141505236723,0.3959439147299897,0.2833333333333333,0.0,240
2022-04-25 00:24:00,2022-04-25 00:25:00,2022-04-25 04:24:00,0.04574821934711526,-0.016754002374643417,-0.016754002374643417,0.0009650283521072112,0.3044509995790581,0.1625,0.0,240
2022-04-25 07:24:00,2022-04-25 07:25:00,2022-04-25 11:24:00,0.07339344390885105,-0.023916524011600937,-0.023916524011600937,-0.009990870394131934,0.7438300148809542,0.25416666666666665,0.0,240
2022-04-25 11:25:00,2022-04-25 11:26:00,2022-04-25 15:25:00,0.04387115781639084,-0.02955864435943012,-0.02955864435943012,-0.01782221303952991,0.9680290281810081,0.5083333333333333,0.0,240
2022-04-26 17:21:00,2022-04-26 17:22:00,2022-04-26 21:21:00,0.16516864300934864,-0.01593497851760417,-0.01593497851760417,0.007532936635933574,0.3841740856235684,0.05,0.0,240
2022-04-26 23:08:00,2022-04-26 23:09:00,2022-04-27 03:08:00,0.13675919138880444,-0.015160694497188931,-0.015160694497188931,0.004980796163136736,0.3218452788040899,0.004166666666666667,0.0,240
2022-04-27 03:09:00,2022-04-27 03:10:00,2022-04-27 07:09:00,0.05432784716948369,-0.02073116247621254,-0.02073116247621254,-0.006186473841449436,0.7765584881770841,0.26666666666666666,0.0,240
2022-04-29 11:05:00,2022-04-29 11:06:00,2022-04-29 15:05:00,0.055361530945778226,-0.014492566812489338,-0.014492566812489338,0.0003477192758112313,0.8299266418912624,0.2791666666666667,0.0,240
2022-04-29 19:15:00,2022-04-29 19:16:00,2022-04-29 23:15:00,0.06375787260210442,-0.013962059187539566,-0.013962059187539566,0.0,,0.0,0.0,240
2022-04-30 23:09:00,2022-04-30 23:10:00,2022-05-01 03:09:00,0.055629679817230215,-0.015061916971648825,-0.015061916971648825,-0.00011488253740321586,0.44372153073690523,0.175,0.0,240
2022-05-02 17:38:00,2022-05-02 17:39:00,2022-05-02 21:38:00,0.03650668658224654,-0.018333250730753314,-0.018333250730753314,-0.02097434513090124,0.999999421274266,0.49583333333333335,0.0,240
2022-05-03 20:40:00,2022-05-03 20:41:00,2022-05-04 00:40:00,0.05703223160773074,-0.01472033481093471,-0.01472033481093471,0.0034909421874416147,0.8380390209844971,0.4791666666666667,0.0,240
2022-05-05 18:24:00,2022-05-05 18:25:00,2022-05-05 22:24:00,0.21256374072374262,-0.014230648096446363,-0.014230648096446363,-0.00020373526745254278,0.3546837334546696,0.1875,0.0,240
2022-05-06 01:24:00,2022-05-06 01:25:00,2022-05-06 05:24:00,0.18983512740401887,-0.014695482065796628,-0.014695482065796628,-0.004887928966994193,0.9999952577115765,0.5083333333333333,0.0,240
2022-05-06 11:15:00,2022-05-06 11:16:00,2022-05-06 15:15:00,0.036133082907302994,-0.020919926805241018,-0.020919926805241018,0.009421479614149186,0.615015773773327,0.13333333333333333,0.0,240
2022-05-08 02:48:00,2022-05-08 02:49:00,2022-05-08 06:48:00,0.0682671422325547,-0.015812803598202363,-0.015812803598202363,-0.004619808311135287,0.5912783068452409,0.3333333333333333,0.0,240
2022-05-09 18:33:00,2022-05-09 18:34:00,2022-05-09 22:33:00,0.1207583155860752,-0.01639246758546431,-0.01639246758546431,0.015020755633426308,0.31085794180674997,0.0375,0.0,240
2022-05-09 23:43:00,2022-05-09 23:44:00,2022-05-10 03:43:00,0.10917879206059111,-0.01412248264372995,-0.01412248264372995,0.009316149113043348,0.8061188477339437,0.37083333333333335,0.0,240
2022-05-10 03:44:00,2022-05-10 03:45:00,2022-05-10 07:44:00,0.06573749059890655,-0.044184562637017866,-0.044184562637017866,-0.08018107611821002,0.9892031254943529,0.5291666666666667,0.0,240
2022-05-10 21:39:00,2022-05-10 21:40:00,2022-05-11 01:39:00,0.04488337069172488,-0.014489440926171882,-0.014489440926171882,0.0010912934829365728,0.7429561482023987,0.325,0.0,240
2022-05-11 01:40:00,2022-05-11 01:41:00,2022-05-11 05:40:00,0.03779049107621679,-0.02373181586200479,-0.02373181586200479,-0.013675630238890624,0.9766005762813625,0.4583333333333333,0.0,240
2022-05-11 06:49:00,2022-05-11 06:50:00,2022-05-11 10:49:00,0.03790389893858248,-0.04305369233921452,-0.04305369233921452,-0.0009015314545971487,0.5045830740301578,0.1625,0.0,240
2022-05-11 12:41:00,2022-05-11 12:42:00,2022-05-11 16:41:00,0.040892812329864414,-0.02354818514735646,-0.02354818514735646,-0.011806052163285341,0.6183369012995029,0.3416666666666667,0.0,240
2022-05-11 20:23:00,2022-05-11 20:24:00,2022-05-12 00:23:00,0.07302772334092422,-0.014123160151204517,-0.014123160151204517,0.00819410711231816,0.22062973374895198,0.0125,0.0,240
2022-05-12 04:23:00,2022-05-12 04:24:00,2022-05-12 08:23:00,0.13243124638127424,-0.01593860840555683,-0.01593860840555683,0.006990321428571367,0.22236389018259456,0.016666666666666666,0.0,240
2022-05-12 08:32:00,2022-05-12 08:33:00,2022-05-12 12:32:00,0.05076875267659853,-0.018530184896468183,-0.018530184896468183,0.01578560469038548,0.5795904605415273,0.15416666666666667,0.0,240
2022-05-12 12:33:00,2022-05-12 12:34:00,2022-05-12 16:33:00,0.05512867966453494,-0.05186000883736486,-0.05186000883736486,-0.028126760914761184,0.6586103138009991,0.2708333333333333,0.0,240
2022-05-13 17:47:00,2022-05-13 17:48:00,2022-05-13 21:47:00,0.04602559629801295,-0.014164630645138288,-0.014164630645138288,0.020341613182467855,0.5706405194835451,0.3125,0.0,240
2022-05-13 23:51:00,2022-05-13 23:52:00,2022-05-14 03:51:00,0.054573306665931964,-0.014066632715878602,-0.014066632715878602,0.0008493444697543762,0.7020958286236768,0.32916666666666666,0.0,240
2022-05-14 13:48:00,2022-05-14 13:49:00,2022-05-14 17:48:00,0.03634333189262162,-0.02576469536026571,-0.02576469536026571,0.0006413495072024045,0.47606986038903093,0.1,0.0,240
2022-05-16 07:07:00,2022-05-16 07:08:00,2022-05-16 11:07:00,0.03558103390712364,-0.0265359552656782,-0.0265359552656782,-0.016074101474361835,0.7701793197638929,0.375,0.0,240
2022-05-16 14:55:00,2022-05-16 14:56:00,2022-05-16 18:55:00,0.03693755560013634,-0.014408682191228372,-0.014408682191228372,-0.002082891446529067,0.4465065123385587,0.2,0.0,240
2022-05-18 16:12:00,2022-05-18 16:13:00,2022-05-18 20:12:00,0.040297546186506494,-0.013937785225862198,-0.013937785225862198,0.010192746674372533,0.5434736046610069,0.2125,0.0,240
2022-05-18 23:31:00,2022-05-18 23:32:00,2022-05-19 03:31:00,0.03829967376118648,-0.014583115479131381,-0.014583115479131381,0.0005831015808612783,0.4734528448016414,0.09583333333333334,0.0,240
2022-05-20 16:19:00,2022-05-20 16:20:00,2022-05-20 20:19:00,0.04666880272141816,-0.014803209666980455,-0.014803209666980455,-0.010372537848866714,0.5918211323538206,0.21666666666666667,0.0,240
2022-05-26 12:31:00,2022-05-26 12:32:00,2022-05-26 16:31:00,0.03482083556363502,-0.028058534072651464,-0.028058534072651464,-0.0514963450986653,0.601624947751926,0.45,0.0,240
2022-06-03 18:11:00,2022-06-03 18:12:00,2022-06-03 22:11:00,0.03968354038336552,-0.01403993359562683,-0.01403993359562683,-0.007669783543816311,0.9999980414458036,0.5583333333333333,0.0,240
2022-06-07 10:49:00,2022-06-07 10:50:00,2022-06-07 14:49:00,0.07102651191867704,-0.014401496280011306,-0.014401496280011306,-0.015425047078308274,0.891456934935923,0.525,0.0,240
2022-06-11 16:18:00,2022-06-11 16:19:00,2022-06-11 20:18:00,0.043185992576277865,-0.017076259497597723,-0.017076259497597723,-0.0005564511060413002,0.8710728669993064,0.4041666666666667,0.0,240
2022-06-12 10:52:00,2022-06-12 10:53:00,2022-06-12 14:52:00,0.04379841849010058,-0.01394199607646418,-0.01394199607646418,0.005813522487218226,0.511669259480751,0.4166666666666667,0.0,240
2022-06-13 03:08:00,2022-06-13 03:09:00,2022-06-13 07:08:00,0.10240778746781887,-0.013902362715958017,-0.013902362715958017,0.007552692009309636,0.525311754820938,0.10833333333333334,0.0,240
2022-06-13 14:41:00,2022-06-13 14:42:00,2022-06-13 18:41:00,0.08492196440256605,-0.015195937902579781,-0.015195937902579781,-0.006829879692884511,0.7637623055710266,0.225,0.0,240
2022-06-14 01:05:00,2022-06-14 01:06:00,2022-06-14 05:05:00,0.062583650527954,-0.018457363581261377,-0.018457363581261377,-0.007467631201279468,0.5673091549945738,0.21666666666666667,0.0,240
2022-06-15 08:01:00,2022-06-15 08:02:00,2022-06-15 12:01:00,0.04732189532475051,-0.013919432137550647,-0.013919432137550647,-0.014330711210708058,0.45931282796679573,0.09166666666666666,0.0,240
2022-06-18 18:26:00,2022-06-18 18:27:00,2022-06-18 22:26:00,0.0566807719900424,-0.02086365774915866,-0.02086365774915866,-0.07382510066785863,0.6030231063969607,0.19166666666666668,0.0,240
2022-07-20 12:42:00,2022-07-20 12:43:00,2022-07-20 16:42:00,0.07070847877124442,-0.017172446593034296,-0.017172446593034296,-0.017172446593034185,0.9999999999999998,0.14166666666666666,0.0,240
2022-07-20 19:03:00,2022-07-20 19:04:00,2022-07-20 23:03:00,0.03579705947981049,-0.0586259858440914,-0.0586259858440914,-0.03686184086741806,0.9926073493832771,0.35833333333333334,0.0,240
2022-07-21 08:17:00,2022-07-21 08:18:00,2022-07-21 12:17:00,0.035460180083163984,-0.03725011977501502,-0.03725011977501502,-0.029899599355880047,0.9999935065785223,0.48333333333333334,0.0,240
2022-07-21 20:02:00,2022-07-21 20:03:00,2022-07-22 00:02:00,0.04453218181274465,-0.016126573579835046,-0.016126573579835046,0.0013777624420752144,0.6489612911128265,0.22916666666666666,0.0,240
2022-07-22 11:43:00,2022-07-22 11:44:00,2022-07-22 15:43:00,0.055088957293868646,-0.014644428016837852,-0.014644428016837852,-0.014270283162474251,0.9942336495709152,0.3541666666666667,0.0,240
2022-07-23 08:08:00,2022-07-23 08:09:00,2022-07-23 12:08:00,0.0357304955773341,-0.09033068107915598,-0.09033068107915598,-0.07143130346462445,0.9999881899959272,0.525,0.0,240
2022-07-23 23:51:00,2022-07-23 23:52:00,2022-07-24 03:51:00,0.03818487445910956,-0.024558622081779835,-0.024558622081779835,-0.01921703715583134,0.9999968096827269,0.5375,0.0,240
2022-07-24 05:46:00,2022-07-24 05:47:00,2022-07-24 09:46:00,0.11272463266227928,-0.017338510693499343,-0.017338510693499343,-0.013679268388236743,0.999998796864163,0.525,0.0,240
2022-07-24 09:47:00,2022-07-24 09:48:00,2022-07-24 13:47:00,0.06001651308506406,-0.016992574333168142,-0.016992574333168142,-0.01335965953434426,0.9999971155249063,0.475,0.0,240
2022-07-24 15:13:00,2022-07-24 15:14:00,2022-07-24 19:13:00,0.06745350194096789,-0.015081232046998738,-0.015081232046998738,-0.01193285644439157,0.9999987892268951,0.5166666666666667,0.0,240
2022-07-24 22:11:00,2022-07-24 22:12:00,2022-07-25 02:11:00,0.03525696986240634,-0.09690414660440183,-0.09690414660440183,-0.07668524103056229,0.9999715571647096,0.5458333333333333,0.0,240
2022-07-28 08:31:00,2022-07-28 08:32:00,2022-07-28 12:31:00,0.06489099964174394,-0.022370350662885063,-0.022370350662885063,-0.022370350662884952,0.9999999999999999,0.5083333333333333,0.0,240
2022-07-29 07:42:00,2022-07-29 07:43:00,2022-07-29 11:42:00,0.057082061095702796,-0.014480199615966804,-0.014480199615966804,-0.013596093581054958,0.9988649210943943,0.5458333333333333,0.0,240
2022-07-29 17:46:00,2022-07-29 17:47:00,2022-07-29 21:46:00,0.04016516742727738,-0.0161214097861917,-0.0161214097861917,-0.01293500643041312,0.9999989721188206,0.49166666666666664,0.0,240
2022-07-30 00:27:00,2022-07-30 00:28:00,2022-07-30 04:27:00,0.08213949837323731,-0.014474599238045283,-0.014474599238045283,-0.014176395301549238,0.9947365074238166,0.5333333333333333,0.0,240
2022-07-30 15:43:00,2022-07-30 15:44:00,2022-07-30 19:43:00,0.052545578737993814,-0.01418708548582115,-0.01418708548582115,-0.014187085485821593,1.0,0.5208333333333334,0.0,240
2022-07-31 18:08:00,2022-07-31 18:09:00,2022-07-31 22:08:00,0.03441169397505628,-0.06060360063236625,-0.06060360063236625,-0.016593321284717133,0.9156510362184492,0.18333333333333332,0.0,240
2022-08-01 23:02:00,2022-08-01 23:03:00,2022-08-02 03:02:00,0.034528536290109546,-0.05367367612816498,-0.05367367612816498,-0.0408279431439853,0.9999824825930124,0.5166666666666667,0.0,240
2022-08-02 16:20:00,2022-08-02 16:21:00,2022-08-02 20:20:00,0.03989564719260641,-0.021627219729722147,-0.021627219729722147,-0.014767217123016319,0.8188108895988527,0.4166666666666667,0.0,240
2022-08-02 21:03:00,2022-08-02 21:04:00,2022-08-03 01:03:00,0.03462496161263462,-0.03942264236704429,-0.03942264236704429,-0.029326669650384773,0.9999919799349415,0.4791666666666667,0.0,240
2022-08-03 10:00:00,2022-08-03 10:01:00,2022-08-03 14:00:00,0.041654674939422875,-0.014424441289812795,-0.014424441289812795,0.004639397680954671,0.6965600261172582,0.4666666666666667,0.0,240
2022-08-03 16:31:00,2022-08-03 16:32:00,2022-08-03 20:31:00,0.07781073412417183,-0.015142271091460158,-0.015142271091460158,-0.002906720433540344,0.9999843435867172,0.5041666666666667,0.0,240
2022-08-05 06:03:00,2022-08-05 06:04:00,2022-08-05 10:03:00,0.0932205017693537,-0.018899178083178203,-0.018899178083178203,0.0011499819840530279,0.864788332353995,0.39166666666666666,0.0,240
2022-08-05 11:14:00,2022-08-05 11:15:00,2022-08-05 15:14:00,0.08391354474637791,-0.01576991401520822,-0.01576991401520822,-0.0012723768337022934,0.8630696674202738,0.45416666666666666,0.0,240
2022-08-06 00:45:00,2022-08-06 00:46:00,2022-08-06 04:45:00,0.03644330735770329,-0.016055410647298318,-0.016055410647298318,-0.011993157478225935,0.999998992078656,0.48333333333333334,0.0,240
2022-08-07 21:06:00,2022-08-07 21:07:00,2022-08-08 01:06:00,0.06338123881702984,-0.01622494790123019,-0.01622494790123019,0.008182708338710265,0.7859507865742882,0.3458333333333333,0.0,240
2022-08-10 14:46:00,2022-08-10 14:47:00,2022-08-10 18:46:00,0.08506870772116848,-0.01634717765855065,-0.01634717765855065,-0.016110892279909805,0.9996483998383218,0.5625,0.0,240
2022-08-13 04:56:00,2022-08-13 04:57:00,2022-08-13 08:56:00,0.04454588103824064,-0.014673404517320798,-0.014673404517320798,-0.014191014938916058,0.9988663854497967,0.32916666666666666,0.0,240
2022-08-14 13:31:00,2022-08-14 13:32:00,2022-08-14 17:31:00,0.03464005229521794,-0.02022906233115751,-0.02022906233115751,-0.016184135934061428,0.9999958583286026,0.48333333333333334,0.0,240
2022-08-15 02:28:00,2022-08-15 02:29:00,2022-08-15 06:28:00,0.037967710759582385,-0.02871578636130212,-0.02871578636130212,-0.02288413132930822,0.9641479847568325,0.4166666666666667,0.0,240
2022-08-17 09:40:00,2022-08-17 09:41:00,2022-08-17 13:40:00,0.04989551458533059,-0.01723676009260533,-0.01723676009260533,-0.017236760092605663,1.0,0.55,0.0,240
2022-08-18 10:07:00,2022-08-18 10:08:00,2022-08-18 14:07:00,0.035990313155350506,-0.0139693268998895,-0.0139693268998895,-0.011216794884038817,0.9999997260378983,0.5291666666666667,0.0,240
