date,timestamp_start,timestamp_end,equity_total_start,equity_total_end,equity_case1_start,equity_case1_end,equity_case2_start,equity_case2_end,return_total_pct,return_case1_pct,return_case2_pct,loss_rank_total
2024-05-05,2024-05-05 00:00:00,2024-05-05 23:59:00,25112.97943555548,24545.72253831411,20334.037380290243,19775.20316168401,4778.942055265234,4770.519376630095,-2.2588195825073543,-2.748269849980256,-0.17624567399511237,279
2023-06-16,2023-06-16 00:00:00,2023-06-16 23:59:00,6862.879389826895,6708.113430995828,4774.465822718936,4774.465822718935,2088.41356710796,1933.647608276893,-2.255116985743366,-2.220446049250313e-14,-7.41069495374842,280
2023-02-22,2023-02-22 00:00:00,2023-02-22 23:59:00,6171.781808569278,6034.407130028308,4360.649520148731,4261.503761911286,1811.1322884205465,1772.9033681170213,-2.225851185312988,-2.2736465698363073,-2.110774599290255,281
2023-02-06,2023-02-06 00:00:00,2023-02-06 23:59:00,6469.580223299327,6325.672193075852,4410.177412090434,4304.894240506826,2059.402811208892,2020.777952569027,-2.224379716402769,-2.3872774663208807,-1.8755368512482495,282
2025-03-14,2025-03-14 00:00:00,2025-03-14 23:59:00,37189.3638545434,36362.52108149027,26003.634026022355,26003.63402602236,11185.729828521044,10358.887055467909,-2.2233313166826862,2.220446049250313e-14,-7.391942999954059,283
2023-05-07,2023-05-07 00:00:00,2023-05-07 23:59:00,6743.601017283736,6594.224688636712,5080.043295131203,4964.59092338183,1663.5577221525332,1629.6337652548818,-2.215082539197899,-2.272665114095085,-2.0392413467779202,284
2022-10-06,2022-10-06 00:00:00,2022-10-06 23:59:00,3806.819010418992,3723.091475057076,2545.675390191596,2478.9322846349337,1261.143620227396,1244.159190422142,-2.199409405405406,-2.621823104934007,-1.3467482634683225,285
2024-01-30,2024-01-30 00:00:00,2024-01-30 23:59:00,12360.795154976038,12090.779316082962,9435.862600804494,9189.901866613953,2924.932554171544,2900.877449469012,-2.184453633505745,-2.60665870833654,-0.8224157055595871,286
2024-06-16,2024-06-16 00:00:00,2024-06-16 23:59:00,26631.116992496565,26051.569812495105,22299.858700055585,21795.57108384225,4331.25829244098,4255.998728652855,-2.1762030491051187,-2.2613937738182988,-1.7375912196109344,287
2023-12-09,2023-12-09 00:00:00,2023-12-09 23:59:00,12771.462439290526,12494.29140043457,9955.104034984968,9732.419891584235,2816.358404305557,2761.871508850332,-2.170237278412679,-2.2368841412220286,-1.9346577258039122,288
2022-08-15,2022-08-15 00:00:00,2022-08-15 23:59:00,3843.79141443967,3762.1795488876887,2763.6951185657067,2701.3914748318584,1080.0962958739635,1060.7880740558303,-2.1232126500256077,-2.2543602337070534,-1.7876389255191305,289
2024-07-29,2024-07-29 00:00:00,2024-07-29 23:59:00,35150.10668360042,34408.64240883833,30145.821636763463,29531.46133424533,5004.285046836953,4877.181074592992,-2.1094225443930914,-2.0379617113136073,-2.5399027244521033,290
2022-07-16,2022-07-16 00:00:00,2022-07-16 23:59:00,4107.863528554752,4021.420436997168,2837.124458575256,2809.2147545094026,1270.7390699794953,1212.2056824877654,-2.1043321170895024,-0.9837321017587386,-4.606247566833243,291
2025-01-16,2025-01-16 00:00:00,2025-01-16 23:59:00,33846.76832479799,33139.316757354696,26574.61833160461,25693.419431479382,7272.14999319337,7445.897325875307,-2.0901598659419873,-3.3159418853336398,2.3892154705907,292
2025-12-09,2025-12-09 00:00:00,2025-12-09 23:59:00,40392.670220141925,39555.07888055477,28029.25868571668,28029.25868571668,12363.411534425244,11525.820194838092,-2.073622107729556,0.0,-6.774759031962374,293
2023-10-27,2023-10-27 00:00:00,2023-10-27 23:59:00,8507.57615504145,8331.836835022594,6641.407482410377,6497.973862140026,1866.168672631072,1833.8629728825688,-2.0656802456562873,-2.1596870941924973,-1.7311243202339344,294
2025-12-03,2025-12-03 00:00:00,2025-12-03 23:59:00,40080.7496577668,39257.54535187059,28029.25868571668,28029.258685716683,12051.49097205012,11228.286666153912,-2.053864543266315,2.220446049250313e-14,-6.830725823098471,295
2022-03-30,2022-03-30 00:00:00,2022-03-30 23:59:00,1786.859126481933,1750.4554320296347,1205.3993843704511,1179.1705549700814,581.4597421114819,571.2848770595534,-2.0373007537517362,-2.1759451465182544,-1.7498829781370628,296
2022-10-30,2022-10-30 00:00:00,2022-10-30 23:59:00,3896.973304266177,3817.780143057268,2626.1367228164177,2558.5041835503102,1270.836581449759,1259.2759595069576,-2.0321709959422285,-2.5753624584166523,-0.9096859589620143,297
2025-07-14,2025-07-14 00:00:00,2025-07-14 23:59:00,54143.83109917156,53048.37689647811,40345.73622558563,39545.64142616364,13798.094873585937,13502.735470314476,-2.023229942275384,-1.9830962928731988,-2.1405810438140604,298
2022-05-29,2022-05-29 00:00:00,2022-05-29 23:59:00,3062.869215225633,3000.9887771056106,2185.7411595956096,2149.6156809690738,877.128055630024,851.3730961365368,-2.0203421619314543,-1.6527793544053315,-2.9362827158673,299
2022-10-05,2022-10-05 00:00:00,2022-10-05 23:59:00,3889.349397960794,3811.054057807575,2614.5531366509244,2548.6638874553278,1274.7962613098694,1262.3901703522477,-2.0130703658115534,-2.5200960069221123,-0.9731822514818411,300
2022-02-03,2022-02-03 00:00:00,2022-02-03 23:59:00,2382.19098740519,2334.503378130459,1000.0,1000.0,1382.19098740519,1334.503378130459,-2.001838203857642,0.0,-3.450146159920764,301
2022-12-08,2022-12-08 00:00:00,2022-12-08 23:59:00,3792.037909165408,3716.2987012672784,2258.156038880098,2258.156038880098,1533.8818702853096,1458.1426623871805,-1.9973220129225755,0.0,-4.937747121559055,302
2025-04-12,2025-04-12 00:00:00,2025-04-12 23:59:00,27610.89737286075,27060.56403413032,16549.21782526339,16729.008426989854,11061.67954759736,10331.555607140464,-1.9931744024783593,1.0863993913476921,-6.600479948051663,303
2022-10-03,2022-10-03 00:00:00,2022-10-03 23:59:00,3929.7995462810295,3851.535475658841,2537.292100360196,2537.292100360196,1392.5074459208338,1314.243375298645,-1.9915537599431543,0.0,-5.620369991661656,304
2022-08-18,2022-08-18 00:00:00,2022-08-18 23:59:00,3814.6828263833568,3739.981574827953,2742.511156534206,2685.587399129802,1072.1716698491507,1054.3941756981503,-1.9582559010869804,-2.075607140878144,-1.6580828099572509,305
2023-03-02,2023-03-02 00:00:00,2023-03-02 23:59:00,6153.357097685013,6032.890165384743,4381.196327751801,4290.312460385296,1772.1607699332126,1742.5777049994474,-1.9577432349179191,-2.074407549162305,-1.6693217362485746,306
2024-05-29,2024-05-29 00:00:00,2024-05-29 23:59:00,27082.81352505393,26561.419188120923,22416.79391608377,21935.40048712812,4666.019608970165,4626.018700992805,-1.9251852709123995,-2.147467790254587,-0.8572811803118086,307
2024-01-31,2024-01-31 00:00:00,2024-01-31 23:59:00,12139.618484044982,11907.523948970513,9229.860441488385,8928.527495680246,2909.758042556597,2978.996453290268,-1.9118766819526511,-3.264761669132521,2.37952467940723,308
2022-03-07,2022-03-07 00:00:00,2022-03-07 23:59:00,1794.1976316683313,1759.9730108247963,1003.404643458232,1003.404643458232,790.7929882100995,756.5683673665644,-1.9075167773859536,0.0,-4.327886229871602,309
2024-05-09,2024-05-09 00:00:00,2024-05-09 23:59:00,24674.33937075835,24205.97915879495,19203.799069792494,19203.799069792494,5470.540300965852,5002.180089002455,-1.8981671805910816,0.0,-8.56149824690453,310
2023-02-02,2023-02-02 00:00:00,2023-02-02 23:59:00,7037.951642392121,6904.459956420164,4772.4602086158,4724.689607028376,2265.491433776321,2179.7703493917875,-1.8967405966231476,-1.0009638530077969,-3.7837743770077426,311
2024-07-27,2024-07-27 00:00:00,2024-07-27 23:59:00,35257.89910256593,34592.71882319828,30236.62950794786,29653.80012673581,5021.269594618066,4938.918696462471,-1.8866134860520911,-1.927560679535567,-1.6400413601345032,312
2025-11-23,2025-11-23 00:00:00,2025-11-23 23:59:00,42018.72824827708,41228.11348178343,28029.25868571669,28029.25868571668,13989.4695625604,13198.854796066753,-1.8815770953897637,-4.440892098500626e-14,-5.65149924347057,313
2022-07-14,2022-07-14 00:00:00,2022-07-14 23:59:00,4227.776896492945,4148.350525447919,2887.1609185938605,2857.464482973063,1340.615977899084,1290.886042474856,-1.878679338801259,-1.0285687725109849,-3.7094840166056575,314
2025-11-18,2025-11-18 00:00:00,2025-11-18 23:59:00,40996.28897987324,40231.16222887079,28029.25868571668,28029.258685716683,12967.03029415656,12201.903543154103,-1.8663317340213093,2.220446049250313e-14,-5.900554974003979,315
2023-08-09,2023-08-09 00:00:00,2023-08-09 23:59:00,6373.472214164834,6254.691376466413,4698.98000197568,4581.687370415878,1674.492212189154,1673.0040060505355,-1.863675461460934,-2.4961296177146264,-0.08887507076984491,316
2025-01-14,2025-01-14 00:00:00,2025-01-14 23:59:00,28090.8877679124,27570.316454926007,20677.14659227389,20445.63235008293,7413.741175638511,7124.684104843076,-1.853167893045482,-1.1196624309732561,-3.8989366360033473,317
2024-12-21,2024-12-21 00:00:00,2024-12-21 23:59:00,42041.10061759194,41265.17028378401,34159.94687749417,33481.146193510474,7881.15374009777,7784.024090273536,-1.8456470511222567,-1.9871245304275198,-1.2324293247834794,318
2022-04-05,2022-04-05 00:00:00,2022-04-05 23:59:00,1809.704673270507,1776.4039847971983,1248.619722194446,1234.1064850729208,561.0849510760611,542.2974997242777,-1.8401172835083468,-1.162342454115517,-3.3484147660264973,319
2022-10-31,2022-10-31 00:00:00,2022-10-31 23:59:00,3820.54410380491,3750.641023805463,2560.460937711087,2510.972846117634,1260.083166093823,1239.668177687829,-1.8296629511443063,-1.9327805733952097,-1.620130238647588,320
2022-07-30,2022-07-30 00:00:00,2022-07-30 23:59:00,3910.489525483316,3839.056578729456,2797.7524718058426,2749.825714958851,1112.737053677473,1089.2308637706042,-1.826700884591459,-1.713044929098262,-2.1124658183335976,321
2024-06-29,2024-06-29 00:00:00,2024-06-29 23:59:00,33477.214653850744,32866.43985450833,28409.14075472201,27835.52024766288,5068.07389912873,5030.919606845457,-1.8244492729091455,-2.019140642132189,-0.7331047854227335,322
2025-03-24,2025-03-24 00:00:00,2025-03-24 23:59:00,36831.80282997149,36165.92605578533,26003.634026022355,25858.803392177662,10828.168803949142,10307.12266360767,-1.8078853681425477,-0.5569630525477987,-4.811950661052133,323
2023-02-13,2023-02-13 00:00:00,2023-02-13 23:59:00,5489.317547043943,5390.441970561963,3693.0168521068367,3580.547674902504,1796.3006949371058,1809.8942956594587,-1.8012362308175378,-3.045455293283328,0.7567553005277228,324
2025-06-04,2025-06-04 00:00:00,2025-06-04 23:59:00,55251.55859182976,54262.919230058855,39224.6280589067,38473.43925461624,16026.930532923056,15789.479975442622,-1.789342032999408,-1.9150947796428897,-1.481572263588804,325
2024-11-17,2024-11-17 00:00:00,2024-11-17 23:59:00,39133.58526051116,38435.23859072669,32680.036506056527,32082.65707190367,6453.54875445463,6352.581518823021,-1.78452003601407,-1.8279644028002973,-1.5645227063933786,326
2026-01-19,2026-01-19 00:00:00,2026-01-19 23:59:00,42738.70346600235,41977.66952080141,30980.610577134485,30250.794304313145,11758.092888867865,11726.875216488272,-1.780666897877048,-2.3557194620301813,-0.2654994536499089,327
2022-06-25,2022-06-25 00:00:00,2022-06-25 23:59:00,3679.464929763905,3614.047886171654,2806.375127573866,2785.4129377238905,873.0898021900393,828.6349484477637,-1.7778955592993806,-0.7469489607434432,-5.091670253250702,328
2022-01-27,2022-01-27 00:00:00,2022-01-27 23:59:00,2394.358148578633,2352.9468440084474,1000.0,1000.0,1394.3581485786335,1352.9468440084474,-1.729536769374651,0.0,-2.9699187839508423,329
2022-11-23,2022-11-23 00:00:00,2022-11-23 23:59:00,3739.0465132662175,3674.975788834626,2258.156038880098,2258.156038880098,1480.89047438612,1416.8197499545286,-1.7135578336419988,0.0,-4.326499868813805,330
2025-10-12,2025-10-12 00:00:00,2025-10-12 23:59:00,40929.05023045601,40234.17154961589,30483.815439160862,30483.81543916087,10445.23479129514,9750.356110455026,-1.6977640011862527,2.220446049250313e-14,-6.652590341188058,331
2022-12-20,2022-12-20 00:00:00,2022-12-20 23:59:00,3489.2693128234805,3430.123256249759,2096.175032901852,2096.175032901852,1393.0942799216286,1333.9482233479068,-1.6950843076615763,0.0,-4.245660715586974,332
2025-07-25,2025-07-25 00:00:00,2025-07-25 23:59:00,57021.495137160615,56058.1883123689,42584.55800218293,42170.15680880757,14436.93713497768,13888.031503561328,-1.6893748970884803,-0.9731255009248096,-3.8020919969684486,333
2025-11-09,2025-11-09 00:00:00,2025-11-09 23:59:00,38792.67702587128,38142.52539135795,28029.258685716683,28029.25868571668,10763.418340154596,10113.266705641272,-1.67596485821212,-1.1102230246251565e-14,-6.04038246927403,334
2023-11-27,2023-11-27 00:00:00,2023-11-27 23:59:00,9307.174516730116,9152.605704653535,7196.278002141456,7070.98883624323,2110.89651458866,2081.616868410304,-1.660749046864174,-1.74102731802388,-1.387071605642476,335
2025-04-11,2025-04-11 00:00:00,2025-04-11 23:59:00,28092.754867369746,27626.73237820983,16549.21782526339,16549.217825263393,11543.537042106354,11077.514552946435,-1.6588707350350007,2.220446049250313e-14,-4.037085751620573,336
2025-09-14,2025-09-14 00:00:00,2025-09-14 23:59:00,46877.96866410738,46103.35931708585,35109.74539908951,34418.00524688915,11768.223265017874,11685.3540701967,-1.6523952916385976,-1.9702226385791333,-0.7041776226961227,337
2022-09-07,2022-09-07 00:00:00,2022-09-07 23:59:00,4022.6296005323848,3956.218716922617,2722.968744602234,2722.968744602234,1299.6608559301503,1233.2499723203834,-1.6509321067238791,0.0,-5.109862569665335,338
2022-01-25,2022-01-25 00:00:00,2022-01-25 23:59:00,2414.8855891041726,2375.788134936532,1000.0,1000.0,1414.8855891041726,1375.7881349365316,-1.6190189027606938,0.0,-2.7632943941704347,339
2023-07-04,2023-07-04 00:00:00,2023-07-04 23:59:00,8222.877094563095,8089.896555710438,6146.229965425285,6046.833006998774,2076.6471291378098,2043.063548711665,-1.6172020732327597,-1.6172020732327597,-1.6172020732327375,340
2024-09-09,2024-09-09 00:00:00,2024-09-09 23:59:00,24154.964689116798,23769.463736253576,18986.109088824054,18986.109088824054,5168.855600292737,4783.354647429518,-1.5959491467893216,0.0,-7.458149011579785,341
2022-02-01,2022-02-01 00:00:00,2022-02-01 23:59:00,2208.2226414095217,2173.05048990671,1000.0,1000.0,1208.2226414095217,1173.0504899067098,-1.5927810377109886,0.0,-2.911065419348524,342
2023-04-15,2023-04-15 00:00:00,2023-04-15 23:59:00,8763.074645081651,8623.894696233203,6623.649521848626,6513.155892131812,2139.4251232330244,2110.7388041013905,-1.5882547448864193,-1.668168422141636,-1.340842398273978,343
2024-05-06,2024-05-06 00:00:00,2024-05-06 23:59:00,24573.35628241722,24183.082316874792,19809.9998876176,19203.799069792494,4763.356394799624,4979.283247082295,-1.5881996787784236,-3.0600748170827363,4.533082020031265,344
2025-03-01,2025-03-01 00:00:00,2025-03-01 23:59:00,35738.73582584101,35177.969302048456,26003.63402602236,26003.63402602236,9735.101799818653,9174.3352760261,-1.5690720749755527,0.0,-5.760253311403463,345
2023-02-03,2023-02-03 00:00:00,2023-02-03 23:59:00,6955.692903250457,6846.7279372572,4762.171651105356,4682.452839073429,2193.5212521451003,2164.275098183772,-1.5665580339571439,-1.6740012303719465,-1.3332970415822376,346
2025-03-27,2025-03-27 00:00:00,2025-03-27 23:59:00,33440.762597101464,32923.044069133146,23434.193963447025,22940.25256291816,10006.56863365444,9982.791506214984,-1.5481660337889336,-2.107780627314615,-0.23761519367876405,347
2022-11-15,2022-11-15 00:00:00,2022-11-15 23:59:00,3520.361820149485,3466.263875461088,2258.156038880098,2258.156038880098,1262.205781269387,1208.10783658099,-1.5367154699484797,0.0,-4.285984543185295,348
2023-09-29,2023-09-29 00:00:00,2023-09-29 23:59:00,5039.643376615608,4962.48247135625,3548.894916962151,3471.932813853228,1490.7484596534573,1490.549657503023,-1.531078679443687,-2.168621638839696,-0.013335727375540785,349
2024-07-12,2024-07-12 00:00:00,2024-07-12 23:59:00,36952.02912593071,36387.7588043983,31692.814626546628,31150.292743338447,5259.214499384076,5237.466061059852,-1.5270347390380357,-1.7118135123087241,-0.41353016361608264,350
2025-08-04,2025-08-04 00:00:00,2025-08-04 23:59:00,51235.86923146879,50466.658922204944,38808.84302800127,38133.962051148206,12427.02620346752,12332.696871056736,-1.5013121096643767,-1.73898762291399,-0.7590660135927241,351
2022-05-14,2022-05-14 00:00:00,2022-05-14 23:59:00,2853.190603725692,2810.583470649032,2158.6610094659804,2099.603150390937,694.529594259712,710.980320258094,-1.4933153439179336,-2.735856107840362,2.3686141144088513,352
2025-07-28,2025-07-28 00:00:00,2025-07-28 23:59:00,58216.26427942395,57347.982369363766,44216.64429970975,43494.22508543458,13999.6199797142,13853.757283929188,-1.4914765157252985,-1.6338173683612456,-1.0419046802439658,353
2023-08-10,2023-08-10 00:00:00,2023-08-10 23:59:00,6253.155115582513,6160.247909746571,4580.434498969919,4504.66560676191,1672.720616612594,1655.582302984662,-1.4857652515995023,-1.6541856940656907,-1.0245771743184862,354
2025-07-20,2025-07-20 00:00:00,2025-07-20 23:59:00,54436.68524050949,53634.75462257606,40580.53418573091,39950.95921713797,13856.151054778582,13683.795405438088,-1.473143734579685,-1.5514210969019615,-1.2438926846214837,355
2026-01-08,2026-01-08 00:00:00,2026-01-08 23:59:00,40683.99649348702,40085.57773971725,28938.378784609464,28704.004426005984,11745.617708877562,11381.573313711264,-1.4708947137618833,-0.8099083930995121,-3.0994061290718355,356
2023-07-12,2023-07-12 00:00:00,2023-07-12 23:59:00,8137.864410980023,8019.03467404005,6076.09552611729,5987.371900786733,2061.768884862733,2031.6627732533168,-1.4602078744349933,-1.4602078744349933,-1.4602078744350044,357
2022-03-08,2022-03-08 00:00:00,2022-03-08 23:59:00,1759.6222239033805,1734.0108729712083,1003.404643458232,1003.4046434582318,756.2175804451487,730.6062295129764,-1.4555028110157853,-2.220446049250313e-14,-3.3867701035323883,358
2022-08-03,2022-08-03 00:00:00,2022-08-03 23:59:00,3589.251616467448,3537.0200880703774,2541.032099205297,2474.6557192069727,1048.2195172621507,1062.3643688634047,-1.4552205857464307,-2.612181877556108,1.349416927305369,359
2024-02-03,2024-02-03 00:00:00,2024-02-03 23:59:00,12074.87698886628,11900.2500373529,8930.070466463605,8788.717920975423,3144.806522402675,3111.532116377478,-1.4462006666767335,-1.5828827557299086,-1.0580748223510739,360
2023-09-12,2023-09-12 00:00:00,2023-09-12 23:59:00,6187.928748809677,6098.781717355001,4322.665076452912,4322.665076452912,1865.263672356765,1776.1166409020889,-1.4406602770244303,0.0,-4.779325988911731,361
2022-05-17,2022-05-17 00:00:00,2022-05-17 23:59:00,2868.6498797609584,2827.4749049730794,2115.4205105402903,2071.111163273695,753.2293692206681,756.3637416993843,-1.4353433327077836,-2.0945881466979954,0.4161245706548966,362
2022-05-24,2022-05-24 00:00:00,2022-05-24 23:59:00,2980.612535207113,2937.859417780336,2176.536301495583,2134.4364392322004,804.0762337115301,803.4229785481353,-1.434373536371314,-1.9342595955993969,-0.08124293891630385,363
2022-10-23,2022-10-23 00:00:00,2022-10-23 23:59:00,3496.812033913176,3446.6783227790274,2254.6872758751465,2254.6872758751465,1242.1247580380293,1191.9910469038812,-1.4336976265219903,0.0,-4.036125261148138,364
2024-07-24,2024-07-24 00:00:00,2024-07-24 23:59:00,33308.05792964359,32831.47238883108,28524.408570281244,28110.900265332395,4783.649359362343,4720.57212349868,-1.4308415753905623,-1.4496647807088037,-1.3186007402530509,365
2023-04-06,2023-04-06 00:00:00,2023-04-06 23:59:00,7574.51722576454,7466.745828394844,5659.498001303091,5574.763770057306,1915.0192244614493,1891.982058337538,-1.422815397437005,-1.4972040139651033,-1.2029730996768406,366
2024-05-13,2024-05-13 00:00:00,2024-05-13 23:59:00,24589.74208534676,24240.06507233305,19203.799069792494,19203.799069792494,5385.943015554259,5036.266002540558,-1.422044248370069,0.0,-6.492400903683093,367
2025-12-29,2025-12-29 00:00:00,2025-12-29 23:59:00,40718.10590341157,40139.52474376507,28029.258685716683,28029.25868571668,12688.847217694884,12110.266058048392,-1.4209432064913985,-1.1102230246251565e-14,-4.559761416621422,368
2022-09-22,2022-09-22 00:00:00,2022-09-22 23:59:00,3761.275289029361,3707.96354775453,2537.292100360196,2537.292100360196,1223.983188669165,1170.671447394334,-1.4173847213557411,0.0,-4.355594240865079,369
2022-08-29,2022-08-29 00:00:00,2022-08-29 23:59:00,3894.7726146373016,3839.654150964405,2722.968744602234,2722.968744602234,1171.8038700350678,1116.6854063621706,-1.4151907987067336,0.0,-4.703727738264574,370
2022-04-12,2022-04-12 00:00:00,2022-04-12 23:59:00,1979.1802133766075,1951.199493674001,1446.0547124471532,1407.5681956944404,533.1255009294542,543.6312979795608,-1.413753003061291,-2.6614841348279406,1.9706048635435236,371
2022-12-04,2022-12-04 00:00:00,2022-12-04 23:59:00,3766.593366105704,3713.695801900893,2258.156038880098,2258.156038880098,1508.4373272256053,1455.5397630207942,-1.404387441469468,0.0,-3.506779052073905,372
2025-08-22,2025-08-22 00:00:00,2025-08-22 23:59:00,47228.276168281496,46586.3453529316,34617.16557165933,34848.02746949437,12611.110596622166,11738.31788343722,-1.3592086508993018,0.666900059616804,-6.92082355870165,373
2023-09-07,2023-09-07 00:00:00,2023-09-07 23:59:00,6142.487824922156,6059.142573706967,4322.665076452912,4322.665076452912,1819.8227484692432,1736.4774972540547,-1.3568647360932329,0.0,-4.579855443904901,374
2025-07-18,2025-07-18 00:00:00,2025-07-18 23:59:00,55281.199051766496,54531.88318627535,41186.81037553646,40655.27162856618,14094.388676230035,13876.61155770917,-1.3554623965183366,-1.29055574375333,-1.5451334820086537,375
2024-11-30,2024-11-30 00:00:00,2024-11-30 23:59:00,54044.13277302504,53319.76673459703,45584.211142830354,44973.23539493419,8459.921630194689,8346.531339662833,-1.3403231789659853,-1.3403231789660075,-1.3403231789659742,376
2024-09-29,2024-09-29 00:00:00,2024-09-29 23:59:00,28967.296630438905,28582.0235057914,23694.502671885657,23322.37821269114,5272.793958553249,5259.645293100257,-1.330027891669594,-1.5705096846622468,-0.2493680875138793,377
2023-10-17,2023-10-17 00:00:00,2023-10-17 23:59:00,5518.389158603113,5445.064395418273,4142.272350104459,4071.1569804100136,1376.1168084986543,1373.9074150082597,-1.3287349093625833,-1.716820230148608,-0.1605527580761934,378
2023-04-07,2023-04-07 00:00:00,2023-04-07 23:59:00,7465.380673466868,7366.558625069464,5573.690430041525,5495.992538899192,1891.6902434253425,1870.5660861702715,-1.3237375657028871,-1.3940115999903857,-1.1166816199686513,379
2022-02-08,2022-02-08 00:00:00,2022-02-08 23:59:00,2250.6050988555294,2221.217532861414,1118.0224482330802,1099.360174432729,1132.5826506224491,1121.8573584286846,-1.3057628816827704,-1.669221743252558,-0.946976557328516,380
2022-11-22,2022-11-22 00:00:00,2022-11-22 23:59:00,3789.6863013305046,3740.5600964641753,2258.156038880098,2258.156038880098,1531.5302624504063,1482.4040575840777,-1.2963132291208823,0.0,-3.2076548580716957,381
2023-07-09,2023-07-09 00:00:00,2023-07-09 23:59:00,7805.231699357814,7704.233166905873,5821.793428554481,5742.169912277372,1983.4382708033336,1962.0632546285017,-1.293985064661829,-1.3676802046354797,-1.0776748885749088,382
2025-09-02,2025-09-02 00:00:00,2025-09-02 23:59:00,45760.234445744914,45169.64135045213,33090.20035132945,33090.20035132945,12670.034094415469,12079.44099912269,-1.2906251518291723,0.0,-4.661337853487646,383
2025-06-30,2025-06-30 00:00:00,2025-06-30 23:59:00,48745.04473475612,48117.150182825775,36204.33284992384,35737.97768548738,12540.711884832275,12379.172497338395,-1.2881197572943148,-1.2881197572943148,-1.2881197572943037,384
2025-12-18,2025-12-18 00:00:00,2025-12-18 23:59:00,41446.0535711673,40912.54595198532,28029.258685716683,28029.258685716683,13416.794885450614,12883.287266268637,-1.2872338213477774,0.0,-3.976416303125585,385
2025-12-16,2025-12-16 00:00:00,2025-12-16 23:59:00,41807.74457402375,41278.626157728206,28029.258685716683,28029.25868571668,13778.485888307066,13249.367472011529,-1.265599045551724,-1.1102230246251565e-14,-3.8401782357273873,386
2024-03-15,2024-03-15 00:00:00,2024-03-15 23:59:00,31502.38662672494,31111.08935997387,24398.69689942758,24000.23304232936,7103.6897272973565,7110.856317644511,-1.242119434910094,-1.6331358135260432,0.10088546406545884,387
2023-06-24,2023-06-24 00:00:00,2023-06-24 23:59:00,8103.157906843603,8002.931879507341,6084.148345605897,6004.9282804628165,2019.0095612377063,1998.003599044525,-1.2368761474043977,-1.302073201425058,-1.0404092480029714,388
2022-05-21,2022-05-21 00:00:00,2022-05-21 23:59:00,2996.8683341997985,2959.9119164917765,2171.566954358393,2151.641706928698,825.3013798414054,808.2702095630784,-1.2331678801594692,-0.9175516043704923,-2.063630413607176,389
2025-05-12,2025-05-12 00:00:00,2025-05-12 23:59:00,48151.04660871647,47563.83758120747,34329.91691836319,33948.49330262729,13821.12969035328,13615.34427858017,-1.219514566901858,-1.111053127926076,-1.4889188972500689,390
2025-12-19,2025-12-19 00:00:00,2025-12-19 23:59:00,40913.985733672656,40417.141015402,28029.25868571668,28029.25868571668,12884.727047955974,12387.882329685322,-1.2143640111350718,0.0,-3.856074842885171,391
2024-08-16,2024-08-16 00:00:00,2024-08-16 23:59:00,28589.805595038557,28248.302652700266,23732.472224903915,23732.472224903915,4857.333370134638,4515.830427796348,-1.1944920059112074,0.0,-7.030667164786841,392
2025-09-21,2025-09-21 00:00:00,2025-09-21 23:59:00,47010.6025060094,46450.68667719277,34838.707371116536,34391.54025425878,12171.89513489286,12059.146422933987,-1.1910415926812745,-1.2835353278017436,-0.9263036750592701,393
2023-02-04,2023-02-04 00:00:00,2023-02-04 23:59:00,6841.32611090277,6760.551926196689,4678.500860785245,4619.406435444767,2162.8252501175243,2141.1454907519224,-1.1806802277317785,-1.2631060055113275,-1.0023814621372584,394
2025-09-28,2025-09-28 00:00:00,2025-09-28 23:59:00,43647.16636262694,43131.89909291012,31630.458361927595,31630.45836192759,12016.708000699342,11501.44073098253,-1.180528571857109,-1.1102230246251565e-14,-4.28792369496559,395
2024-04-23,2024-04-23 00:00:00,2024-04-23 23:59:00,28289.348500796565,27957.252429525837,22839.25545326377,22393.97735002404,5450.093047532795,5563.275079501794,-1.1739261908466192,-1.9496174214212347,2.0766990761788007,396
2024-11-23,2024-11-23 00:00:00,2024-11-23 23:59:00,53934.06145162269,53301.523528381214,45399.5607948734,44867.11537673958,8534.500656749286,8434.408151641634,-1.1727986104084653,-1.1727986104084653,-1.1727986104084098,397
2026-01-17,2026-01-17 00:00:00,2026-01-17 23:59:00,45663.33946224402,45127.89483463772,33205.75143554119,32797.0624116088,12457.588026702828,12330.83242302892,-1.1725919170870513,-1.2307778209017073,-1.0174971543625233,398
2023-08-13,2023-08-13 00:00:00,2023-08-13 23:59:00,6143.773505331643,6072.065381207804,4490.943681401404,4414.936147013211,1652.8298239302385,1657.1292341945928,-1.167167442966599,-1.6924624261704269,0.26012419440319956,399
2024-03-30,2024-03-30 00:00:00,2024-03-30 23:59:00,35386.351888459016,34973.71505479411,27499.441921384576,27163.889751588908,7886.909967074442,7809.825303205209,-1.1660903473903472,-1.2202144710970697,-0.9773747157129864,400
2022-02-12,2022-02-12 00:00:00,2022-02-12 23:59:00,2171.1775701354018,2145.933366551151,1077.540514232705,1063.4670923104168,1093.6370559026966,1082.466274240734,-1.1626964063872758,-1.306068935357807,-1.021434085620121,401
2025-12-07,2025-12-07 00:00:00,2025-12-07 23:59:00,40954.44963093123,40479.15362154464,28029.25868571668,28029.25868571668,12925.190945214552,12449.894935827962,-1.1605479103487193,0.0,-3.6772842382074344,402
