start_timestamp,end_timestamp,final_equity,total_contributed,net_profit,money_multiple,twr_final_index,twr_cagr_pct,twr_mdd_pct,twr_calmar_ratio,xirr_pct,variant,rebalance_count,state_switches,fee_paid,turnover_notional,avg_case3_weight_pct,topup_count
2022-01-01 16:00:00,2026-03-15 05:15:00,358567.91599216993,52000.0,306567.91599216993,6.895536846003268,23.541924741500686,112.19497264515238,45.117277049466395,2.4867407783085462,105.55684346568262,flow_combo6,277,42,1113.3633433668676,2783408.358417169,7.051623070078322,50
2022-01-01 16:00:00,2026-03-15 05:15:00,358032.29831905715,52000.0,306032.29831905715,6.885236506135715,23.50592460595131,112.1176437011365,45.117277049466395,2.485026824163417,105.45868341862948,flow_sell6_w12,268,34,983.9055045081103,2459763.7612702753,7.058687279667987,50
2022-01-01 16:00:00,2026-03-15 05:15:00,355397.93730161793,52000.0,303397.93730161793,6.834575717338806,23.332604184081827,111.74408035530207,45.117277049466395,2.4767469950100565,104.97421562529689,flow_combo3,279,46,1120.266657865503,2800666.644663759,7.022822830981997,50
2022-01-01 16:00:00,2026-03-15 05:15:00,354949.1216228286,52000.0,302949.1216228286,6.825944646592857,23.302273938031675,111.67849138014043,45.117277049466395,2.475293250913538,104.89139661723618,flow_sell3_w12,269,36,995.0953813843234,2487738.45346081,7.029343639833995,50
2022-01-01 16:00:00,2026-03-15 05:15:00,354464.4529985619,52000.0,302464.4529985619,6.816624096126191,23.270473248239636,111.60965269817828,45.117277049466395,2.4737674788265682,104.80186953762964,flow_combo3_eup,306,78,1365.4574261007467,3413643.565251868,7.011302735343468,50
2022-01-01 16:00:00,2026-03-15 05:15:00,351422.03173682623,52000.0,299422.03173682623,6.758115994938966,23.065003468046147,111.16313803125392,45.117277049466395,2.4638707231683137,104.23767736756852,base_static,241,0,532.8001709283702,1332000.4273209262,7.000000000000004,50
