timestamp,event,price,campaign_id,qty_before,qty_after,debt_before,debt_after,debt_delta,bep_before,bep_after,hedge_pnl,applied_usd,variant
2022-02-10 15:57:00,LONG_BUY_OPEN,44832.0,11,0.0,0.01584843730188838,0.0,710.8013479747071,710.8013479747071,0.0,44867.879951980794,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-02-10 16:28:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),45438.23,11,0.01584843730188838,0.0,710.8013479747071,-9.035541313371027,-719.8368892880782,44867.879951980794,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-02-10 17:45:00,LONG_BUY_OPEN,45229.99,12,0.0,0.015828844222744297,0.0,716.2248412926448,716.2248412926448,0.0,45266.18847138855,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-02-10 19:05:00,LONG_BUY_ADD_DCA_x1,44881.33,12,0.015828844222744297,0.031657688445488594,716.2248412926448,1426.9285902046568,710.703748912012,45266.18847138855,45091.718951580624,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-02-10 19:14:00,LONG_BUY_ADD_DCA_x2,44633.39,12,0.031657688445488594,0.06331537689097719,1426.9285902046568,2840.4837410725972,1413.5551508679405,45091.718951580624,44880.41497599039,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-02-10 20:01:00,LONG_BUY_ADD_DCA_x3,44247.0,12,0.06331537689097719,0.07914422111372149,2840.4837410725972,3541.142762944494,700.6590218718966,44880.41497599039,44760.814333733484,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-02-10 23:47:00,LONG_SELL_PARTIAL_Stop Loss,43372.22,12,0.07914422111372149,0.01582884422274429,3541.142762944494,796.1127584284736,-2745.03000451602,44760.814333733484,50315.191668667416,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-02-10 23:47:00,LONG_BUY_ADD_DCA_x1,43372.22,12,0.01582884422274429,0.03165768844548859,796.1127584284736,1482.919485248658,686.8067268201844,50315.191668667416,46861.06166466584,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-02-11 00:24:00,LONG_BUY_ADD_DCA_x1,43062.06,12,0.03165768844548859,0.047486532668232884,1482.919485248658,2164.8147739549863,681.8952887063283,46861.06166466584,45606.21558756834,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-02-11 05:55:00,LONG_BUY_ADD_DCA_x1,42833.57,12,0.047486532668232884,0.06331537689097719,2164.8147739549863,2843.0918833518135,678.2771093968272,45606.21558756834,44921.624332733074,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-02-11 19:03:00,LONG_BUY_ADD_DCA_x1,42361.62,12,0.06331537689097719,0.07914422111372149,2843.0918833518135,3513.895581548504,670.8036981966907,44921.624332733074,44416.40403761503,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-02-28 16:00:00,HEDGE_PROFIT_TO_DEBT_Trend Up,40812.9,12,0.07914422111372149,0.07914422111372149,3513.895581548504,3490.8133885318916,-23.082193016612564,44416.40403761503,44124.64010004,23.08219301661241,23.08219301661241,baseline_plus_debtrelief_hedge6x
2022-03-01 13:03:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),44777.1,12,0.07914422111372149,0.0,3490.8133885318916,-51.617775218034694,-3542.4311637499263,44124.64010004,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-01 14:33:00,LONG_BUY_OPEN,43931.1,13,0.0,0.016980512081135605,0.0,746.2709633172914,746.2709633172914,0.0,43966.25894357743,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-01 15:42:00,LONG_BUY_ADD_DCA_x1,43574.4,13,0.016980512081135605,0.03396102416227121,746.2709633172914,1486.4825551957779,740.2115918784865,43966.25894357743,43787.76620648259,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-01 23:40:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),44321.2,13,0.03396102416227121,0.0,1486.4825551957779,-18.10871156743633,-1504.5912667632142,43787.76620648259,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-02 00:24:00,LONG_BUY_OPEN,44227.7,14,0.0,0.01711230295104738,0.0,757.1405363485293,757.1405363485293,0.0,44263.09631852741,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-02 01:20:00,LONG_BUY_ADD_DCA_x1,44004.7,14,0.01711230295104738,0.03422460590209476,757.1405363485293,1510.4635027215518,753.3229663730225,44263.09631852741,44151.50708283313,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-02 07:11:00,LONG_BUY_ADD_DCA_x3,43760.5,14,0.03422460590209476,0.08556151475523689,1510.4635027215518,3757.8909141094255,2247.4274113878737,44151.50708283313,43937.9162785114,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-02 14:43:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),44637.8,14,0.08556151475523689,0.0,3757.8909141094255,-59.85915811855193,-3817.7500722279774,43937.9162785114,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-02 15:09:00,LONG_BUY_OPEN,44276.8,15,0.0,0.01790448487919563,0.0,793.0703974176089,793.0703974176089,0.0,44312.2356142457,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-02 17:48:00,LONG_BUY_ADD_DCA_x1,43949.8,15,0.01790448487919563,0.03580896975839126,793.0703974176089,1580.2836863730986,787.2132889554897,44312.2356142457,44148.60476190477,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-02 18:40:00,LONG_BUY_ADD_DCA_x1,43635.9,15,0.03580896975839126,0.053713454637586894,1580.2836863730986,2361.8745094378874,781.5908230647888,44148.60476190477,43989.34407096172,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-03 03:46:00,LONG_BUY_ADD_DCA_x2,43240.1,15,0.053713454637586894,0.08952242439597816,2361.8745094378874,3910.8772960610013,1549.002786623114,43989.34407096172,43703.48881152461,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-03 17:06:00,LONG_SELL_PARTIAL_Stop Loss,42313.2,15,0.08952242439597816,0.01790448487919563,3910.8772960610013,881.7052513788235,-3029.172044682178,43703.48881152461,49264.64405762306,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-03 17:22:00,LONG_BUY_ADD_DCA_x1,42260.5,15,0.01790448487919563,0.03580896975839126,881.7052513788235,1638.6603956093654,756.9551442305419,49264.64405762306,45779.482993197285,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-03 21:33:00,LONG_BUY_ADD_DCA_x2,41943.7,15,0.03580896975839126,0.07161793951678253,1638.6603956093654,3141.221864738343,1502.5614691289775,45779.482993197285,43878.37569027611,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-04 00:46:00,LONG_BUY_ADD_DCA_x1,41690.2,15,0.07161793951678253,0.08952242439597816,3141.221864738343,3887.9619968711886,746.7401321328457,43878.37569027611,43447.41365346138,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-24 15:43:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),43985.9,15,0.08952242439597816,0.0,3887.9619968711886,-48.187320604971774,-3936.1493174761604,43447.41365346138,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-24 17:59:00,LONG_BUY_OPEN,43790.5,16,0.0,0.014227982375587981,0.0,623.2996824030727,623.2996824030727,0.0,43825.54641856742,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-25 11:29:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),44407.6,16,0.014227982375587981,0.0,623.2996824030727,-8.278135519031366,-631.577817922104,43825.54641856742,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-25 14:14:00,LONG_BUY_OPEN,44758.3,17,0.0,0.01403130466370716,0.0,628.268550467016,628.268550467016,0.0,44794.120968387346,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-25 15:29:00,LONG_BUY_ADD_DCA_x1,44395.3,17,0.01403130466370716,0.02806260932741432,628.268550467016,1251.4416999956693,623.1731495286533,44794.120968387346,44612.47571028412,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-25 16:45:00,LONG_BUY_ADD_DCA_x1,44137.1,17,0.02806260932741432,0.04209391399112148,1251.4416999956693,1870.9905175070076,619.5488175113383,44612.47571028412,44465.79174336401,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-27 20:35:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),45408.2,17,0.04209391399112148,0.0,1870.9905175070076,-39.653784238518256,-1910.6443017455258,44465.79174336401,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-28 00:45:00,LONG_BUY_OPEN,46856.5,18,0.0,0.013910761880906921,0.0,652.0703379183442,652.0703379183442,0.0,46894.00020008002,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-28 13:37:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),47495.5,18,0.013910761880906921,0.0,652.0703379183442,-8.363973559904707,-660.4343114782489,46894.00020008002,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-28 14:20:00,LONG_BUY_OPEN,47396.4,19,0.0,0.013858183284145164,0.0,657.0907294079412,657.0907294079412,0.0,47434.332292917155,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-28 18:52:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),48044.1,19,0.013858183284145164,0.0,657.0907294079412,-8.446892536448672,-665.5376219443899,47434.332292917155,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-28 21:18:00,LONG_BUY_OPEN,47835.7,20,0.0,0.013836865222637633,0.0,662.1608921840191,662.1608921840191,0.0,47873.98387354941,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-28 21:38:00,LONG_BUY_ADD_DCA_x3,47470.0,20,0.013836865222637633,0.05534746089055053,662.1608921840191,2633.4570717303864,1971.2961795463673,47873.98387354941,47599.48936574629,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-28 23:19:00,LONG_BUY_ADD_DCA_x3,47110.0,20,0.05534746089055053,0.06918432611318816,2633.4570717303864,3285.5725342571004,652.115462526714,47599.48936574629,47509.13210884353,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-31 16:27:00,LONG_SELL_PARTIAL_Stop Loss,46020.0,20,0.06918432611318816,0.013836865222637627,3285.5725342571004,739.5012201340382,-2546.071314123062,47509.13210884353,53465.66054421766,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-31 19:25:00,LONG_BUY_ADD_DCA_x3,45706.6,20,0.013836865222637627,0.05534746089055052,739.5012201340382,2637.568335365848,1898.0671152318096,53465.66054421766,47673.800070028,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-03-31 23:44:00,LONG_BUY_ADD_DCA_x1,45419.2,20,0.05534746089055052,0.06918432611318816,2637.568335365848,3266.279068025439,628.710732659591,47673.800070028,47230.15003601439,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-04-21 12:00:00,HEDGE_PROFIT_TO_DEBT_Trend Up,42472.1,20,0.06918432611318816,0.06918432611318816,3266.279068025439,3208.7012815728735,-57.577786452565306,47230.15003601439,46397.57956782711,57.57778645256511,57.57778645256511,baseline_plus_debtrelief_hedge6x
2022-07-18 08:00:00,HEDGE_PROFIT_TO_DEBT_Trend Up,22249.4,20,0.06918432611318816,0.06918432611318816,3208.7012815728735,1636.0214660620093,-1572.6798155108643,46397.57956782711,23656.747539015585,1572.6798155108643,1572.6798155108643,baseline_plus_debtrelief_hedge6x
2022-07-20 13:36:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),23991.6,20,0.06918432611318816,0.0,1636.0214660620093,-23.15727524380486,-1659.1787413058141,23656.747539015585,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-20 16:15:00,LONG_BUY_OPEN,23994.9,21,0.0,0.0264350722161601,0.0,634.5606370852679,634.5606370852679,0.0,24014.103601440576,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-20 16:28:00,LONG_BUY_ADD_DCA_x3,23835.4,21,0.0264350722161601,0.1057402888646404,634.5606370852679,2525.5883066128167,1891.0276695275488,24014.103601440576,23894.38286314526,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-20 16:43:00,LONG_BUY_ADD_DCA_x3,23615.2,21,0.1057402888646404,0.1321753610808005,2525.5883066128167,3150.10753181884,624.5192252060233,23894.38286314526,23842.326234493798,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-20 20:14:00,LONG_SELL_PARTIAL_Stop Loss,23079.9,21,0.1321753610808005,0.026435072216160094,3150.10753181884,710.608428969013,-2439.499102849827,23842.326234493798,26892.031172468996,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-20 20:18:00,LONG_BUY_ADD_DCA_x3,23001.1,21,0.026435072216160094,0.1057402888646404,710.608428969013,2535.4452905098346,1824.8368615408217,26892.031172468996,23987.638975590235,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-21 02:48:00,LONG_BUY_ADD_DCA_x2,22788.0,21,0.1057402888646404,0.1321753610808005,2535.4452905098346,3138.0886771419555,602.6433866321208,23987.638975590235,23751.358719487795,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-28 17:38:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),24059.7,21,0.1321753610808005,0.0,3138.0886771419555,-40.73881803978202,-3178.8274951817375,23751.358719487795,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-28 18:07:00,LONG_BUY_OPEN,23815.0,22,0.0,0.02397283510775733,0.0,571.1414333184773,571.1414333184773,0.0,23834.05962384954,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-28 19:53:00,LONG_BUY_ADD_DCA_x1,23681.5,22,0.02397283510775733,0.04794567021551466,571.1414333184773,1139.0812130006743,567.939779682197,23834.05962384954,23767.256202480992,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-28 20:35:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),24065.0,22,0.04794567021551466,0.0,1139.0812130006743,-14.269815714191509,-1153.3510287148658,23767.256202480992,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-28 20:46:00,LONG_BUY_OPEN,23808.9,23,0.0,0.02433858588677997,0.0,579.7067475027635,579.7067475027635,0.0,23827.95474189676,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-28 21:05:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),24117.0,23,0.02433858588677997,0.0,579.7067475027635,-7.03213885837647,-586.73888636114,23827.95474189676,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-28 21:19:00,LONG_BUY_OPEN,23959.1,24,0.0,0.02436211046469949,0.0,583.9277185311155,583.9277185311155,0.0,23978.274949979994,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-28 23:17:00,LONG_BUY_ADD_DCA_x2,23824.9,24,0.02436211046469949,0.07308633139409847,583.9277185311155,1745.2417496284415,1161.314031097326,23978.274949979994,23888.736681339204,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-29 00:21:00,LONG_BUY_ADD_DCA_x2,23704.1,24,0.07308633139409847,0.12181055232349744,1745.2417496284415,2900.6675404831403,1155.4257908546988,23888.736681339204,23822.470356142454,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-29 06:36:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),24325.2,24,0.12181055232349744,0.0,2900.6675404831403,-61.21328047744828,-2961.8808209605886,23822.470356142454,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-29 06:58:00,LONG_BUY_OPEN,23964.6,25,0.0,0.02588911181998655,0.0,620.6703780048981,620.6703780048981,0.0,23983.779351740694,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-29 08:09:00,LONG_BUY_ADD_DCA_x1,23827.3,25,0.02588911181998655,0.0517782236399731,620.6703780048981,1237.784759126891,617.1143811219929,23983.779351740694,23915.074409763904,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-29 11:41:00,LONG_BUY_ADD_DCA_x3,23670.6,25,0.0517782236399731,0.12944555909993274,1237.784759126891,3076.952562837707,1839.1678037108159,23915.074409763904,23779.75619847939,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-29 14:18:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),24068.8,25,0.12944555909993274,0.0,3076.952562837707,-37.400470317608324,-3114.353033155315,23779.75619847939,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-29 15:00:00,LONG_BUY_OPEN,23989.0,26,0.0,0.026798219655334295,0.0,643.1196363083392,643.1196363083392,0.0,24008.198879551823,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-29 16:02:00,LONG_BUY_ADD_DCA_x1,23839.8,26,0.026798219655334295,0.05359643931066859,643.1196363083392,1282.2393789263533,639.1197426180141,24008.198879551823,23933.539175670267,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-29 16:10:00,LONG_BUY_ADD_DCA_x3,23711.6,26,0.05359643931066859,0.13399109827667147,1282.2393789263533,3189.287888862842,1907.0485099364887,23933.539175670267,23811.761792717083,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-29 23:30:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),24126.0,26,0.13399109827667147,0.0,3189.287888862842,-42.088280465324715,-3231.3761693281667,23811.761792717083,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-29 23:35:00,LONG_BUY_OPEN,23989.2,27,0.0,0.027850676954254788,0.0,668.3827057748454,668.3827057748454,0.0,24008.399039615848,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-29 23:51:00,LONG_BUY_ADD_DCA_x3,23844.1,27,0.027850676954254788,0.11140270781701915,668.3827057748454,2661.4025740613224,1993.019868286477,24008.399039615848,23899.486944777906,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-30 01:51:00,LONG_BUY_ADD_DCA_x2,23722.8,27,0.11140270781701915,0.13925338477127394,2661.4025740613224,3322.362891727418,660.9603176660958,23899.486944777906,23867.94672268907,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-30 12:29:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),24170.0,27,0.13925338477127394,0.0,3322.362891727418,-42.04511647030404,-3364.408008197722,23867.94672268907,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-30 14:35:00,LONG_BUY_OPEN,24436.3,28,0.0,0.028373466092378608,0.0,693.6198664849805,693.6198664849805,0.0,24455.85686274509,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-30 19:42:00,LONG_BUY_ADD_DCA_x2,24225.7,28,0.028373466092378608,0.08512039827713583,693.6198664849805,2068.903915175265,1375.2840486902844,24455.85686274509,24315.34449779912,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-30 21:20:00,LONG_BUY_ADD_DCA_x2,23861.8,28,0.08512039827713583,0.14186733046189304,2068.903915175265,3423.529495160067,1354.6255799848022,24315.34449779912,24141.565530212083,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-31 22:26:00,LONG_SELL_PARTIAL_Stop Loss,23335.6,28,0.14186733046189304,0.028373466092378605,3423.529495160067,776.1414527473785,-2647.3880424126887,24141.565530212083,27365.42765106042,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-07-31 22:28:00,LONG_BUY_ADD_DCA_x2,23305.0,28,0.028373466092378605,0.08512039827713583,776.1414527473785,2099.157702214972,1323.0162494675933,27365.42765106042,24670.91019074296,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-08-01 06:26:00,LONG_BUY_ADD_DCA_x2,23170.1,28,0.08512039827713583,0.14186733046189304,2099.157702214972,3414.51572846638,1315.3580262514083,24670.91019074296,24078.003513405358,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-08-11 01:25:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),24374.2,28,0.14186733046189304,0.0,3414.51572846638,-42.00379660343606,-3456.519525069816,24078.003513405358,,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-08-11 02:43:00,LONG_BUY_OPEN,24253.9,29,0.0,0.029625949123038044,0.0,718.8322253582265,718.8322253582265,0.0,24273.31088435374,0.0,0.0,baseline_plus_debtrelief_hedge6x
2022-08-11 05:10:00,LONG_SELL_CLOSE_Take Profit (Debt-BEP),24584.2,29,0.029625949123038044,0.0,718.8322253582265,-9.206700968993232,-728.0389263272198,24273.31088435374,,0.0,0.0,baseline_plus_debtrelief_hedge6x
