variant,source_group,case3_name,case3_source_variant,w1,w2,w3,rebalance_rule,final_equity,total_return_pct,total_cagr_pct,total_mdd_pct,total_calmar_ratio,rebalance_count,fee_paid,ref85_cagr_pct,ref85_mdd_pct,ref119_cagr_pct,ref119_mdd_pct,delta_cagr_vs_85,delta_mdd_vs_85,delta_calmar_vs_85,delta_cagr_vs_119,delta_mdd_vs_119,delta_calmar_vs_119,meets_target,dominates_119,dominates_85
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w49_21_30,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.21000000000000002,0.3,45min,66121.7674410344,3206.0883720517204,134.01727052238016,45.069576226616256,2.9735640257303997,48092,1052.9177578221806,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,12.059530830284842,-0.04209906010820674,0.27010114351761594,1.761213696782761,2.2313660758203113,-0.11377450592251659,True,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w50_22_28,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.21999999999999997,0.28,1h,64959.92823460638,3147.996411730319,133.01120003463433,44.910199073247746,2.961714772577503,36069,854.3587075169902,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.053460342539012,-0.20147621347671674,0.2582518903647193,0.7551432090369303,2.0719889224518013,-0.12562375907541323,True,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb30min_w50_20_30,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.2,0.3,30min,69829.32596311497,3391.4662981557485,137.14078586372395,45.29681035202686,3.0276035949976645,72138,1483.1787085984697,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,15.183046171628632,0.1851350653023971,0.32414071278488077,4.884729038126551,2.458600201230915,-0.05973493665525176,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb30min_w51_20_29,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.2,0.29,30min,69243.46469325182,3362.1732346625913,136.65570153114848,45.481775250860366,3.0046254961994565,72138,1460.8820279783936,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,14.697961839053164,0.3700999641359033,0.30116261398667277,4.399644705551083,2.6435651000644214,-0.08271303545345976,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb30min_w52_21_27,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.20999999999999996,0.27,30min,68318.09148832785,3315.9045744163927,135.883138558552,45.27657615906712,3.0011796404649282,72138,1421.8613452246666,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,13.925398866456675,0.16490087234265616,0.2977167582521445,3.6270817329545935,2.4383660082711742,-0.08615889118798803,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb30min_w51_19_30,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.19,0.3,30min,69516.81005498166,3375.840502749083,136.88241243124773,45.8755809205518,2.983775021144763,72138,1473.7222536288082,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,14.924672739152413,0.7639056338273349,0.28031213893197915,4.626355605650332,3.037370769755853,-0.10356351050815338,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb30min_w52_20_28,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.19999999999999996,0.28,30min,68640.36425275356,3332.0182126376776,136.15308724095132,45.66769800230207,2.981387133507101,72138,1437.3391129472798,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,14.195347548856006,0.5560227155776047,0.2779242512943174,3.8970304153539246,2.829487851506123,-0.10595139814581511,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb30min_w52_19_29,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.19,0.29,30min,68930.71996480857,3346.535998240428,136.39548056076714,46.058950956106756,2.9613240798894718,72138,1451.2127975270232,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,14.437740868671824,0.947275669382293,0.257861197676688,4.139423735169743,3.220740805310811,-0.1260144517634445,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w49_21_30,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.21000000000000002,0.3,1h,65617.8954548479,3180.8947727423947,133.58260977307089,45.13520010208427,2.959610447520809,36069,870.6006766341468,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.624870080975569,0.02352481535980644,0.2561475653080252,1.3265529474734876,2.2969899512883245,-0.12772808413210734,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w50_21_29,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.21000000000000002,0.29,45min,65643.32402739674,3182.1662013698374,133.60460593339693,45.2437548848069,2.9529955299590327,48092,1039.2434589171312,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.646866241301609,0.1320795980824343,0.24953264774624895,1.3485491077995277,2.4055447340109524,-0.13434300169388358,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb30min_w52_18_30,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.18,0.3,30min,69188.4107193455,3359.420535967275,136.60995818193206,46.45029008284697,2.9409925737445284,72138,1463.4620315330412,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,14.652218489836741,1.3386147961225063,0.23752969153174464,4.35390135633466,3.6120799320510244,-0.1463459579083879,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w50_21_29,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.21000000000000002,0.29,1h,65160.00770197235,3158.0003850986172,133.18542023114398,45.31199005808124,2.9392975250132674,36069,859.7907765584272,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.227680539048663,0.20031477135677989,0.2358346428004836,0.9293634055465816,2.473779907285298,-0.14804100663964892,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w51_21_28,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.20999999999999996,0.28,45min,65151.00921101513,3157.5504605507567,133.17759345295565,45.42595165729356,2.931751313823554,48092,1024.727014180008,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.219853760860332,0.31427637056909674,0.22828843161077028,0.9215366273582504,2.587741506497615,-0.15558721782936225,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w50_20_30,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.2,0.3,45min,65844.23021472807,3192.2115107364034,133.77816689919823,45.63550920998301,2.9314489794261687,48092,1045.8157573005537,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.82042720710291,0.5238339232585503,0.22798609721338492,1.5221100736008282,2.7972990591870683,-0.1558895522267476,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w50_20_30,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.2,0.3,1h,65333.43182054638,3166.671591027319,133.33610283542478,45.713394947093235,2.9167840846155135,36069,864.2787116874873,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.378363143329466,0.6017196603687722,0.21332120240272978,1.0800460098273845,2.8751847962972903,-0.17055444703740275,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w51_20_29,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.2,0.29,45min,65364.99102764613,3168.2495513823064,133.3634910386658,45.815392438091706,2.9108883268625045,48092,1031.9682620729598,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.405751346570497,0.7037171513672433,0.2074254446497208,1.1074342130684158,2.9771822872957614,-0.17645020479041174,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w51_19_30,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.19,0.3,45min,65551.66412438726,3177.583206219363,133.52528820809715,46.20456126582761,2.8898724400798717,48092,1038.085601478817,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.567548516001835,1.0928859791031442,0.1864095578670879,1.269231382499754,3.3663511150316623,-0.19746609157304462,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w51_19_30,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.19,0.3,1h,65033.75975224492,3151.6879876122457,133.07553642537832,46.28758157538828,2.8749727658300546,36069,857.4126624971036,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.117796733283,1.1759062886638176,0.17150988361727082,0.8194795997809194,3.4493714245923357,-0.2123657658228617,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w52_19_29,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.19,0.29,45min,65071.83238993194,3153.591619496597,133.1086911148433,46.38294987043285,2.8697763183814753,48092,1024.0664182401001,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.150951422747994,1.27127458370839,0.16631343616869154,0.8526342892459127,3.544739719636908,-0.21756221327144099,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w52_18_30,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.18,0.3,45min,65244.301101113815,3162.2150550556908,133.25869790561907,46.76953560967231,2.8492627982831653,48092,1029.7350045231979,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.300958213523757,1.6578603229478475,0.14579991607038156,1.0026410800216752,3.9313254588763655,-0.23807573336975096,True,False,False
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w48_26_26,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.26,0.26,1h,64920.25190231376,3146.0125951156874,132.97660342241434,43.006610593451086,3.0920038009845774,36069,849.6306668093296,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.018863730319026,-2.105064693273377,0.38854091877179364,0.7205465968169449,0.1684004426551411,0.004665269331661115,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w48_27_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.27,0.25,1h,64613.50494617957,3130.6752473089787,132.70858733304289,42.95396997985914,3.0895534777174065,36069,840.6942389394537,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.750847640947569,-2.1577053068653242,0.38609059550462277,0.45253050744548773,0.11575982906319382,0.002214946064490242,False,False,True
study119_best_reference,baseline,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.27,0.24,1h,64098.071043316624,3104.903552165831,132.2560568255974,42.838210150795945,3.0873385316529163,36069,827.4881664736898,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.298317133502081,-2.273465135928518,0.3838756494401325,0.0,0.0,0.0,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w49_27_24,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.27,0.24,1h,64098.071043316624,3104.903552165831,132.2560568255974,42.838210150795945,3.0873385316529163,36069,827.4881664736898,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.298317133502081,-2.273465135928518,0.3838756494401325,0.0,0.0,0.0,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w49_27_24,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.27,0.24,45min,64431.73144597565,3121.586572298783,132.54931036081678,42.95526785474609,3.0857521552195726,48092,994.1470336196941,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.59157066872146,-2.156407431978373,0.38228927300678883,0.29325353521937814,0.11705770395014525,-0.0015863764333436947,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w48_28_24,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.28,0.24,45min,64609.699282066846,3130.484964103342,132.70525614137907,43.01844705772759,3.084845344679653,48092,997.8646261828184,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.74751644928375,-2.093228228996871,0.38138246246686913,0.4491993157816694,0.18023690693164696,-0.002493186973263395,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w47_28_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.28,0.25,1h,64795.45874317754,3139.7729371588775,132.86768296069283,43.07756736482592,3.0843822223160897,36069,843.9323389650825,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.909943268597516,-2.0341079218985456,0.38091934010330597,0.6116261350954346,0.23935721402997245,-0.002956309336826557,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w47_29_24,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.29000000000000004,0.24,45min,64772.32280017102,3138.616140008551,132.8474722803674,43.08196347303818,3.083598368572659,48092,1000.9667799290244,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.889732588272096,-2.0297118136862835,0.38013548635987515,0.591415454770015,0.24375332224223456,-0.003740163080257375,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w49_26_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.26,0.25,45min,64778.83294831156,3138.941647415578,132.85315985072214,43.09397827883319,3.0828706273325586,48092,1006.6171161035165,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.89542015862682,-2.0176970078912717,0.3794077451197748,0.5971030251247385,0.25576812803724636,-0.004467904320357707,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w48_28_24,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.28,0.24,1h,64281.42579054479,3114.0712895272395,132.417349617831,42.9899767730039,3.08019123427357,36069,830.8880259837015,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.459609925735691,-2.1216985137205597,0.37672835206078625,0.16129279223360982,0.15176662220795833,-0.0071472973793462735,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w47_26_27,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.26,0.27,90min,64624.7161839524,3131.2358091976203,132.7183999428383,43.09487466390153,3.0796794509303913,24046,668.8108100809116,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.760660250742973,-2.0168006228229345,0.37621656871760756,0.4623431172408914,0.2566645131055836,-0.007659080722524969,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w46_27_27,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.27,0.27,90min,64833.92170814398,3141.6960854071986,132.90127065851843,43.15845288883696,3.079379861016604,24046,672.0526055583651,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.943530966423111,-1.953222397887501,0.37591697880382036,0.64521383292103,0.3202427380410171,-0.00795867063631217,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w48_26_26,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.26,0.26,90min,64176.37782697914,3108.8188913489566,132.3249841050132,42.978479504669345,3.078866112297828,24046,660.1852980405808,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.36724441291787,-2.133195782055118,0.3754032300850443,0.06892727941578869,0.1402693538733999,-0.008472419355088245,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w47_27_26,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.27,0.26,90min,64387.13837022441,3119.35691851122,132.51018423474198,43.041877224645155,3.0786339439411945,24046,663.5532984953413,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.552444542646668,-2.0697980620793075,0.37517106172841075,0.2541274091445871,0.20366707384921057,-0.008704587711721778,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w46_30_24,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.30000000000000004,0.24,45min,64919.51394700435,3145.975697350217,132.9759597951719,43.19880593700874,3.078232300889835,48092,1003.4410384322379,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,11.018220103076573,-1.91286934971572,0.3747694186770514,0.7199029695744912,0.360595786212798,-0.009106230763081147,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w47_25_28,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.25,0.28,90min,64837.28193747242,3141.8640968736213,132.90420425475284,43.17601038012982,3.078195578624308,24046,673.3641824607329,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.946464562657525,-1.9356649065946456,0.3747326964115243,0.6481474291554434,0.33780022933387244,-0.009142953028608236,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w46_28_26,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.28,0.26,90min,64581.73000543047,3129.0865002715236,132.68076938554398,43.1057098806802,3.078032347751938,24046,666.4777797767321,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.723029693448666,-2.005965406044261,0.37456946553915405,0.42471255994658463,0.26749972988425696,-0.009306183900978482,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w48_27_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.27,0.25,90min,63928.56838842729,3096.428419421364,132.10663842074302,42.92563396930562,3.0775698855189213,24046,654.5764869789114,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.148898728647708,-2.186041317418841,0.37410700330613755,-0.14941840485437297,0.08742381850967718,-0.009768646133994974,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w47_28_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.28,0.25,90min,64124.778601802536,3106.238930090127,132.27957253981876,42.989282596205534,3.077036055295663,24046,657.6186145973714,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.321832847723442,-2.1223926905189288,0.3735731730828791,0.023515714221360895,0.1510724454095893,-0.010302476357253454,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w49_27_24,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.27,0.24,90min,63458.517723065,3072.92588615325,131.69070888828128,42.80972822584288,3.0761865198850704,24046,645.1246387171911,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.732969196185962,-2.301947060881581,0.37272363767228667,-0.565347937316119,-0.028481924953062787,-0.01115201176784586,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w46_29_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.29000000000000004,0.25,90min,64304.80421213818,3115.240210606909,132.43789001478663,43.053368384952186,3.07613306421515,24046,660.2172896692651,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.480150322691316,-2.0583069017722764,0.37267018200236635,0.1818331891892342,0.2151582341562417,-0.011205467437766181,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w48_28_24,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.28,0.24,90min,63656.251631699735,3082.8125815849867,131.86595914961643,42.87319556895676,3.0757203282765504,24046,648.2905295385896,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.908219457521113,-2.238479717767703,0.37225744606376665,-0.390097675980968,0.03498541816081513,-0.011618203376365877,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w47_29_24,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.29000000000000004,0.24,90min,63837.93795377434,3091.8968976887168,132.026623647343,42.937097485787504,3.074884688957953,24046,651.0205329074159,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.068883955247685,-2.1745778009369587,0.3714218067451691,-0.22943317825439635,0.09888733499155933,-0.012453842694963413,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w49_26_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.26,0.25,1h,64415.92988873796,3120.7964944368982,132.53544836279315,43.11238402631977,3.0741850945167237,36069,836.9051516757047,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.577708670697831,-1.9992912604046893,0.37072221230394,0.2793915371957496,0.27417387552382877,-0.013153437136192547,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w50_27_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.27,0.23,45min,63880.09362372101,3094.0046811860507,132.0638522576174,43.00570234786649,3.070845144892026,48092,976.770990075399,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.106112565522096,-2.105972938857974,0.36738226267924246,-0.19220456797998509,0.16749219707054408,-0.016493386760890072,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w50_27_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.27,0.23,1h,63570.49217770045,3078.5246088850226,131.7900017865524,42.94359965497595,3.06890905386134,36069,813.6706908307879,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.832262094457093,-2.168075631748515,0.3654461716485562,-0.46605503904498846,0.10538950418000326,-0.018429477791576332,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w49_28_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.28,0.23,45min,64059.329269526075,3102.966463476304,132.2219319295619,43.12676083474859,3.065890629630281,48092,980.6880254757898,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.264192237466574,-1.9849144519758752,0.36242774741749706,-0.03412489603550739,0.28855068395264283,-0.021447902022635468,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w47_27_26,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.27,0.26,4h,63420.17676022125,3071.008838011063,131.65667971326394,42.94462239827559,3.0657314550878554,9018,382.28455569429684,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.698940021168625,-2.167052888448872,0.36226857287507164,-0.5993771123334568,0.10641224747964628,-0.02160707656506089,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w48_26_26,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.26,0.26,4h,63199.93470835695,3059.9967354178475,131.46090364154702,42.88110700480959,3.0657068537620127,9018,379.7367587064995,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.503163949451704,-2.23056828191487,0.36224397154922894,-0.7951531840503776,0.04289685401364807,-0.02163167789090359,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w48_27_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.27,0.25,4h,63014.38392856278,3050.719196428139,131.29556387389272,42.82788499636533,3.065656029594629,9018,378.08332152837005,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.337824181797401,-2.2837902903591356,0.3621931473818454,-0.9604929517046799,-0.010325154430617545,-0.021682502058287145,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w47_26_27,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.26,0.27,4h,63596.988616604256,3079.849430830213,131.8134780248309,42.99798163868898,3.0655736153491215,9018,383.7638788319189,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.855738332735598,-2.113693648035486,0.3621107331363378,-0.4425788007664835,0.15977148789303186,-0.021764916303794735,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w46_27_27,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.27,0.27,4h,63815.41349984392,3090.770674992196,132.00672417224806,43.06176283916216,3.0655206723723736,9018,386.23931321175843,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.04898448015274,-2.0499124475623063,0.36205779015958983,-0.24933265334934163,0.22355268836621178,-0.021817859280542695,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w47_29_24,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.29000000000000004,0.24,1h,64449.182651295894,3122.459132564795,132.5646165311294,43.244176144266355,3.0654906244226328,36069,833.7435303951622,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.606876839034072,-1.867499142458108,0.362027742209849,0.30855970553199086,0.40596599347041007,-0.021847907230283514,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w47_28_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.28,0.25,4h,63219.85632291779,3060.9928161458897,131.4786334529612,42.891655273047625,3.0653662726693622,9018,380.4335204792786,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.520893760865874,-2.2200200136768373,0.3619033904565785,-0.777423372636207,0.05344512225168074,-0.02197225898355404,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w46_28_26,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.28,0.26,4h,63623.80818387722,3081.190409193861,131.83723302106526,43.008658573957845,3.0653649147033377,9018,384.55384909082807,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.879493328969943,-2.1030167127666175,0.36190203249055397,-0.4188238045321384,0.17044842316190056,-0.021973616949578556,False,False,True
