start_timestamp,end_timestamp,final_equity,total_contributed,net_profit,money_multiple,twr_final_index,twr_cagr_pct,twr_mdd_pct,twr_calmar_ratio,xirr_pct,variant,w1,w2,w3,threshold_pct,rebalance_count,fee_paid,turnover_notional
2022-01-01 08:00:00,2026-03-15 05:15:00,162354.57443090272,52000.0,110354.57443090272,3.122203354440437,8.211668658771409,65.09926018962524,76.02196572574803,0.8563217166006093,57.61259948193944,eth_w10_85_05_thr02,0.1,0.85,0.05,2.0,120,120.50278204377427,301256.9551094357
2022-01-01 08:00:00,2026-03-15 05:15:00,158105.1557858925,52000.0,106105.15578589251,3.0404837651133176,8.010428984941791,64.12669441682293,75.08899248188582,0.8540092535173195,56.136452675148796,eth_w20_75_05_thr04,0.2,0.75,0.05,4.0,62,100.40570231358532,251014.25578396322
2022-01-01 08:00:00,2026-03-15 05:15:00,159081.2066678371,52000.0,107081.2066678371,3.0592539743814826,7.95029730708259,63.832476107243984,74.7943316263381,0.8534400230507039,56.47832104766608,eth_w25_70_05_thr04,0.25,0.7,0.05,4.0,79,148.14870957417307,370371.77393543266
2022-01-01 08:00:00,2026-03-15 05:15:00,162657.28015805117,52000.0,110657.28015805117,3.128024618424061,8.000383916047825,64.07766223274255,75.27249326836413,0.8512759369387517,57.716556241425025,eth_w10_75_15_thr04,0.1,0.75,0.15,4.0,60,98.48150179194138,246203.75447985344
2022-01-01 08:00:00,2026-03-15 05:15:00,160556.52352265237,52000.0,108556.52352265237,3.0876254523586995,7.948027018446438,63.821334643399474,74.99564698577802,0.8510005208102596,56.99185605436084,eth_w20_70_10_thr04,0.2,0.7,0.1,4.0,77,135.73475360510312,339336.88401275774
2022-01-01 08:00:00,2026-03-15 05:15:00,158476.71919138852,52000.0,106476.71919138852,3.04762921521901,8.094344205258556,64.53448345509487,75.86218234514962,0.8506805559782449,56.26679589040666,eth_w15_85_00_thr02,0.15,0.85,0.0,2.0,116,107.53710965689642,268842.7741422411
2022-01-01 08:00:00,2026-03-15 05:15:00,163559.47820166397,52000.0,111559.47820166397,3.14537458080123,7.8830228030949945,63.50129230032546,74.94332775751124,0.8473241608084451,58.025469783342444,eth_w10_70_20_thr04,0.1,0.7,0.2,4.0,74,126.09202441446742,315230.0610361686
2022-01-01 08:00:00,2026-03-15 05:15:00,164385.35874487465,52000.0,112385.35874487465,3.161256898939897,8.044049205484225,64.29046206227787,75.9881988263452,0.846058507179516,58.30704838449856,eth_w00_85_15_thr02,0.0,0.85,0.15,2.0,120,114.09010271240253,285225.2567810064
2022-01-01 08:00:00,2026-03-15 05:15:00,156065.52353784032,52000.0,104065.52353784032,3.0012600680353905,7.900639799730424,63.58822600475176,75.23843403240171,0.8451561601796131,55.41651089062769,eth_w20_80_00_thr04,0.2,0.8,0.0,4.0,46,78.29583131546762,195739.57828866903
2022-01-01 08:00:00,2026-03-15 05:15:00,158746.0641702039,52000.0,106746.0641702039,3.052808926350075,7.753973780689647,62.85992541979506,74.41961893407132,0.8446687354779786,56.361126812293946,eth_w30_65_05_thr04,0.3,0.65,0.05,4.0,96,184.64961404643583,461624.0351160896
2022-01-01 08:00:00,2026-03-15 05:15:00,165542.2490720986,52000.0,113542.24907209861,3.18350478984805,8.021237401123152,64.17940037410183,75.99106025607267,0.8445651390812522,58.69956882160441,eth_w00_80_20_thr02,0.0,0.8,0.2,2.0,162,157.4332782204518,393583.1955511292
2022-01-01 08:00:00,2026-03-15 05:15:00,158058.33952597957,52000.0,106058.33952597957,3.039583452422684,7.910637947555571,63.637497686227306,75.53731775031596,0.8424643551228177,56.120012118825315,eth_w15_80_05_thr04,0.15,0.8,0.05,4.0,43,74.28203826425873,185705.09566064677
2022-01-01 08:00:00,2026-03-15 05:15:00,155170.33130855323,52000.0,103170.33130855323,2.984044832856793,7.809800786655079,63.13837322694842,74.95790607577659,0.8423177291414791,55.0981231966071,eth_w30_70_00_thr04,0.3,0.7,0.0,4.0,77,140.04568518588636,350114.2129647157
2022-01-01 08:00:00,2026-03-15 05:15:00,160057.189039891,52000.0,108057.189039891,3.07802286615175,7.918094318503847,63.67421240889251,75.62067678902854,0.8420211919887328,56.81847400220812,eth_w15_75_10_thr04,0.15,0.75,0.1,4.0,61,100.24744114284117,250618.60285710287
2022-01-01 08:00:00,2026-03-15 05:15:00,162850.51635805285,52000.0,110850.51635805285,3.131740699193324,7.583078463263951,61.997947929544736,73.70759957104194,0.8411337269203695,57.78283673807596,eth_w30_55_15_thr02,0.3,0.55,0.15,2.0,396,436.96263615135655,1092406.5903783906
2022-01-01 08:00:00,2026-03-15 05:15:00,160614.4715611569,52000.0,108614.47156115691,3.088739837714556,7.740863809418844,62.794315598661335,74.6835757311916,0.8408048889447495,57.01194890516312,eth_w25_65_10_thr04,0.25,0.65,0.1,4.0,92,170.3938393714386,425984.59842859645
2022-01-01 08:00:00,2026-03-15 05:15:00,164118.35120587226,52000.0,112118.35120587226,3.1561221385744664,7.571923977691417,61.941173299191156,73.71818260470934,0.8402428154168056,58.21613906755585,eth_w25_55_20_thr02,0.25,0.55,0.2,2.0,400,427.6378670991258,1069094.6677478142
2022-01-01 08:00:00,2026-03-15 05:15:00,156183.77027388246,52000.0,104183.77027388246,3.003534043728509,7.990862530491667,64.03114294300627,76.28603852775068,0.8393559841190806,55.45845641891951,eth_w10_90_00_thr02,0.1,0.9,0.0,2.0,64,53.28671696867876,133216.7924216969
2022-01-01 08:00:00,2026-03-15 05:15:00,155825.83881417842,52000.0,103825.83881417842,2.996650746426508,7.9078643812593805,63.62383408457304,76.0052597875734,0.8370977780010868,55.331408843643956,eth_w15_85_00_thr04,0.15,0.85,0.0,4.0,30,49.927710396120354,124819.27599030087
2022-01-01 08:00:00,2026-03-15 05:15:00,164506.3893374042,52000.0,112506.3893374042,3.163584410334696,7.710327676045807,62.64116637114523,75.1575534748418,0.8334646815255062,58.348216988490485,eth_w15_65_20_thr04,0.15,0.65,0.2,4.0,93,180.29075991473883,450726.899786847
2022-01-01 08:00:00,2026-03-15 05:15:00,156702.1364545978,52000.0,104702.13645459781,3.013502624126881,7.838633541031032,63.281588626887086,75.9834099710711,0.8328342812066485,55.64203318096783,eth_w10_85_05_thr04,0.1,0.85,0.05,4.0,29,44.087896784209796,110219.74196052446
2022-01-01 08:00:00,2026-03-15 05:15:00,162299.56012395286,52000.0,110299.56012395286,3.1211453869990935,7.80687635367369,63.12382476407776,75.85317760640086,0.8321843165440582,57.59368937818121,eth_w05_75_20_thr04,0.05,0.75,0.2,4.0,58,98.70504523748458,246762.61309371146
2022-01-01 08:00:00,2026-03-15 05:15:00,159080.9418460913,52000.0,107080.9418460913,3.059248881655602,7.785621902778913,63.017963227603204,75.7458522752976,0.8319658612931703,56.47822852236393,eth_w10_80_10_thr04,0.1,0.8,0.1,4.0,40,69.83627469745497,174590.68674363737
