period_start,period_end,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,trades,long_trades,short_trades,win_rate_pct,long_win_rate_pct,short_win_rate_pct,profit_factor,avg_holding_hours,band,band_label,mode
2022-01-01 03:20:00,2026-02-12,20964.07933359375,1996.4079333593747,109.5805077152641,72.0597561685864,1.520689404761467,764,635,129,85.86387434554975,99.84251968503936,17.05426356589147,2.664787391282256,57.614572425828975,0.0,0.00%,hyst_0.00pct
2022-01-01 03:20:00,2026-02-12,24428.789561677397,2342.87895616774,117.52246641784718,70.72360890950779,1.6617147827993255,744,635,109,88.03763440860214,99.84251968503936,19.26605504587156,2.7555875060778883,59.147222222222226,0.001,0.10%,hyst_0.10pct
2022-01-01 03:20:00,2026-02-12,27843.521592904126,2684.3521592904126,124.55457337200504,72.61464015930444,1.7152818370889538,732,635,97,89.48087431693989,99.84251968503936,21.649484536082475,2.7988950621449553,60.06220400728597,0.002,0.20%,hyst_0.20pct
2022-01-01 03:20:00,2026-02-12,35583.45621163944,3458.3456211639436,138.35592467551757,70.23386889208967,1.9699316990224978,718,635,83,91.08635097493037,99.84251968503936,24.096385542168676,2.9360940581172486,61.23890436397401,0.003,0.30%,hyst_0.30pct
2022-01-01 03:20:00,2026-02-12,39367.8799229618,3836.7879922961806,144.28673432879214,67.81498388466947,2.127652711297188,701,635,66,92.86733238231099,99.84251968503936,25.757575757575758,2.93195627654288,62.65553970518307,0.005,0.50%,hyst_0.50pct
