period_start,period_end,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,trades,long_trades,short_trades,win_rate_pct,long_win_rate_pct,short_win_rate_pct,profit_factor,avg_holding_hours,mode
2022-01-01 03:20:00,2026-02-12,20964.07933359375,1996.4079333593747,109.5805077152641,72.0597561685864,1.520689404761467,764,635,129,85.86387434554975,99.84251968503936,17.05426356589147,2.664787391282256,57.614572425828975,hedge_fixed_base5x_04
2022-01-01 03:20:00,2026-02-12,27843.521592904126,2684.3521592904126,124.55457337200504,72.61464015930444,1.7152818370889538,732,635,97,89.48087431693989,99.84251968503936,21.649484536082475,2.7988950621449553,60.06220400728597,hedge_fixed_base5x_plus_4h_hysteresis
