final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,variant,trades,win_rate_pct,avg_trade_return_pct,avg_num_entries,avg_hours_held,signal_bars,signal_crosses,tp_exits,stop_exits,final_exits,threshold_pct
1548.4270203881533,54.84270203881534,10.970368061318103,67.8000955486779,0.16180461063571502,buy_hold,1,100.0,54.84270203881534,1.0,36797.333333333336,,,0,0,1,
734.1218685815649,-26.58781314184352,-7.09403223124685,50.87179896610255,-0.13944921106434277,gap_10,386,83.41968911917098,-0.025695786393142954,2.1010362694300517,7.038169257340242,3663.0,1785.0,322,64,0,10.0
1127.907043017431,12.790704301743116,2.906932886361524,35.181158217584354,0.08262754933714979,gap_12,313,84.34504792332268,0.09202196217980392,2.02555910543131,5.507454739084133,2536.0,1208.0,264,49,0,12.0
1065.6908472714335,6.569084727143348,1.5261997118358295,36.19910669569458,0.04216125344378598,gap_15,208,84.61538461538461,0.08030565708124088,1.9615384615384615,4.275881410256411,1440.0,679.0,176,32,0,15.0
980.3382919415232,-1.966170805847689,-0.4716307633864991,30.2606144591951,-0.0155856307552006,gap_18,125,82.39999999999999,0.03150718749335842,2.008,3.694666666666666,851.0,380.0,103,22,0,18.0
1096.818271204538,9.6818271204538,2.2244557441688517,28.692524780598696,0.07752736160998225,gap_20,96,85.41666666666666,0.1499643194965832,1.9375,2.6954861111111117,563.0,238.0,82,14,0,20.0
