period_start,period_end,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,trades,long_trades,short_trades,win_rate_pct,long_win_rate_pct,short_win_rate_pct,profit_factor,avg_holding_hours,mode
2022-01-01 03:20:00,2026-02-12,20964.07933359375,1996.4079333593747,109.5805077152641,72.0597561685864,1.520689404761467,764,635,129,85.86387434554975,99.84251968503936,17.05426356589147,2.664787391282256,57.614572425828975,hedge_fixed_base5x_04
2022-01-01 03:20:00,2026-02-12,10586.602513303042,958.6602513303042,77.49902530740901,72.05975616858639,1.0754827580334474,751,635,116,86.6844207723036,99.84251968503936,14.655172413793101,2.874202671582082,53.32827341322681,hedge_dynamic_linked_to_long_qty
2022-01-01 03:20:00,2026-02-12,14135.641554427342,1313.5641554427343,90.42714588910886,72.61464015930453,1.2453018522260337,720,635,85,90.27777777777779,99.84251968503936,18.823529411764707,3.0047416866311623,55.69657407407407,hedge_dynamic_linked_plus_4h_hysteresis
