episode_id,peak_idx,trough_idx,recovery_idx,peak_time,trough_time,recovery_time,peak_equity,trough_equity,recovery_equity,depth_pct,days_to_trough,days_to_recovery,recovered,btc_peak_to_trough_pct,btc_peak_to_recovery_pct,bullish_4h_share_pct,bearish_4h_share_pct,long_share_pct,short_share_pct,flat_share_pct,short_gate_open_share_pct,avg_bearish_ob_above_count,avg_bullish_ob_below_count,side_change_count,episode_label
U11,127,237,533.0,2021-01-03 07:45:00,2021-01-04 11:15:00,2021-01-07 13:15:00,1483.1341103035847,803.7589721791799,1495.4227162938632,45.806723303352705,1.1458333333333333,4.229166666666667,True,-14.05843907189933,10.729137314912363,100.0,0.0,99.09909909909909,0.0,0.9009009009009009,0.0,1.8468468468468469,4.513513513513513,2,혼합형 추세/휩쏘
U12,534,536,537.0,2021-01-07 13:30:00,2021-01-07 14:00:00,2021-01-07 14:15:00,1496.5831555727932,1483.1385109179505,1521.8442816412282,0.8983560054634521,0.020833333333333332,0.03125,True,-0.4349740873162533,0.8172722699844925,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U13,537,541,544.0,2021-01-07 14:15:00,2021-01-07 15:15:00,2021-01-07 16:00:00,1521.8442816412282,1495.0727297427475,1565.23213051146,1.759151854196872,0.041666666666666664,0.07291666666666667,True,-0.8591176899107489,1.3923461976705687,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U14,545,546,549.0,2021-01-07 16:15:00,2021-01-07 16:30:00,2021-01-07 17:15:00,1577.8872893747305,1569.3706811573725,1584.8612149370556,0.539747564652282,0.010416666666666666,0.041666666666666664,True,-0.2684754504228004,0.21984430406745137,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U15,550,551,552.0,2021-01-07 17:30:00,2021-01-07 17:45:00,2021-01-07 18:00:00,1614.3883061101037,1605.63864233221,1619.6695547812033,0.5419801261430157,0.010416666666666666,0.020833333333333332,True,-0.2726845936471767,0.16459091279221738,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U16,553,587,619.0,2021-01-07 18:15:00,2021-01-08 02:45:00,2021-01-08 10:45:00,1668.5967069224348,1375.7216708679048,1687.4604981751993,17.552176319148426,0.3541666666666667,0.6875,True,-8.97585548037072,0.5781259692791529,100.0,0.0,100.0,0.0,0.0,0.0,1.0285714285714285,5.0,0,혼합형 추세/휩쏘
U17,619,620,621.0,2021-01-08 10:45:00,2021-01-08 11:00:00,2021-01-08 11:15:00,1687.4604981751993,1680.1236833317635,1751.1774045732577,0.43478439058987073,0.010416666666666666,0.020833333333333332,True,-0.2235617580141902,1.9415323834047093,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U18,621,622,625.0,2021-01-08 11:15:00,2021-01-08 11:30:00,2021-01-08 12:15:00,1751.1774045732577,1711.9910071576642,1776.036933170597,2.2377171675043828,0.010416666666666666,0.041666666666666664,True,-1.1713161681066397,0.7430733544795398,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U19,625,2402,4495.0,2021-01-08 12:15:00,2021-01-27 00:30:00,2021-02-17 19:45:00,1776.036933170597,629.0567859034572,1802.5519734809905,64.58087249455677,18.510416666666668,40.3125,True,-22.477082878723497,25.5166042654845,69.23509561304837,30.76490438695163,62.485939257592804,0.11248593925759282,37.40157480314961,0.3374578177727784,4.6265466816647915,3.5984251968503935,6,급락 초입 롱 잔류
U20,4495,4496,4502.0,2021-02-17 19:45:00,2021-02-17 20:00:00,2021-02-17 21:30:00,1802.5519734809905,1782.6660842726033,1811.2520124732496,1.1032075358129445,0.010416666666666666,0.07291666666666667,True,-0.6311845304031727,0.27614204063364234,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U21,4502,4618,4645.0,2021-02-17 21:30:00,2021-02-19 02:30:00,2021-02-19 09:15:00,1811.2520124732496,1715.0897355682673,1820.003701565835,5.309160527787271,1.2083333333333333,1.4895833333333333,True,-3.043816394272836,0.27701647251876516,100.0,0.0,100.0,0.0,0.0,0.0,1.5042735042735043,4.948717948717949,0,혼합형 추세/휩쏘
U22,4646,4648,4649.0,2021-02-19 09:30:00,2021-02-19 10:00:00,2021-02-19 10:15:00,1824.090065317273,1821.3327907754078,1831.5468984063173,0.1511589035153027,0.020833333333333332,0.03125,True,-0.08692255713249608,0.23507524926098533,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U23,4651,4661,4668.0,2021-02-19 10:45:00,2021-02-19 13:15:00,2021-02-19 15:00:00,1835.8596817836064,1810.5643454398282,1840.9135840423296,1.3778469343148747,0.10416666666666667,0.17708333333333334,True,-0.7944828731011766,0.158734350566192,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U24,4668,4669,4670.0,2021-02-19 15:00:00,2021-02-19 15:15:00,2021-02-19 15:30:00,1840.9135840423296,1840.418103428729,1864.7993531132352,0.02691493060269501,0.010416666666666666,0.020833333333333332,True,-0.015537527838072052,0.7490218419974548,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U25,4675,4676,4682.0,2021-02-19 16:45:00,2021-02-19 17:00:00,2021-02-19 18:30:00,1944.3008691674463,1923.246246293525,1946.7500448550372,1.0828891355141423,0.010416666666666666,0.07291666666666667,True,-0.6395080510847584,0.07439067325567539,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U26,4682,4683,4684.0,2021-02-19 18:30:00,2021-02-19 18:45:00,2021-02-19 19:00:00,1946.7500448550372,1946.410715707541,1997.1677497647547,0.017430545251206908,0.010416666666666666,0.020833333333333332,True,-0.010299040384631475,1.5302368888658657,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U27,4684,4687,4693.0,2021-02-19 19:00:00,2021-02-19 19:45:00,2021-02-19 21:15:00,1997.1677497647547,1947.2893679956587,2021.884725101385,2.497455798340986,0.03125,0.09375,True,-1.4910511794116066,0.7388827367692308,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U28,4695,4697,4708.0,2021-02-19 21:45:00,2021-02-19 22:15:00,2021-02-20 01:00:00,2026.7128083168186,1979.212132910442,2036.5431436906483,2.3437299656593025,0.020833333333333332,0.13541666666666666,True,-1.4075410787156017,0.2912927182159297,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U29,4708,4712,4713.0,2021-02-20 01:00:00,2021-02-20 02:00:00,2021-02-20 02:15:00,2036.5431436906483,2022.4793018377054,2044.6095680800609,0.6905742162405804,0.041666666666666664,0.052083333333333336,True,-0.41552966946075687,0.23833022977013396,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U30,4713,4740,4753.0,2021-02-20 02:15:00,2021-02-20 09:00:00,2021-02-20 12:15:00,2044.6095680800609,1975.1293726543759,2076.192403264786,3.398213356251123,0.28125,0.4166666666666667,True,-2.0479779298194667,0.9309264175663579,100.0,0.0,100.0,0.0,0.0,0.0,0.21428571428571427,5.0,0,혼합형 추세/휩쏘
U31,4755,4795,4842.0,2021-02-20 12:45:00,2021-02-20 22:45:00,2021-02-21 10:30:00,2102.0630977029023,1969.0022293574661,2102.5405608396445,6.3300130472221605,0.4166666666666667,0.90625,True,-3.8567498388037857,0.0138391992970055,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,혼합형 추세/휩쏘
U32,4843,4857,4867.0,2021-02-21 10:45:00,2021-02-21 14:15:00,2021-02-21 16:45:00,2112.602721082383,2073.9570349692463,2113.487979778682,1.8292926411330623,0.14583333333333334,0.25,True,-1.1167280823435766,0.025580946949732564,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U33,4869,4873,4875.0,2021-02-21 17:15:00,2021-02-21 18:15:00,2021-02-21 18:45:00,2124.6918474716686,2106.247356411937,2128.0671214697695,0.8681019358962705,0.041666666666666664,0.0625,True,-0.5311272640486475,0.09719433505757102,100.0,0.0,100.0,0.0,0.0,0.0,0.0,4.8,0,혼합형 추세/휩쏘
U34,4876,5311,6488.0,2021-02-21 19:00:00,2021-02-26 07:45:00,2021-03-10 14:00:00,2160.3898743708046,1301.215079319227,2177.4940806636987,39.769432603076105,4.53125,16.791666666666668,True,-24.48904585316286,-3.6772196439065596,100.0,0.0,100.0,0.0,0.0,0.0,4.486238532110092,4.947247706422019,0,급락 초입 롱 잔류
U35,6488,6489,6491.0,2021-03-10 14:00:00,2021-03-10 14:15:00,2021-03-10 14:45:00,2177.4940806636987,2155.574344315376,2187.3919756969226,1.0066496411159753,0.010416666666666666,0.03125,True,-0.4592616341126732,0.20738038884222654,100.0,0.0,100.0,0.0,0.0,0.0,3.5,5.0,0,혼합형 추세/휩쏘
U36,6491,6492,6498.0,2021-03-10 14:45:00,2021-03-10 15:00:00,2021-03-10 16:30:00,2187.3919756969226,2161.615376831154,2188.4632792728044,1.1784169985151305,0.010416666666666666,0.07291666666666667,True,-0.5389528151589884,0.022399467094880166,100.0,0.0,100.0,0.0,0.0,0.0,3.5,5.0,0,혼합형 추세/휩쏘
U37,6500,6501,6502.0,2021-03-10 17:00:00,2021-03-10 17:15:00,2021-03-10 17:30:00,2241.0216193142533,2237.8908342797495,2251.324964156877,0.13970347307322717,0.010416666666666666,0.020833333333333332,True,-0.06473447727390891,0.21303974409274673,100.0,0.0,100.0,0.0,0.0,0.0,2.0,5.0,0,혼합형 추세/휩쏘
U38,6502,6508,6509.0,2021-03-10 17:30:00,2021-03-10 19:00:00,2021-03-10 19:15:00,2251.324964156877,2217.662451320427,2273.039430936424,1.495231180410972,0.0625,0.07291666666666667,True,-0.694551882252048,0.4480302420413418,100.0,0.0,100.0,0.0,0.0,0.0,2.7142857142857144,5.0,0,혼합형 추세/휩쏘
U39,6509,6561,6603.0,2021-03-10 19:15:00,2021-03-11 08:15:00,2021-03-11 18:45:00,2273.039430936424,2025.0890598401847,2304.0105374021123,10.908318074979073,0.5416666666666666,0.9791666666666666,True,-5.093091732729327,0.6361703981182965,100.0,0.0,100.0,0.0,0.0,0.0,3.6792452830188678,4.9245283018867925,0,혼합형 추세/휩쏘
U40,6603,6608,6613.0,2021-03-11 18:45:00,2021-03-11 20:00:00,2021-03-11 21:15:00,2304.0105374021123,2211.7783397559842,2314.1985241399693,4.003115270042324,0.052083333333333336,0.10416666666666667,True,-1.8825442394260539,0.20794620787729645,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,혼합형 추세/휩쏘
U41,6614,6615,6617.0,2021-03-11 21:30:00,2021-03-11 21:45:00,2021-03-11 22:15:00,2315.400453805072,2296.169579163435,2315.874609544516,0.8305636551998341,0.010416666666666666,0.03125,True,-0.39160948354081127,0.009655509055184197,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,혼합형 추세/휩쏘
U42,6617,6619,6620.0,2021-03-11 22:15:00,2021-03-11 22:45:00,2021-03-11 23:00:00,2315.874609544516,2290.0097956574555,2330.0543259958317,1.1168486316341375,0.020833333333333332,0.03125,True,-0.5266493955095042,0.2887219343695957,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,혼합형 추세/휩쏘
U43,6621,6678,6761.0,2021-03-11 23:15:00,2021-03-12 13:30:00,2021-03-13 10:15:00,2331.426748154008,2117.361972111524,2431.891782306475,9.181707133281247,0.59375,1.4583333333333333,True,-4.344945668595212,2.0391730160192134,100.0,0.0,100.0,0.0,0.0,0.0,1.2758620689655173,4.655172413793103,0,혼합형 추세/휩쏘
U44,6762,6763,6764.0,2021-03-13 10:30:00,2021-03-13 10:45:00,2021-03-13 11:00:00,2476.250366474569,2452.696955789629,2478.5363230359317,0.9511724260125143,0.010416666666666666,0.020833333333333332,True,-0.4644198189251103,0.045073876836765336,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U45,6765,6766,6767.0,2021-03-13 11:15:00,2021-03-13 11:30:00,2021-03-13 11:45:00,2479.9401293843753,2476.8543000818754,2500.1210119476173,0.12443160485756666,0.010416666666666666,0.020833333333333332,True,-0.060801317239322916,0.397631924067543,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U46,6767,6768,6770.0,2021-03-13 11:45:00,2021-03-13 12:00:00,2021-03-13 12:30:00,2500.1210119476173,2434.206578394029,2519.447735602773,2.63644972537711,0.010416666666666666,0.03125,True,-1.2935944526706655,0.3792938990863526,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U47,6770,6786,6792.0,2021-03-13 12:30:00,2021-03-13 16:30:00,2021-03-13 18:00:00,2519.447735602773,2457.754051529459,2530.8139018076918,2.4486987049387454,0.16666666666666666,0.22916666666666666,True,-1.2061857379767837,0.22222222222221255,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U48,6792,6793,6799.0,2021-03-13 18:00:00,2021-03-13 18:15:00,2021-03-13 19:45:00,2530.8139018076918,2506.7244152241315,2547.5951131657603,0.9518474102878094,0.010416666666666666,0.07291666666666667,True,-0.46993414303206915,0.3273653903431706,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U49,6803,8025,9428.0,2021-03-13 20:45:00,2021-03-26 14:15:00,2021-04-10 05:00:00,2646.5062057893165,1821.6716050799394,2657.9343198440292,31.166924865130685,12.729166666666666,27.34375,True,-13.901952071541546,-0.5707795437841501,89.53393295175798,10.466067048242028,87.57154538021258,0.0,12.428454619787408,0.0,4.544562551103843,4.944399018806214,2,혼합형 추세/휩쏘
U50,9428,9492,9722.0,2021-04-10 05:00:00,2021-04-10 21:00:00,2021-04-13 06:30:00,2657.9343198440292,2376.5479784485697,2660.509578489659,10.586655181606286,0.6666666666666666,3.0625,True,-4.511433844883916,0.041288816491968916,100.0,0.0,100.0,0.0,0.0,0.0,1.646153846153846,4.907692307692308,0,혼합형 추세/휩쏘
U51,9722,9725,9729.0,2021-04-13 06:30:00,2021-04-13 07:15:00,2021-04-13 08:15:00,2660.509578489659,2585.5266140064177,2733.3852363318565,2.8183685219358656,0.03125,0.07291666666666667,True,-1.2016968117105842,1.1679245583822384,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U52,9730,9731,9733.0,2021-04-13 08:30:00,2021-04-13 08:45:00,2021-04-13 09:15:00,2795.456379777492,2769.5657424044466,2796.509018017744,0.9261685340662074,0.010416666666666666,0.03125,True,-0.40614649681528503,0.016512738853502462,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U53,9733,9734,9736.0,2021-04-13 09:15:00,2021-04-13 09:30:00,2021-04-13 10:00:00,2796.509018017744,2765.196836921282,2826.938079279086,1.1196881860462304,0.010416666666666666,0.03125,True,-0.49111317128047727,0.47726195531088145,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U54,9736,9741,9745.0,2021-04-13 10:00:00,2021-04-13 11:15:00,2021-04-13 12:15:00,2826.938079279086,2790.0866051478597,2840.627451803704,1.3035826430490505,0.052083333333333336,0.09375,True,-0.5752482881514753,0.21368990783414699,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U55,9745,9750,9759.0,2021-04-13 12:15:00,2021-04-13 13:30:00,2021-04-13 15:45:00,2840.627451803704,2795.3934448007367,2875.0975476209196,1.592394911703232,0.052083333333333336,0.14583333333333334,True,-0.704593248478147,0.5369278203810612,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U56,9760,9774,9792.0,2021-04-13 16:00:00,2021-04-13 19:30:00,2021-04-14 00:00:00,2875.304623996051,2789.3080385805765,2890.357249323617,2.9908686786709104,0.14583333333333334,0.3333333333333333,True,-1.3323400426064502,0.23320943934430627,100.0,0.0,100.0,0.0,0.0,0.0,0.2,4.866666666666666,0,혼합형 추세/휩쏘
U57,9792,9803,9806.0,2021-04-14 00:00:00,2021-04-14 02:45:00,2021-04-14 03:30:00,2890.357249323617,2833.8802132473393,2892.8716031530307,1.9539811588859535,0.11458333333333333,0.14583333333333334,True,-0.8729595758431352,0.03886410132216689,100.0,0.0,100.0,0.0,0.0,0.0,0.0,4.75,0,혼합형 추세/휩쏘
U58,9806,9807,9808.0,2021-04-14 03:30:00,2021-04-14 03:45:00,2021-04-14 04:00:00,2892.8716031530307,2885.7975087496447,2902.7726961090684,0.24453537432064243,0.010416666666666666,0.020833333333333332,True,-0.1093010504444214,0.1529806925003374,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U59,9808,9810,9811.0,2021-04-14 04:00:00,2021-04-14 04:30:00,2021-04-14 04:45:00,2902.7726961090684,2889.9968958276772,2913.347802364553,0.4401240337735035,0.020833333333333332,0.03125,True,-0.1970959587655141,0.16314521678206795,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U60,9813,9816,9819.0,2021-04-14 05:15:00,2021-04-14 06:00:00,2021-04-14 06:45:00,2979.6914186676795,2920.914210699011,2987.8963124921256,1.9725937927810522,0.03125,0.0625,True,-0.8961389448700618,0.12509483095095586,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U61,9819,9830,9840.0,2021-04-14 06:45:00,2021-04-14 09:30:00,2021-04-14 12:00:00,2987.8963124921256,2867.52504880484,2988.9327094480527,4.028629212600987,0.11458333333333333,0.21875,True,-1.8329316844475585,0.01578154752215344,100.0,0.0,100.0,0.0,0.0,0.0,0.25,5.0,0,혼합형 추세/휩쏘
U62,9840,12741,19706.0,2021-04-14 12:00:00,2021-05-14 17:15:00,2021-07-26 06:30:00,2988.9327094480527,1421.232434305629,3072.262275362055,52.45016959354434,30.21875,102.77083333333333,True,-21.35601911537751,-39.44224973194147,43.55616815988973,56.44383184011027,41.557546519641626,11.509303928325293,46.93314955203308,5.85802894555479,4.746726395589249,4.944176430048243,10,혼합형 추세/휩쏘
U63,19706,19713,19750.0,2021-07-26 06:30:00,2021-07-26 08:15:00,2021-07-26 17:30:00,3072.262275362055,2836.0822908351256,3073.931088961256,7.687494209754487,0.07291666666666667,0.4583333333333333,True,-3.3047752798235797,0.02335106397910458,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U64,19751,19752,19753.0,2021-07-26 17:45:00,2021-07-26 18:00:00,2021-07-26 18:15:00,3095.851821910761,3073.8216585613072,3106.8732870254844,0.7116026417522958,0.010416666666666666,0.020833333333333332,True,-0.3072454109684042,0.15371173263365456,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U65,19755,19756,19757.0,2021-07-26 18:45:00,2021-07-26 19:00:00,2021-07-26 19:15:00,3187.226205867016,3159.91784956009,3238.140523282641,0.8568063432917605,0.010416666666666666,0.020833333333333332,True,-0.3760657141744783,0.7011454268947448,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U66,19758,19788,19917.0,2021-07-26 19:30:00,2021-07-27 03:00:00,2021-07-28 11:15:00,3251.872214636067,2581.111282797191,3270.0558994273615,20.626915437202808,0.3125,1.65625,True,-9.155598927539199,0.24819949563472665,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U67,19919,20102,20148.0,2021-07-28 11:45:00,2021-07-30 09:30:00,2021-07-30 21:00:00,3356.7120093058747,2943.488228383704,3365.8567430614967,12.310373358708837,1.90625,2.3854166666666665,True,-5.560751941445307,0.12306067156175882,100.0,0.0,100.0,0.0,0.0,0.0,4.869565217391305,4.907608695652174,0,혼합형 추세/휩쏘
U68,20151,20153,20156.0,2021-07-30 21:45:00,2021-07-30 22:15:00,2021-07-30 23:00:00,3483.9813882849458,3421.9343515146493,3488.736139162669,1.780923313165006,0.020833333333333332,0.052083333333333336,True,-0.820907515430036,0.06290728667626144,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U69,20157,20158,20159.0,2021-07-30 23:15:00,2021-07-30 23:30:00,2021-07-30 23:45:00,3494.362685559975,3480.4504340466356,3538.3445871389195,0.3981341596517751,0.010416666666666666,0.020833333333333332,True,-0.18381227821679946,0.5811003001046311,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U70,20160,20232,20270.0,2021-07-31 00:00:00,2021-07-31 18:00:00,2021-08-01 03:30:00,3609.6950317447604,3433.101723829304,3642.252399569174,4.89219466914631,0.75,1.1458333333333333,True,-2.2981769813454234,0.42370004951197693,100.0,0.0,100.0,0.0,0.0,0.0,5.0,4.835616438356165,0,혼합형 추세/휩쏘
U71,20270,20271,20272.0,2021-08-01 03:30:00,2021-08-01 03:45:00,2021-08-01 04:00:00,3642.252399569174,3633.135023413538,3648.7288554060724,0.2503224695991513,0.010416666666666666,0.020833333333333332,True,-0.11815249116456927,0.08392868496205352,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U72,20272,20691,20800.0,2021-08-01 04:00:00,2021-08-05 12:45:00,2021-08-06 16:00:00,3648.7288554060724,2742.4664075199435,3654.5706149232756,24.837758128927057,4.364583333333333,5.5,True,-11.734447602611286,0.07564014278818032,100.0,0.0,100.0,0.0,0.0,0.0,4.919047619047619,4.890476190476191,0,혼합형 추세/휩쏘
U73,20801,20802,20806.0,2021-08-06 16:15:00,2021-08-06 16:30:00,2021-08-06 17:30:00,3715.8917633739184,3666.283315397668,3754.418559515475,1.3350347947489016,0.010416666666666666,0.052083333333333336,True,-0.6368011604764634,0.4945510188935742,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U74,20807,20824,20848.0,2021-08-06 17:45:00,2021-08-06 22:00:00,2021-08-07 04:00:00,3833.159203797777,3681.833375230224,3882.1183647343387,3.947809640090705,0.17708333333333334,0.4270833333333333,True,-1.9136940608158515,0.6191464893582133,100.0,0.0,100.0,0.0,0.0,0.0,5.0,4.944444444444445,0,혼합형 추세/휩쏘
U75,20849,20859,20881.0,2021-08-07 04:15:00,2021-08-07 06:45:00,2021-08-07 12:15:00,3916.8606928777053,3793.383077256821,4029.400740023828,3.152463804633443,0.10416666666666667,0.3333333333333333,True,-1.545164838199542,1.4082951218738593,100.0,0.0,100.0,0.0,0.0,0.0,5.0,4.909090909090909,0,혼합형 추세/휩쏘
U76,20881,20898,20928.0,2021-08-07 12:15:00,2021-08-07 16:30:00,2021-08-08 00:00:00,4029.400740023828,3737.9529320033566,4032.1602099425063,7.233031083891339,0.17708333333333334,0.4895833333333333,True,-3.596448900848126,0.03405169736345748,100.0,0.0,100.0,0.0,0.0,0.0,5.0,4.833333333333333,0,혼합형 추세/휩쏘
U77,20929,20937,20951.0,2021-08-08 00:15:00,2021-08-08 02:15:00,2021-08-08 05:45:00,4050.3365993738053,3929.65675431158,4085.4674054369852,2.979501631565218,0.08333333333333333,0.22916666666666666,True,-1.485344880029582,0.43239501086822507,100.0,0.0,100.0,0.0,0.0,0.0,5.0,4.888888888888889,0,혼합형 추세/휩쏘
U78,20952,20953,20954.0,2021-08-08 06:00:00,2021-08-08 06:15:00,2021-08-08 06:30:00,4114.674379183002,4085.4947630369725,4120.1823759803665,0.7091597890140577,0.010416666666666666,0.020833333333333332,True,-0.3563252463976041,0.06726059404469353,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U79,20955,20956,20957.0,2021-08-08 06:45:00,2021-08-08 07:00:00,2021-08-08 07:15:00,4162.006674840342,4121.97156301951,4168.534198197218,0.9619184914538503,0.010416666666666666,0.020833333333333332,True,-0.4860770189933472,0.0792524099574976,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U80,20957,21029,21067.0,2021-08-08 07:15:00,2021-08-09 01:15:00,2021-08-09 10:45:00,4168.534198197218,3754.6465395153655,4240.7910912826255,9.92885362103657,0.75,1.1458333333333333,True,-5.021141578880995,0.8765955752036092,100.0,0.0,100.0,0.0,0.0,0.0,4.958904109589041,4.821917808219178,0,혼합형 추세/휩쏘
U81,21068,21070,21072.0,2021-08-09 11:00:00,2021-08-09 11:30:00,2021-08-09 12:00:00,4278.250941024691,4243.566975761296,4281.304049183229,0.8107043214975129,0.020833333333333332,0.041666666666666664,True,-0.41524671882599007,0.036552716375592986,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U82,21072,21073,21076.0,2021-08-09 12:00:00,2021-08-09 12:15:00,2021-08-09 13:00:00,4281.304049183229,4250.1875149581265,4281.340525983212,0.726800382958992,0.010416666666666666,0.041666666666666664,True,-0.3724002539856608,0.0004365514963744488,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U83,21076,21077,21078.0,2021-08-09 13:00:00,2021-08-09 13:15:00,2021-08-09 13:30:00,4281.340525983212,4258.923708553944,4286.722677820635,0.523593423443447,0.010416666666666666,0.020833333333333332,True,-0.2682815509122638,0.06441289209520029,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U84,21078,21080,21081.0,2021-08-09 13:30:00,2021-08-09 14:00:00,2021-08-09 14:15:00,4286.722677820635,4217.998562813536,4318.81496644527,1.6031854675991775,0.020833333333333332,0.03125,True,-0.8219518132630887,0.3838290944024214,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U85,21081,21084,21098.0,2021-08-09 14:15:00,2021-08-09 15:00:00,2021-08-09 18:30:00,4318.81496644527,4264.2365544714,4320.150017324631,1.2637358256353481,0.03125,0.17708333333333334,True,-0.6502709299232801,0.01590637663171357,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U86,21099,21100,21101.0,2021-08-09 18:45:00,2021-08-09 19:00:00,2021-08-09 19:15:00,4371.817580659896,4344.664250752896,4385.096959693538,0.6210993346822402,0.010416666666666666,0.020833333333333332,True,-0.3214864038761478,0.1572234354259905,100.0,0.0,100.0,0.0,0.0,0.0,5.0,4.5,0,혼합형 추세/휩쏘
U87,21101,21186,21245.0,2021-08-09 19:15:00,2021-08-10 16:30:00,2021-08-11 07:15:00,4385.096959693538,4094.8820675124784,4396.37193856814,6.618209240265971,0.8854166666666666,1.5,True,-3.4306541016370207,0.133282452293626,100.0,0.0,100.0,0.0,0.0,0.0,4.895348837209302,4.965116279069767,0,혼합형 추세/휩쏘
U88,21245,21247,21248.0,2021-08-11 07:15:00,2021-08-11 07:45:00,2021-08-11 08:00:00,4396.37193856814,4373.685192819002,4403.16209488489,0.5160333580995213,0.020833333333333332,0.03125,True,-0.267824923155624,0.08016015667726695,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U89,21248,21268,21275.0,2021-08-11 08:00:00,2021-08-11 13:00:00,2021-08-11 14:45:00,4403.16209488489,4304.353739092194,4412.9469964802065,2.244031758619136,0.20833333333333334,0.28125,True,-1.1655327090739909,0.1154216439785527,100.0,0.0,100.0,0.0,0.0,0.0,4.761904761904762,5.0,0,혼합형 추세/휩쏘
