timestamp,equity_case1,equity_case2,equity_case3
2022-01-01 17:15:00,1000.0,1004.8781794285456,1000.0
2022-01-01 17:30:00,1000.0,996.1757919908265,1000.0
2022-01-01 17:45:00,1000.0,993.9476549453005,1000.0
2022-01-01 18:00:00,1000.0,997.7997985837756,1000.0
2022-01-01 18:15:00,1000.0,1001.4960375893277,1000.0
2022-01-01 18:30:00,1000.0,1004.6531064060208,1000.0
2022-01-01 18:45:00,1000.0,999.5667177569044,1000.0
2022-01-01 19:00:00,1000.0,1001.2361965344558,1000.0
2022-01-01 19:15:00,1000.0,1004.8220030916874,1000.0
2022-01-01 19:30:00,1000.0,1008.6741467301628,1000.0
2022-01-01 19:45:00,1000.0,1002.7757547845717,1000.0
2022-01-01 20:00:00,1000.0,1003.1979964987382,999.216
2022-01-01 20:15:00,1000.0,999.664158152481,1002.0634297449374
2022-01-01 20:30:00,1000.0,993.2655721762618,1007.2191619117816
2022-01-01 20:45:00,1000.0,993.7592701805185,1006.821359226827
2022-01-01 21:00:00,1000.0,985.9120703233885,1013.1443282192613
2022-01-01 21:15:00,1000.0,992.784866224749,1007.6064961050266
2022-01-01 21:30:00,1000.0,991.5376291613641,1008.6114713091222
2022-01-01 21:45:00,1000.0,1001.7753667233148,1000.3622998421715
2022-01-01 22:00:00,1000.0,1005.5560540717004,997.3159687547568
2022-01-01 22:15:00,1000.0,998.3779449308656,1003.0998104241606
2022-01-01 22:30:00,1000.0,994.662217846198,1006.0937990530288
2022-01-01 22:45:00,1000.0,995.902958883211,1005.0940580947879
2022-01-01 23:00:00,1000.0,1002.4964256505843,999.7812985523037
2022-01-01 23:15:00,1000.0,997.2281482630574,1004.0262719404365
2022-01-01 23:30:00,1000.0,995.5846535909932,1005.3505361416663
2022-01-01 23:45:00,1000.0,991.1868437372871,1008.894120585274
2022-01-02 00:00:00,1000.0,995.5456774327624,1005.3819416167943
2022-01-02 00:15:00,1000.0,992.1742397458,1008.0985152153651
2022-01-02 00:30:00,1000.0,991.7844781634924,1008.4125699666449
2022-01-02 00:45:00,1000.0,992.8173463566078,1007.5803248757535
2022-01-02 01:00:00,1000.0,1000.3917131061224,1001.4771942092148
2022-01-02 01:15:00,1000.0,997.9037350057246,1003.4819103715512
2022-01-02 01:30:00,1000.0,1001.996231619956,1000.1843354831128
2022-01-02 01:45:00,1000.0,1002.7497706790843,999.5771629639719
2022-01-02 02:00:00,1000.0,1000.3982091324941,1001.4719599633603
2022-01-02 02:15:00,1000.0,1004.8674752762901,997.8707988153512
2022-01-02 02:30:00,1000.0,1002.19111241111,1000.0273081074728
2022-01-02 02:45:00,1000.0,1002.6848104153664,999.6295054225185
2022-01-02 03:00:00,1000.0,1002.8277229955461,999.5143520137157
2022-01-02 03:15:00,1000.0,998.6053058538785,1002.9166118192475
2022-01-02 03:30:00,1000.0,998.8196747241477,1002.7438817060436
2022-01-02 03:45:00,1000.0,995.4222529316983,1005.481392288033
2022-01-02 04:00:00,1000.0,995.8509906722367,1005.1359320616252
2022-01-02 04:15:00,1000.0,1000.0019515238148,1001.7912489604946
2022-01-02 04:30:00,1000.0,1005.0688520938157,997.7085371938566
2022-01-02 04:45:00,1000.0,1017.81405583528,987.4389468270056
2022-01-02 05:00:00,1000.0,1017.1254770398696,987.9937768875999
2022-01-02 05:15:00,1000.0,1013.4747102189201,990.9354230579211
2022-01-02 05:30:00,1000.0,1011.0387003294966,992.8982652534202
2022-01-02 05:45:00,1000.0,1004.7895229598286,997.9336097656071
2022-01-02 06:00:00,1000.0,1006.5954182911878,996.4784894180107
2022-01-02 06:15:00,1000.0,1006.049752075957,996.9181660698023
2022-01-02 06:30:00,1000.0,1004.0814560853026,998.5041425637656
2022-01-02 06:45:00,1000.0,1008.284385147855,995.1175854957977
2022-01-02 07:00:00,1000.0,1009.336741420086,994.2696376673422
2022-01-02 07:15:00,1000.0,1005.9328236012645,997.0123824951863
2022-01-02 07:30:00,1000.0,1004.9064514345208,997.8393933402233
2022-01-02 07:45:00,1000.0,1002.5808739934178,999.713253356193
2022-01-02 08:00:00,1000.0,1010.2202010066501,993.557780231108
2022-01-02 08:15:00,1000.0,1007.2190368228802,995.9760018159628
2022-01-02 08:30:00,1000.0,1006.8552593460597,996.269119583824
2022-01-02 08:45:00,1000.0,1005.3871573860339,997.452059146978
2022-01-02 09:00:00,1000.0,1004.9973958037258,997.766113898258
2022-01-02 09:15:00,1000.0,996.9812992609294,1004.2251732829135
2022-01-02 09:30:00,1000.0,994.1490317628261,1006.5073044755471
2022-01-02 09:45:00,1000.0,998.3389687726346,1003.1312158992888
2022-01-02 10:00:00,1000.0,995.0259953230186,1005.8006812851676
2022-01-02 10:15:00,1000.0,1001.6909183804818,1000.430345038282
2022-01-02 10:30:00,1000.0,1003.0745719976741,999.3154506712386
2022-01-02 10:45:00,1000.0,1005.0818441465593,997.6980687021473
2022-01-02 11:00:00,1000.0,1002.2755607539434,999.9592629113621
2022-01-02 11:15:00,1000.0,1000.27478463143,1001.5714106345989
2022-01-02 11:30:00,1000.0,1003.4188613953795,999.0380356409413
2022-01-02 11:45:00,1000.0,1004.5556660104438,998.1220426163751
2022-01-02 12:00:00,1000.0,1009.8044553188552,993.8927719658064
2022-01-02 12:15:00,1000.0,1005.5300699662132,997.3369057381755
2022-01-02 12:30:00,1000.0,1000.372225027007,1001.4928969467788
2022-01-02 12:45:00,1000.0,997.9492071903269,1003.4452706505687
2022-01-02 13:00:00,1000.0,1003.3733892107767,999.074675361924
2022-01-02 13:15:00,1000.0,997.884246926609,1003.4976131091153
2022-01-02 13:30:00,1000.0,1001.2167084553406,1000.8124449856724
2022-01-02 13:45:00,1000.0,1003.9515355578668,998.6088274808588
2022-01-02 14:00:00,1000.0,999.1834522009683,1002.4507639381824
2022-01-02 14:15:00,1000.0,1003.4188613953795,999.0380356409413
2022-01-02 14:30:00,1000.0,998.9885714098143,1002.6077913138224
2022-01-02 14:45:00,1000.0,999.51474954593,1002.1838173995944
2022-01-02 15:00:00,1000.0,988.8807543752993,1010.75227786368
2022-01-02 15:15:00,1000.0,992.6679377500565,1007.7007125304108
2022-01-02 15:30:00,1000.0,988.0752471051967,1011.4013243496581
2022-01-02 15:45:00,1000.0,982.670553163862,1015.7562169007389
2022-01-02 16:00:00,1000.0,974.3361513288474,1022.471754332273
2022-01-02 16:15:00,1000.0,977.9284539124509,1019.5772163746436
2022-01-02 16:30:00,1000.0,970.8282970880773,1025.2982470937918
2022-01-02 16:45:00,1000.0,942.2587731049172,1048.318460362605
2022-01-02 17:00:00,1000.0,936.0986463828464,1039.5929725228798
2022-01-02 17:15:00,1000.0,935.8660886387361,1040.5299025308645
2022-01-02 17:30:00,1000.0,935.0670773950051,1043.7489637314832
2022-01-02 17:45:00,1000.0,935.8699862545592,1040.5141997933006
2022-01-02 18:00:00,1000.0,936.9704131219414,1036.0807935544
2022-01-02 18:15:00,1000.0,939.868940089037,1024.4031910526442
2022-01-02 18:30:00,1000.0,940.9628709300474,1019.9959560430169
2022-01-02 18:45:00,1000.0,939.6610672451395,1025.2406703893905
2022-01-02 19:00:00,1000.0,939.4168166535599,1026.2247086100674
2022-01-02 19:15:00,1000.0,940.2457096186012,1022.8852597547915
2022-01-02 19:30:00,1000.0,940.1807493548831,1023.1469720475247
2022-01-02 19:45:00,1000.0,939.3076834105137,1026.6643852618593
2022-01-02 20:00:00,1000.0,937.5002322808384,1032.9297775498922
2022-01-02 20:15:00,1000.0,937.8890194591904,1032.233622851222
2022-01-02 20:30:00,1000.0,939.8329553509504,1028.7528493578702
2022-01-02 20:45:00,1000.0,937.6697785691423,1032.6261912903217
2022-01-02 21:00:00,1000.0,935.9538532030323,1035.6986936070095
2022-01-02 21:15:00,1000.0,937.8013231031713,1032.3906502268617
2022-01-02 21:30:00,1000.0,934.3285474048089,1038.608934302203
2022-01-02 21:45:00,1000.0,937.2751449670557,1033.3328144807012
2022-01-02 22:00:00,1000.0,933.702980065205,1039.729062915101
2022-01-02 22:15:00,1000.0,933.4018892428721,1040.2681902381314
2022-01-02 22:30:00,1000.0,932.5216919607519,1042.2624379087583
2022-01-02 22:45:00,1000.0,932.7126751360827,1042.0425995828625
2022-01-02 23:00:00,1000.0,932.7399584468442,1042.0111941077346
2022-01-02 23:15:00,1000.0,930.3299326629077,1044.7853444107068
2022-01-02 23:30:00,1000.0,929.8388330692,1045.3506429630104
2022-01-02 23:45:00,1000.0,932.7945250683673,1041.9483831574787
2022-01-03 00:00:00,1000.0,940.9522349860691,1032.558146094211
2022-01-03 00:15:00,1000.0,938.5467564205929,1035.3270621513284
2022-01-03 00:30:00,1000.0,939.183367005029,1034.5942677316752
2022-01-03 00:45:00,1000.0,942.6301585979041,1030.62670937384
2022-01-03 01:00:00,1000.0,945.331206363297,1027.5175673361693
2022-01-03 01:15:00,1000.0,944.1307406897889,1028.8994082418008
2022-01-03 01:30:00,1000.0,948.0322541286899,1024.4084252984987
2022-01-03 01:45:00,1000.0,943.1439942839132,1030.0352395922628
2022-01-03 02:00:00,1000.0,950.1694468050109,1021.9483297468066
2022-01-03 02:15:00,1000.0,947.8185348610577,1024.6544348536681
2022-01-03 02:30:00,1000.0,944.0352491021238,1029.0093274047485
2022-01-03 02:45:00,1000.0,946.4634637599011,1026.214240118358
2022-01-03 03:00:00,1000.0,947.0500549412742,1025.5390224031064
2022-01-03 03:15:00,1000.0,945.1675064987277,1027.7060001869372
2022-01-03 03:30:00,1000.0,953.4525385333167,1018.1692042397392
2022-01-03 03:45:00,1000.0,951.9428620045113,1019.9069738634876
2022-01-03 04:00:00,1000.0,948.9780755684235,1023.3197021607286
2022-01-03 04:15:00,1000.0,950.0512191250441,1022.084420139028
2022-01-03 04:30:00,1000.0,946.8636189844037,1025.7536264831474
2022-01-03 04:45:00,1000.0,949.2918336421812,1022.9585391967568
2022-01-03 05:00:00,1000.0,948.9189617284401,1023.3877473568393
2022-01-03 05:15:00,1000.0,942.3709671456694,1030.9250613875558
2022-01-03 05:30:00,1000.0,938.1556956330107,1035.7772072948296
2022-01-03 05:45:00,1000.0,940.0609801678586,1033.5840582817252
2022-01-03 06:00:00,1000.0,939.6926554725778,1034.0080321959529
2022-01-03 06:15:00,1000.0,942.8938972685991,1030.3231231142695
2022-01-03 06:30:00,1000.0,941.3933151767139,1032.0504242463087
2022-01-03 06:45:00,1000.0,943.8760964560146,1029.192526009662
2022-01-03 07:00:00,1000.0,944.1307406897889,1028.8994082418008
2022-01-03 07:15:00,1000.0,942.3027588687654,1031.003575075376
2022-01-03 07:30:00,1000.0,943.0257666039464,1030.1713299844841
2022-01-03 07:45:00,1000.0,941.5433733859027,1031.8776941331046
2022-01-03 08:00:00,1000.0,937.3053657809427,1036.7560112696517
2022-01-03 08:15:00,1000.0,939.4198223649624,1034.3220869472327
2022-01-03 08:30:00,1000.0,941.9298869550245,1031.4327832354581
2022-01-03 08:45:00,1000.0,941.779828745836,1031.605513348662
2022-01-03 09:00:00,1000.0,941.0704626660357,1032.4220557019898
2022-01-03 09:15:00,1000.0,946.7362968675164,1025.9001853670782
2022-01-03 09:30:00,1000.0,943.5350550714952,1029.5850944487618
2022-01-03 09:45:00,1000.0,941.3069180259693,1032.149874917547
2022-01-03 10:00:00,1000.0,936.500508113477,1037.6824727859273
2022-01-03 10:15:00,1000.0,938.0192790792031,1035.9342346704693
2022-01-03 10:30:00,1000.0,935.3682507168729,1038.9858000037389
2022-01-03 10:45:00,1000.0,934.5724874863279,1039.901793028305
2022-01-03 11:00:00,1000.0,928.4928564049637,1046.899979735991
2022-01-03 11:15:00,1000.0,927.5561294021508,1047.9782343820518
2022-01-03 11:30:00,1000.0,930.7209934504899,1044.3351992672056
2022-01-03 11:45:00,1000.0,929.929777438405,1045.2459580459172
2022-01-03 12:00:00,1000.0,929.4477722816177,1045.8007881065116
2022-01-03 12:15:00,1000.0,930.6618796105065,1044.4032444633162
2022-01-03 12:30:00,1000.0,933.3447385020585,1041.3150394090642
2022-01-03 12:45:00,1000.0,936.586905264222,1037.5830221146887
2022-01-03 13:00:00,1000.0,936.0685223597525,1038.1797261421204
2022-01-03 13:15:00,1000.0,932.0851589885672,1042.7649255108063
2022-01-03 13:30:00,1000.0,933.8631214065277,1040.7183353816326
2022-01-03 13:45:00,1000.0,936.7733412210926,1037.3684180346474
2022-01-03 14:00:00,1000.0,938.3330371529607,1035.5730717064978
2022-01-03 14:15:00,1000.0,935.6956504460115,1038.608934302203
2022-01-03 14:30:00,1000.0,927.8789819128291,1047.6066029263707
2022-01-03 14:45:00,1000.0,943.7351326837465,1029.3547876311566
2022-01-03 15:00:00,1000.0,942.6301585979041,1030.62670937384
2022-01-03 15:15:00,1000.0,940.6475713492318,1032.9088405664736
2022-01-03 15:30:00,1000.0,942.6756307825067,1030.5743669152932
2022-01-03 15:45:00,1000.0,952.7613613273575,1018.9648096096481
2022-01-03 16:00:00,1000.0,961.1828099157542,1009.27098628681
2022-01-03 16:15:00,1000.0,967.2444431064529,1002.8328638855729
2022-01-03 16:30:00,1000.0,967.2444431064529,1000.5140929719568
2022-01-03 16:45:00,1000.0,967.2444431064529,1000.4146423007181
2022-01-03 17:00:00,1000.0,967.2444431064529,1000.3780025797354
2022-01-03 17:15:00,1000.0,966.9598986209072,1010.1869793113763
2022-01-03 17:30:00,1000.0,967.1371535976132,1009.5850410380898
2022-01-03 17:45:00,1000.0,967.8138052043429,1007.2872071078921
2022-01-03 18:00:00,1000.0,968.3856451726724,1005.3453018958119
2022-01-03 18:15:00,1000.0,967.7660234280135,1007.4494687293868
2022-01-03 18:30:00,1000.0,969.137822812955,1002.7909899187356
2022-01-03 18:45:00,1000.0,969.1470708986963,1002.7595844436077
2022-01-03 19:00:00,1000.0,968.794102292908,1003.9582267443258
2022-01-03 19:15:00,1000.0,967.9556091857077,1006.8056564892631
2022-01-03 19:30:00,1000.0,968.1806459387429,1006.0414565944822
2022-01-03 19:45:00,1000.0,971.269506576297,995.5520279017351
2022-01-03 20:00:00,1000.0,971.5731520581325,994.520881468366
2022-01-03 20:15:00,1000.0,974.6426410387539,967.1771811236003
2022-01-03 20:30:00,1000.0,974.6426410387539,970.1868724900322
2022-01-03 20:45:00,1000.0,974.6426410387539,974.4213773864554
2022-01-03 21:00:00,1000.0,974.6426410387539,972.8249324007829
2022-01-03 21:15:00,1000.0,974.6591777305649,981.6184654366187
2022-01-03 21:30:00,1000.0,977.7626200562814,986.4706113438924
2022-01-03 21:45:00,1000.0,976.9057313546512,987.1824687801269
2022-01-03 22:00:00,1000.0,968.4754586871413,994.1858897336676
2022-01-03 22:15:00,1000.0,951.2683774801392,1008.4806151627556
2022-01-03 22:30:00,1000.0,955.143278594129,1005.261553962137
2022-01-03 22:45:00,1000.0,958.3755131818963,1002.5763858386943
2022-01-03 23:00:00,1000.0,954.1981807614486,1006.0466908403366
2022-01-03 23:15:00,1000.0,950.405188126291,1009.1977068448446
2022-01-03 23:30:00,1000.0,945.6418950495815,1013.1547967109707
2022-01-03 23:45:00,1000.0,950.1342600809224,1009.4227794165953
2022-01-04 00:00:00,1000.0,951.4384950900215,1008.3392905246797
2022-01-04 00:15:00,1000.0,950.0460509498723,1009.4960588585604
2022-01-04 00:30:00,1000.0,958.7346503583146,1002.2780338249785
2022-01-04 00:45:00,1000.0,964.0587014824148,997.8550960777872
2022-01-04 01:00:00,1000.0,960.6689505892008,1000.6711203475966
2022-01-04 01:15:00,1000.0,957.2413957826797,1003.5185500925339
2022-01-04 01:30:00,1000.0,968.689680862549,994.0079253746089
2022-01-04 01:45:00,1000.0,970.384556309156,992.5999132397043
2022-01-04 02:00:00,1000.0,981.0515605140093,983.7383350077578
2022-01-04 02:15:00,1000.0,973.0371308928792,990.3962957348906
2022-01-04 02:30:00,1000.0,970.8382032688424,992.2230475381685
2022-01-04 02:45:00,1000.0,974.3917711197209,989.270932876138
2022-01-04 03:00:00,1000.0,976.5402935260147,987.4860550396974
2022-01-04 03:15:00,1000.0,968.5132626004485,994.1544842585397
2022-01-04 03:30:00,1000.0,960.6059440670222,1000.7234628061432
2022-01-04 03:45:00,1000.0,963.6176558271637,998.2214932876137
2022-01-04 04:00:00,1000.0,965.6023612757928,996.5727058433945
2022-01-04 04:15:00,1000.0,963.3908323473204,998.4099261383817
2022-01-04 04:30:00,1000.0,967.1145178080816,995.3164868382751
2022-01-04 04:45:00,1000.0,971.6383861005119,991.5582983146262
2022-01-04 05:00:00,1000.0,969.2756415188107,993.5211405101253
2022-01-04 05:15:00,1000.0,961.5258392908312,999.9592629113621
2022-01-04 05:30:00,1000.0,969.5780728252686,993.2698967091014
2022-01-04 05:45:00,1000.0,964.1595119179007,997.7713481441126
2022-01-04 06:00:00,1000.0,961.4313295075631,1000.0377765991822
2022-01-04 06:15:00,1000.0,956.8507553451718,1003.8430733355231
2022-01-04 06:30:00,1000.0,957.1342846949758,1003.6075322720632
2022-01-04 06:45:00,1000.0,957.9218662222095,1002.9532515402302
2022-01-04 07:00:00,1000.0,960.4358264571397,1000.864787444219
2022-01-04 07:15:00,1000.0,955.7355399026088,1004.7695348517985
2022-01-04 07:30:00,1000.0,955.0991740286039,1005.2981936831197
2022-01-04 07:45:00,1000.0,951.4889003077645,1008.2974165578423
2022-01-04 08:00:00,1000.0,943.197241989048,1015.1856841025805
2022-01-04 08:15:00,1000.0,947.4501822361101,1011.6525681506821
2022-01-04 08:30:00,1000.0,947.9038291957966,1011.2757024491464
2022-01-04 08:45:00,1000.0,947.1414502774344,1011.9090461975608
2022-01-04 09:00:00,1000.0,944.9866272189231,1013.6991582798557
2022-01-04 09:15:00,1000.0,944.2557515616501,1014.3063307989969
2022-01-04 09:30:00,1000.0,946.9524307108984,1012.0660735732006
2022-01-04 09:45:00,1000.0,949.3529792059068,1010.0718259025734
2022-01-04 10:00:00,1000.0,948.2881689810868,1010.9564134520118
2022-01-04 10:15:00,1000.0,938.3520404335062,1019.2108191648173
2022-01-04 10:30:00,1000.0,933.6769564878468,1023.0946295889781
2022-01-04 10:45:00,1000.0,924.333089248746,1030.8570161914452
2022-01-04 11:00:00,1000.0,912.3429480781398,1040.8177860528713
2022-01-04 11:15:00,1000.0,915.8209081024039,1037.9284823410967
2022-01-04 11:30:00,1000.0,907.9072889167595,1044.5026951345549
2022-01-04 11:45:00,1000.0,902.52371729534,1047.1721605204336
2022-01-04 12:00:00,1000.0,903.6326320856851,1042.566024168329
2022-01-04 12:15:00,1000.0,904.6432567014315,1038.3681589928883
2022-01-04 12:30:00,1000.0,904.2790790032385,1039.8808560448863
2022-01-04 12:45:00,1000.0,903.2016674739829,1044.356136250624
2022-01-04 13:00:00,1000.0,904.6911416582873,1038.1692576504108
2022-01-04 13:15:00,1000.0,898.7333028870701,1048.6115781304661
2022-01-04 13:30:00,1000.0,896.2413949349026,1051.5689270383516
2022-01-04 13:45:00,1000.0,887.6313530664168,1062.361941990669
2022-01-04 14:00:00,1000.0,892.3757441864727,1058.4205548621069
2022-01-04 14:15:00,1000.0,892.5017572308301,1058.3158699450137
2022-01-04 14:30:00,1000.0,885.9427782720278,1063.764719879719
2022-01-04 14:45:00,1000.0,881.9418641136805,1067.0884659974308
2022-01-04 15:00:00,1000.0,881.3117988918935,1067.611890582897
2022-01-04 15:15:00,1000.0,882.874360641925,1066.3137976109406
2022-01-04 15:30:00,1000.0,893.6295739778287,1057.3789399370287
2022-01-04 15:45:00,1000.0,897.8321090071479,1053.8876979519678
2022-01-04 16:00:00,1000.0,896.1057302994514,1055.321881316146
2022-01-04 16:15:00,1000.0,902.2488662118744,1050.2184916078481
2022-01-04 16:30:00,1000.0,894.5683711582915,1056.5990373046836
2022-01-04 16:45:00,1000.0,896.4207629103449,1055.0601690234125
2022-01-04 17:00:00,1000.0,896.6349850857525,1054.882204664354
2022-01-04 17:15:00,1000.0,895.406357903268,1055.9028826060135
2022-01-04 17:30:00,1000.0,892.0859141844508,1058.6613301714215
2022-01-04 17:45:00,1000.0,904.8195323167655,1048.082919299145
2022-01-04 18:00:00,1000.0,898.014827921466,1053.7359048221824
2022-01-04 18:15:00,1000.0,915.0706934752395,1039.5668012936062
2022-01-04 18:30:00,1000.0,929.933932057194,1027.2192153224537
2022-01-04 18:45:00,1000.0,949.2792378845049,1013.0762830231508
2022-01-04 19:00:00,1000.0,949.2221298583607,1046.852871523299
2022-01-04 19:15:00,1000.0,951.6908749187668,1038.1483206669923
2022-01-04 19:30:00,1000.0,953.1308524945899,1033.071102187968
2022-01-04 19:45:00,1000.0,952.7226114292793,1034.5105197980008
2022-01-04 20:00:00,1000.0,952.9304432443465,1033.7777253783477
2022-01-04 20:15:00,1000.0,950.4557601320814,1042.503213218073
2022-01-04 20:30:00,1000.0,951.2470055423017,1039.713360177537
2022-01-04 20:45:00,1000.0,952.0679412118174,1036.8188222199076
2022-01-04 21:00:00,1000.0,951.3286537553638,1039.4254766555305
2022-01-04 21:15:00,1000.0,951.6834523539429,1038.1744918962656
2022-01-04 21:30:00,1000.0,950.1143221501851,1043.7070897646458
2022-01-04 21:45:00,1000.0,950.6457777915715,1041.8332297486759
2022-01-04 22:00:00,1000.0,951.9090983245874,1037.3788865263568
2022-01-04 22:15:00,1000.0,952.2757730268846,1036.086027800255
2022-01-04 22:30:00,1000.0,951.7116581002736,1038.075041225027
2022-01-04 22:45:00,1000.0,952.1288062433728,1036.6042181398664
2022-01-04 23:00:00,1000.0,954.450584520267,1028.4178576231716
2022-01-04 23:15:00,1000.0,952.8146512330947,1034.1859965550116
2022-01-04 23:30:00,1000.0,955.7798239607756,1021.89598728826
2022-01-04 23:45:00,1000.0,955.7798239607756,1020.6921107416872
2022-01-05 00:00:00,1000.0,955.7798239607756,1023.0475213762861
2022-01-05 00:15:00,1000.0,955.7798239607756,1024.1833527267484
2022-01-05 00:30:00,1000.0,955.7798239607756,1028.5905877363755
2022-01-05 00:45:00,1000.0,955.7798239607756,1033.4689048729226
2022-01-05 01:00:00,1000.0,955.7798239607756,1032.3592447517337
2022-01-05 01:15:00,1000.0,955.7798239607756,1030.8727189290091
2022-01-05 01:30:00,1000.0,955.7798239607756,1029.7159505951283
2022-01-05 01:45:00,1000.0,955.7798239607756,1024.858570442
2022-01-05 02:00:00,1000.0,955.7798239607756,1027.768811137193
2022-01-05 02:15:00,1000.0,956.7769836167882,1027.0203139799762
2022-01-05 02:30:00,1000.0,955.4072894476104,1031.7782434618662
2022-01-05 02:45:00,1000.0,956.0943967536007,1029.391427352139
2022-01-05 03:00:00,1000.0,954.1310177630189,1036.2116497007667
2022-01-05 03:15:00,1000.0,954.5679939006004,1034.6937184029139
2022-01-05 03:30:00,1000.0,954.6885390420022,1034.274978734541
2022-01-05 03:45:00,1000.0,955.1179811082461,1032.7832186659614
2022-01-05 04:00:00,1000.0,954.6222392142313,1034.505285552146
2022-01-05 04:15:00,1000.0,954.2470424616182,1035.8086127699576
2022-01-05 04:30:00,1000.0,955.3545509482472,1031.9614420667795
2022-01-05 04:45:00,1000.0,954.9612724244238,1033.3275802348464
2022-01-05 05:00:00,1000.0,956.2480918088879,1028.8575342749632
2022-01-05 05:15:00,1000.0,955.6408456590764,1030.9669353543932
2022-01-05 05:30:00,1000.0,956.4213754496529,1028.255596001677
2022-01-05 05:45:00,1000.0,955.8939904560201,1030.0875820508095
2022-01-05 06:00:00,1000.0,954.3073150323191,1035.599242935771
2022-01-05 06:15:00,1000.0,954.8211386975441,1033.8143650993304
2022-01-05 06:30:00,1000.0,954.2184129905353,1035.9080634411962
2022-01-05 06:45:00,1000.0,953.6850007398323,1037.7609864737472
2022-01-05 07:00:00,1000.0,953.398706029003,1038.7554931861334
2022-01-05 07:15:00,1000.0,953.7347256106606,1037.5882563605435
2022-01-05 07:30:00,1000.0,954.5981301859508,1034.5890334858207
2022-01-05 07:45:00,1000.0,953.969788636394,1036.7717140072157
2022-01-05 08:00:00,1000.0,955.5263277747447,1031.3647380393475
2022-01-05 08:15:00,1000.0,954.8542886114298,1033.6992116905278
2022-01-05 08:30:00,1000.0,953.6156872835263,1038.0017617830617
2022-01-05 08:45:00,1000.0,953.3037767301493,1039.0852506749773
2022-01-05 09:00:00,1000.0,953.6563712687494,1037.860437144986
2022-01-05 09:15:00,1000.0,951.8647691046654,1044.0839554661816
2022-01-05 09:30:00,1000.0,950.8054786745971,1047.7636303020106
2022-01-05 09:45:00,1000.0,951.0586234715408,1046.884276998427
2022-01-05 10:00:00,1000.0,951.7022628022673,1048.1247932659826
2022-01-05 10:15:00,1000.0,953.6550940929764,1044.73300195216
2022-01-05 10:30:00,1000.0,956.5300957154092,1039.73953140681
2022-01-05 10:45:00,1000.0,955.3366988155315,1041.8122927652573
2022-01-05 11:00:00,1000.0,959.4955061938931,1034.5890334858207
2022-01-05 11:15:00,1000.0,961.9516134499546,1030.3231231142695
2022-01-05 11:30:00,1000.0,966.6619148502296,1022.1419968434292
2022-01-05 11:45:00,1000.0,965.9145349735385,1023.4400898153859
2022-01-05 12:00:00,1000.0,967.2887495855189,1021.0532737056591
2022-01-05 12:15:00,1000.0,969.2140495713832,1018.6716918417867
2022-01-05 12:30:00,1000.0,969.2140495713832,1015.8556675719775
2022-01-05 12:45:00,1000.0,969.015205158561,1022.2519160063771
2022-01-05 13:00:00,1000.0,969.1625518890702,1021.7494284043294
2022-01-05 13:15:00,1000.0,966.6591923321906,1030.2864833932867
