policy_name,family,segment,tc_bps,turnover_mean,turnover_total,q1_p,q5_p,p_tail_1pct,p_tail_5pct,cvar_1pct,cvar_5pct,final_equity,total_return_pct,cagr_pct,mdd_pct,calmar,event_count,event_mean_return,event_worst_return,event_loss_pct,event_bar_neg_pct,event_mean_worst_dd,event_worst_dd_min,cvar1_loss,cvar5_loss,event_worst_loss
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.45_ac0.30_rc0.20_vr1.20_hl60,C_dynamic,train,1.0,0.00018131740356384989,274.45,-0.003448990946677381,-0.0015987521261381598,0.010000369968103464,0.05000052852586209,-0.005434694544735577,-0.0028721836971468723,9.738166704323639,873.8166704323639,120.49993545851811,58.239619325820534,2.069037140926065,459.0,-0.014985421339326024,-0.09637670322586522,0.9106753812636166,0.4901870007262164,-0.026690546920432007,-0.19020166814085837,0.005434694544735577,0.0028721836971468723,0.09637670322586522
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.20_rc0.30_vr1.20_hl60,C_dynamic,train,1.0,0.0001868008593830518,282.75000000000006,-0.003438140222142019,-0.0015881277648211944,0.010000369968103464,0.05000052852586209,-0.005435840908258122,-0.002862665446267149,8.676755361383476,767.6755361383476,111.83428328398088,59.027156694189074,1.8946242635974773,459.0,-0.014965886616083515,-0.09661085608032449,0.9041394335511983,0.4901143790849673,-0.026625811299780658,-0.19020167247960362,0.005435840908258122,0.002862665446267149,0.09661085608032449
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.30_rc0.30_vr1.20_hl60,C_dynamic,train,1.0,0.0001868008593830518,282.75000000000006,-0.003438140222142019,-0.0015881277648211944,0.010000369968103464,0.05000052852586209,-0.005435840908258122,-0.002862665446267149,8.676755361383476,767.6755361383476,111.83428328398088,59.027156694189074,1.8946242635974773,459.0,-0.014965886616083515,-0.09661085608032449,0.9041394335511983,0.4901143790849673,-0.026625811299780658,-0.19020167247960362,0.005435840908258122,0.002862665446267149,0.09661085608032449
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.45_ac0.20_rc0.30_vr1.20_hl60,C_dynamic,train,1.0,0.0001868008593830518,282.75000000000006,-0.003438140222142019,-0.0015881277648211944,0.010000369968103464,0.05000052852586209,-0.005435840908258122,-0.002862665446267149,8.676755361383476,767.6755361383476,111.83428328398088,59.027156694189074,1.8946242635974773,459.0,-0.014965886616083515,-0.09661085608032449,0.9041394335511983,0.4901143790849673,-0.026625811299780658,-0.19020167247960362,0.005435840908258122,0.002862665446267149,0.09661085608032449
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.45_ac0.30_rc0.30_vr1.20_hl60,C_dynamic,train,1.0,0.0001868008593830518,282.75000000000006,-0.003438140222142019,-0.0015881277648211944,0.010000369968103464,0.05000052852586209,-0.005435840908258122,-0.002862665446267149,8.676755361383476,767.6755361383476,111.83428328398088,59.027156694189074,1.8946242635974773,459.0,-0.014965886616083515,-0.09661085608032449,0.9041394335511983,0.4901143790849673,-0.026625811299780658,-0.19020167247960362,0.005435840908258122,0.002862665446267149,0.09661085608032449
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.20_rc0.20_vr1.20_hl60,C_dynamic,train,1.0,0.00019036840895217112,288.1500000000001,-0.0034378485408640574,-0.0015883002397225007,0.010000369968103464,0.05000052852586209,-0.0054360476745372146,-0.0028627884738414385,8.715519117716969,771.551911771697,112.16258798265612,59.02985744508714,1.9000992520945186,459.0,-0.014964410854248178,-0.09661085608032449,0.9041394335511983,0.4900871459694989,-0.026619542376383944,-0.19020167247960362,0.0054360476745372146,0.0028627884738414385,0.09661085608032449
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.30_rc0.20_vr1.20_hl60,C_dynamic,train,1.0,0.00019036840895217112,288.1500000000001,-0.0034378485408640574,-0.0015883002397225007,0.010000369968103464,0.05000052852586209,-0.0054360476745372146,-0.0028627884738414385,8.715519117716969,771.551911771697,112.16258798265612,59.02985744508714,1.9000992520945186,459.0,-0.014964410854248178,-0.09661085608032449,0.9041394335511983,0.4900871459694989,-0.026619542376383944,-0.19020167247960362,0.0054360476745372146,0.0028627884738414385,0.09661085608032449
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.45_ac0.20_rc0.20_vr1.20_hl60,C_dynamic,train,1.0,0.00019036840895217112,288.1500000000001,-0.0034378485408640574,-0.0015883002397225007,0.010000369968103464,0.05000052852586209,-0.0054360476745372146,-0.0028627884738414385,8.715519117716969,771.551911771697,112.16258798265612,59.02985744508714,1.9000992520945186,459.0,-0.014964410854248178,-0.09661085608032449,0.9041394335511983,0.4900871459694989,-0.026619542376383944,-0.19020167247960362,0.0054360476745372146,0.0028627884738414385,0.09661085608032449
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.45_ac0.30_rc0.20_vr1.20_hl60,C_dynamic,train,1.0,0.00019036840895217112,288.1500000000001,-0.0034378485408640574,-0.0015883002397225007,0.010000369968103464,0.05000052852586209,-0.0054360476745372146,-0.0028627884738414385,8.715519117716969,771.551911771697,112.16258798265612,59.02985744508714,1.9000992520945186,459.0,-0.014964410854248178,-0.09661085608032449,0.9041394335511983,0.4900871459694989,-0.026619542376383944,-0.19020167247960362,0.0054360476745372146,0.0028627884738414385,0.09661085608032449
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.35_ac0.20_rc0.30_vr1.40_hl30,C_dynamic,train,1.0,0.00023274957651865297,352.29999999999995,-0.003456493583365009,-0.0016007885180811343,0.010000369968103464,0.05000052852586209,-0.005441696252673684,-0.002876302931595398,9.748044373233215,874.8044373233215,120.57761137487253,58.34555923918974,2.0666116315821097,459.0,-0.014872457578029406,-0.09658697202549593,0.8976034858387799,0.4782135076252723,-0.026621673790270892,-0.19020572658761947,0.005441696252673684,0.002876302931595398,0.09658697202549593
