entry_scale,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,trades,long_trades,short_trades,win_rate_pct,profit_factor,hedge_open_events,hedge_close_events
0.6,7495.071063548132,649.5071063548131,63.20154430213347,59.36204157949819,1.064679425108609,430,364,66,88.37209302325581,1.9935646731344168,66,66
0.7,8935.377925685185,793.5377925685185,70.32861458267445,69.1576174399283,1.016932294461464,430,364,66,88.37209302325581,1.9464893157560483,66,66
