period_start,period_end,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,trades,long_trades,short_trades,win_rate_pct,long_win_rate_pct,short_win_rate_pct,profit_factor,avg_holding_hours,entry_scale,max_exposure_multiple
2022-01-01 03:20:00,2026-02-12,3764.9373979292286,276.49373979292284,38.04171109411936,29.71694049945171,1.2801355205062663,1403,703,700,99.64362081254454,99.85775248933145,99.42857142857143,3756.276116793305,18.6856022808268,0.2,1.0
2022-01-01 03:20:00,2026-02-12,6505.156294776667,550.5156294776666,57.67562912425242,42.57609183431293,1.3546482694724569,1403,703,700,99.64362081254454,99.85775248933145,99.42857142857143,3799.6312509948143,18.6856022808268,0.3,1.5
2022-01-01 03:20:00,2026-02-12,10329.32923547925,932.9329235479249,76.44029054823709,54.020725480294416,1.4150178448847532,1403,703,700,99.64362081254454,99.85775248933145,99.42857142857143,3917.1523206473958,18.6856022808268,0.4,2.0
2022-01-01 03:20:00,2026-02-12,14968.827497361495,1396.8827497361494,93.09773919094214,64.03312645018887,1.4538996352671067,1403,703,700,99.64362081254454,99.85775248933145,99.42857142857143,4087.695360639292,18.6856022808268,0.5,2.5
