timestamp,equity,wallet,reserve,margin,side,leverage,variant
2022-01-19 20:00:00,1092.6392669814757,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-20 00:00:00,1087.246139758026,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-20 04:00:00,1084.635562036899,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-20 08:00:00,1083.0159690865858,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-20 12:00:00,1058.7507717064607,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-20 16:00:00,1066.4119993523095,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-20 20:00:00,1113.5062935865192,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-21 00:00:00,1159.8775103680025,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-21 04:00:00,1146.0839491456704,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-21 08:00:00,1150.8537048455644,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-21 12:00:00,1151.834635236966,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-21 16:00:00,1169.9501133428744,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-21 20:00:00,1202.230117378177,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-22 00:00:00,1204.4502500321307,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-22 04:00:00,1224.2626141300834,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-22 08:00:00,1224.0227752878554,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-22 12:00:00,1235.6619762548885,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-22 16:00:00,1242.4373711812764,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-22 20:00:00,1231.1835880917101,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-23 00:00:00,1231.4274067924557,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-23 04:00:00,1220.5119116768622,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-23 08:00:00,1218.0324598205693,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-23 12:00:00,1226.5418162630838,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-23 16:00:00,1237.0503184787215,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-23 20:00:00,1206.3350272394403,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-24 00:00:00,1225.5009785276848,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-24 04:00:00,1234.706810210731,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-24 08:00:00,1259.5394516289314,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-24 12:00:00,1248.48570879642,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-24 16:00:00,1210.0955746058362,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-24 20:00:00,1197.5730545141946,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-25 00:00:00,1202.669368078747,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-25 04:00:00,1210.419828341879,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-25 08:00:00,1203.0885100204925,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-25 12:00:00,1200.2186130970263,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-25 16:00:00,1189.3686809138499,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-25 20:00:00,1191.5833674456217,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-26 00:00:00,1182.5857452029031,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-26 04:00:00,1183.462570874141,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-26 08:00:00,1168.2980531257092,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-26 12:00:00,1170.053380198087,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-26 16:00:00,1178.7110387369312,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-26 20:00:00,1194.6589602145623,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-27 00:00:00,1216.7997510113876,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-27 04:00:00,1207.99504717364,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-27 08:00:00,1197.1155802509402,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-27 12:00:00,1198.0550363272664,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-27 16:00:00,1207.0821933095085,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-27 20:00:00,1187.4623286840515,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-28 00:00:00,1183.0459425272484,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-28 04:00:00,1194.6290065425635,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-28 08:00:00,1202.076997558379,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-28 12:00:00,1186.6456198230492,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-28 16:00:00,1185.8938454957504,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-28 20:00:00,1175.6230874599632,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-29 00:00:00,1175.2295003992238,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-29 04:00:00,1172.9850696616907,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-29 08:00:00,1175.0499878334685,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-29 12:00:00,1178.8157718558082,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-29 16:00:00,1172.7996920412784,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-29 20:00:00,1166.1175095906913,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-30 00:00:00,1171.3545844670143,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-30 04:00:00,1164.4838824024487,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-30 08:00:00,1167.2601479176387,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-30 12:00:00,1170.0529612656117,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-30 16:00:00,1179.6130003566996,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-30 20:00:00,1171.9825642478004,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-31 00:00:00,1190.234195408249,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-31 04:00:00,1188.139323564472,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-31 08:00:00,1185.074413573657,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-31 12:00:00,1175.6597440515702,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-31 16:00:00,1160.8810631130814,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-01-31 20:00:00,1160.0633069208902,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-01 00:00:00,1157.3178329426498,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-01 04:00:00,1160.4485153321195,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-01 08:00:00,1160.8211557690838,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-01 12:00:00,1156.5876336378396,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-01 16:00:00,1161.8018766942475,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-01 20:00:00,1155.0053256778467,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-02 00:00:00,1157.942461263632,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-02 04:00:00,1163.6393145318248,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-02 08:00:00,1159.3362496096465,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-02 12:00:00,1181.4190182586137,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-02 16:00:00,1178.917991379832,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-02 20:00:00,1192.4679433676565,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-03 00:00:00,1194.3722009350772,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-03 04:00:00,1190.300596205617,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-03 08:00:00,1195.338468689836,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-03 12:00:00,1192.791987637462,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-03 16:00:00,1199.8677571487885,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-03 20:00:00,1184.134748031093,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-04 00:00:00,1184.2824217287096,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-04 04:00:00,1172.2133960418053,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-04 08:00:00,1173.44861844584,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-04 12:00:00,1138.2226812427664,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-04 16:00:00,1112.6680097030282,992.3485080748095,19.465600061555016,972.8829080132545,-1,1.0,lev_1x
2022-02-04 20:00:00,1094.1220013158447,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-05 00:00:00,1090.9894725615197,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-05 04:00:00,1089.4270806032885,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-05 08:00:00,1090.9685614992893,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-05 12:00:00,1098.8138240932558,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-05 16:00:00,1093.6769312999838,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-05 20:00:00,1089.5961762299642,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-06 00:00:00,1090.9997990120035,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-06 04:00:00,1095.1030141118258,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-06 08:00:00,1093.1079438783147,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-06 12:00:00,1092.7018562130309,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-06 16:00:00,1097.8085441386372,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-06 20:00:00,1115.0679153163533,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-07 00:00:00,1125.9966560248458,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-07 04:00:00,1124.1409928728688,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-07 08:00:00,1123.6104714792525,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-07 12:00:00,1152.3440781122792,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-07 16:00:00,1163.6448291994582,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-07 20:00:00,1152.982510913453,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-08 00:00:00,1161.559402524212,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-08 04:00:00,1179.1154009920813,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-08 08:00:00,1156.8200780745742,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-08 12:00:00,1142.0504141085535,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-08 16:00:00,1131.1787270389855,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-08 20:00:00,1157.9283643727708,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-09 00:00:00,1139.8573341870115,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-09 04:00:00,1152.1798875495833,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-09 08:00:00,1149.2820273825075,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-09 12:00:00,1153.6325609714218,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-09 16:00:00,1169.1196550848194,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-09 20:00:00,1166.6157490037085,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-10 00:00:00,1150.8859833039367,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
2022-02-10 04:00:00,1159.0802799242626,1094.1220013158447,21.461957289058304,1072.6600440267864,1,1.0,lev_1x
