start_timestamp,end_timestamp,final_equity,total_contributed,net_profit,money_multiple,twr_final_index,twr_cagr_pct,twr_mdd_pct,twr_calmar_ratio,xirr_pct,variant,threshold_pct,mode,rebalance_count,state_switches,fee_paid,turnover_notional,avg_case3_weight_pct
2022-01-01 16:00:00,2026-03-15 05:15:00,359286.56194575975,52000.0,307286.56194575975,6.90935696049538,23.595623379686867,112.31015105840356,45.12376173161955,2.488935912000983,105.68836593408815,flow_combo6_thr2,2.0,flow_combo6,228,42,1072.170215175813,2680425.5379395317,7.051623070078322
2022-01-01 16:00:00,2026-03-15 05:15:00,358356.7208216249,52000.0,306356.7208216249,6.891475400415864,23.53328722883052,112.17642732993345,45.12376173161955,2.4859724239552508,105.51815247884444,flow_sell6_thr2,2.0,flow_sell6,218,34,933.728861452226,2334322.153630564,7.058687279667987
2022-01-01 16:00:00,2026-03-15 05:15:00,351459.80049088463,52000.0,299459.80049088463,6.758842317132397,23.074717062117056,111.18431513531979,45.12376173161955,2.4639859548192247,104.24470469876658,static_thr2,2.0,static,190,0,487.50900963756243,1218772.5240939055,7.000000000000004
2022-01-01 16:00:00,2026-03-15 05:15:00,355960.8485579221,52000.0,303960.8485579221,6.845400933806195,23.1682267612392,111.3878338301515,45.33160367648388,2.457178321444092,105.07797268000161,flow_combo6_thr4,4.0,flow_combo6,92,42,831.5183052136658,2078795.7630341642,7.051623070078322
2022-01-01 16:00:00,2026-03-15 05:15:00,355253.8847679453,52000.0,303253.8847679453,6.83180547630664,23.121600556950686,111.28643285251303,45.33160367648388,2.454941449826619,104.94764285089167,flow_sell6_thr4,4.0,flow_sell6,84,34,703.8977208568487,1759744.3021421216,7.058687279667987
2022-01-01 16:00:00,2026-03-15 05:15:00,351553.9996766194,52000.0,299553.9996766194,6.760653839934989,22.874940113876765,110.74739753157208,45.33160367648388,2.443050511116666,104.26222901203363,static_thr4,4.0,static,55,0,286.22874546992796,715571.8636748197,7.000000000000004
