start_timestamp,end_timestamp,final_equity,total_contributed,net_profit,money_multiple,twr_final_index,twr_cagr_pct,twr_mdd_pct,twr_calmar_ratio,xirr_pct,variant,rebalance_count,fee_paid,topup_count,topup_amount_each
2022-01-01 08:00:00,2026-03-15 05:19:00,351282.8200907184,52000.0,299282.8200907184,6.75543884789843,22.795434097533036,110.53834993303253,46.712718806182494,2.366343744445092,104.20655306200048,case123_rebal4h_topup,9203,1931.8540473155592,50,1000.0
2022-01-01 08:00:00,2026-03-15 05:19:00,324966.2335501788,52000.0,272966.2335501788,6.249350645195746,21.829590742754778,108.37902944986335,49.15094827744086,2.205024180573273,99.15800347075393,case12_rebal4h_topup,9198,1478.1161113241028,50,1000.0
2022-01-01 08:00:00,2026-03-15 05:19:00,295027.9000252349,52000.0,243027.9000252349,5.673613462023749,19.215363159873828,102.14493239360012,49.639073162720095,2.057752610705732,93.007780683312,case12_cash_only_rebalance_topup,0,0.0,50,1000.0
2022-01-01 08:00:00,2026-03-15 05:19:00,278347.52438678144,52000.0,226347.52438678144,5.352837007438104,18.07102770122658,99.21094778597453,50.406256609050445,1.9682268523816784,89.36473989766665,current_run_topup_only,0,0.0,50,1000.0
