side,threshold_pct,hold_hours,events,tp_pct,sl_pct,expectancy_pct,median_return_pct,win_rate_pct,tp_hit_rate_pct,stop_hit_rate_pct,timeout_rate_pct,avg_hold_hours,profit_factor
long,4.0,48,610,2.0,3.0,-0.031386136695724404,1.92,60.49180327868853,50.81967213114754,32.78688524590164,16.39344262295082,20.709016393442624,0.9706531650782605
long,4.0,48,610,2.0,4.0,-0.1382926297161392,1.92,62.78688524590164,52.950819672131146,25.73770491803279,21.311475409836063,23.812704918032786,0.8864408362783139
long,4.0,48,610,2.0,5.0,-0.16510143633052493,1.92,64.26229508196721,53.77049180327869,19.508196721311474,26.721311475409838,26.131967213114756,0.8694099241398396
long,4.0,48,610,2.0,6.0,-0.15273724442863207,1.92,65.24590163934427,54.59016393442623,13.77049180327869,31.639344262295083,27.266393442622952,0.879555934979149
long,4.0,48,610,2.0,8.0,-0.10776044374389153,1.92,66.22950819672131,55.57377049180327,6.229508196721312,38.196721311475414,28.57704918032787,0.9132381804636356
long,4.0,48,610,3.0,1.0,-0.09002259839205463,-1.08,30.983606557377048,19.34426229508197,68.0327868852459,12.622950819672132,14.495901639344263,0.8781500052147895
long,4.0,48,610,3.0,1.5,-0.0245087952800971,-1.58,41.31147540983607,25.573770491803277,54.75409836065573,19.672131147540984,19.034016393442624,0.9723117767984961
long,4.0,48,610,3.0,2.0,0.02378703797291497,-0.4054667158433866,48.19672131147541,30.491803278688522,46.557377049180324,22.950819672131146,21.970901639344262,1.0238043314202145
long,4.0,48,610,3.0,3.0,-0.0168596185899549,0.3126001597221007,54.59016393442623,34.59016393442623,35.57377049180328,29.836065573770494,26.91516393442623,0.9857465453607795
long,4.0,48,610,3.0,4.0,-0.13070906432718155,0.4521617819227353,56.88524590163935,36.22950819672131,27.86885245901639,35.90163934426229,30.199180327868852,0.9032201537001425
long,4.0,48,610,3.0,5.0,-0.12509997544952645,0.5138219494103337,58.68852459016394,37.37704918032787,20.491803278688526,42.131147540983605,32.82827868852459,0.9095054899032794
long,4.0,48,610,3.0,6.0,-0.1063316410386937,0.5754545269100154,59.50819672131148,37.704918032786885,13.934426229508196,48.36065573770492,34.25122950819672,0.9229513996310789
long,4.0,48,610,3.0,8.0,-0.05212260218384241,0.6126118899995837,60.49180327868853,38.68852459016394,6.229508196721312,55.08196721311476,35.609426229508195,0.9615209698286378
long,4.0,48,610,4.0,1.0,-0.16941197492578686,-1.08,28.524590163934427,10.819672131147541,70.32786885245902,18.852459016393443,17.18606557377049,0.7785436341322984
long,4.0,48,610,4.0,1.5,-0.0999661317326488,-1.58,38.0327868852459,15.573770491803279,57.049180327868854,27.377049180327866,22.31967213114754,0.8921624613083843
long,4.0,48,610,4.0,2.0,-0.04837783615596925,-0.8357926373151113,44.75409836065574,18.360655737704917,48.19672131147541,33.442622950819676,25.959016393442624,0.9536484033339889
long,4.0,48,610,4.0,3.0,-0.13236088090838194,0.054181901687013825,50.65573770491804,19.508196721311474,37.213114754098356,43.278688524590166,31.362704918032787,0.8939937191108757
long,4.0,48,610,4.0,4.0,-0.27179014496099835,0.1829757521532383,52.78688524590164,20.163934426229506,29.508196721311474,50.32786885245901,34.81885245901639,0.8106685998503538
long,4.0,48,610,4.0,5.0,-0.261797488885032,0.2470940797438837,54.59016393442623,21.311475409836063,21.803278688524593,56.88524590163935,37.485245901639345,0.822442815745593
long,4.0,48,610,4.0,6.0,-0.2197334364943399,0.2892806330811038,55.73770491803278,21.475409836065573,14.426229508196723,64.09836065573771,39.070491803278685,0.848659180052625
long,4.0,48,610,4.0,8.0,-0.18695312503739817,0.3451963593751462,56.72131147540984,21.475409836065573,6.721311475409836,71.80327868852459,40.73811475409836,0.8698333304189544
long,4.0,48,610,5.0,1.0,-0.3015345356771135,-1.08,26.557377049180324,5.573770491803279,71.63934426229508,22.78688524590164,18.899590163934427,0.6136265497836174
long,4.0,48,610,5.0,1.5,-0.30809440127165577,-1.58,35.24590163934426,7.377049180327869,58.68852459016394,33.9344262295082,24.937704918032786,0.6775375776403647
long,4.0,48,610,5.0,2.0,-0.26338909242712916,-1.0885742557306821,41.63934426229508,9.344262295081968,49.34426229508197,41.31147540983607,28.787295081967212,0.7549555267309931
long,4.0,48,610,5.0,3.0,-0.3588709591611227,-0.16026305263378887,47.540983606557376,10.0,37.868852459016395,52.131147540983605,34.40573770491803,0.7204055579845293
long,4.0,48,610,5.0,4.0,-0.5037628104026073,-0.03637338077524303,49.50819672131148,10.491803278688524,30.0,59.50819672131148,37.97377049180328,0.6583287389566325
long,4.0,48,610,5.0,5.0,-0.480396541695368,0.06797895366266411,51.31147540983606,11.639344262295081,21.9672131147541,66.39344262295081,40.657377049180326,0.6821563656041124
long,4.0,48,610,5.0,6.0,-0.43355064689760564,0.10599025044648831,52.459016393442624,11.80327868852459,14.426229508196723,73.77049180327869,42.24549180327869,0.7081945617366253
