timestamp,event,side,price,qty,realized_pnl,capital,reason
2024-12-17 22:24:00,ADD,LONG,105782.4,1.897192334671555,-80.27582336927298,253826.96277538547,adx=71.08639513946181
2024-12-18 06:47:00,PARTIAL_CLOSE,LONG,103187.8,7.588769338686221,-24619.600230758253,229207.36254462722,Stop Loss
2024-12-18 20:03:00,ADD,LONG,102392.5,3.7943846693431107,-155.40661290229764,229051.95593172492,adx=45.99459072410401
2024-12-18 20:43:00,ADD,LONG,100608.0,1.8971923346715558,-76.3490905626677,228975.60684116225,adx=27.169095159477674
2024-12-18 23:57:00,ADD,LONG,100082.1,1.897192334671555,-75.9499971831392,228899.65684397912,adx=20
2024-12-20 12:00:00,HEDGE_OPEN,SHORT,92734.8,9.485961673357776,-351.8715034346096,228547.7853405445,trend_bearish_confirmed
2024-12-20 16:00:00,HEDGE_CLOSE,SHORT,96866.8,9.485961673357776,-39915.415038637264,188632.37030190724,Hedge Close Trend Up
2024-12-22 16:00:00,HEDGE_OPEN,SHORT,95263.3,9.485961673357776,-361.4656050710473,188270.9046968362,trend_bearish_confirmed
2024-12-24 16:00:00,HEDGE_CLOSE,SHORT,98167.5,9.485961673357776,-28283.0807538644,159987.8239429718,Hedge Close Trend Up
2024-12-26 12:00:00,HEDGE_OPEN,SHORT,95614.0,9.485961673357776,-362.7962957745767,159625.02764719722,trend_bearish_confirmed
2024-12-27 12:00:00,HEDGE_CLOSE,SHORT,96968.3,9.485961673357776,-13577.569220935315,146047.4584262619,Hedge Close Trend Up
2024-12-27 16:00:00,HEDGE_OPEN,SHORT,94638.9,9.485961673357776,-359.09639128349954,145688.3620349784,trend_bearish_confirmed
2025-01-02 12:00:00,HEDGE_CLOSE,SHORT,96718.9,9.485961673357776,-20456.885383263405,125231.476651715,Hedge Close Trend Up
2025-01-08 08:00:00,HEDGE_OPEN,SHORT,95633.2,9.485961673357776,-362.86914796022756,124868.60750375477,trend_bearish_confirmed
2025-01-14 12:00:00,HEDGE_CLOSE,SHORT,96589.0,9.485961673357776,-9796.047136182795,115072.56036757198,Hedge Close Trend Up
2025-01-17 15:05:00,CLOSE,LONG,103764.2,9.485961673357776,12090.161855243481,127162.72222281546,Take Profit
2025-01-17 17:36:00,OPEN,LONG,104439.0,0.974063116060594,-40.69207111130527,127122.03015170415,entry
2025-01-17 19:51:00,CLOSE,LONG,105759.7,0.974063116060594,1204.546437095676,128326.57658879983,Take Profit
2025-01-17 20:08:00,OPEN,LONG,105232.0,0.9755707510171798,-41.0645045084093,128285.51208429142,entry
2025-01-17 22:15:00,ADD,LONG,104336.2,0.9755707510171798,-40.714937996905064,128244.79714629451,adx=34.05614678527862
2025-01-18 03:37:00,ADD,LONG,103685.1,2.92671225305154,-121.38258105155546,128123.41456524296,adx=50.603310077487826
2025-01-19 02:31:00,CLOSE,LONG,105416.7,4.8778537550859,5893.3421296366,134016.75669487956,Take Profit
2025-01-19 02:57:00,OPEN,LONG,104838.2,1.0226559150758374,-42.88536214234773,133973.8713327372,entry
2025-01-19 09:16:00,ADD,LONG,103748.4,1.0226559150758374,-42.439565975859296,133931.43176676135,adx=22.134918983468935
2025-01-19 14:28:00,CLOSE,LONG,105573.2,2.045311830151675,2446.0976373300946,136377.52940409145,Take Profit
2025-01-19 15:05:00,OPEN,LONG,104648.6,1.0425559780376723,-43.640809409320354,136333.88859468212,entry
2025-01-19 19:56:00,CLOSE,LONG,105910.9,1.0425559780376723,1228.2103848939005,137562.09897957603,Take Profit
2025-01-19 20:16:00,OPEN,LONG,105653.1,1.0416133476789684,-44.01987167345942,137518.07910790257,entry
2025-01-19 21:26:00,ADD,LONG,104907.6,3.1248400430369054,-131.127787719568,137386.951320183,adx=51.59122589892132
2025-01-19 21:47:00,ADD,LONG,103946.5,1.0416133476789682,-43.30882473781821,137343.64249544518,adx=27.923846739143265
2025-01-19 22:48:00,PARTIAL_CLOSE,LONG,101187.8,4.166453390715874,-15487.353553540903,121856.28894190428,Stop Loss
2025-01-19 22:48:00,ADD,LONG,101187.8,3.1248400430369054,-126.47827572272217,121729.81066618155,adx=60.82313341345684
2025-01-19 22:59:00,CLOSE,LONG,103396.7,4.166453390715874,4856.346159232882,126586.15682541444,Take Profit
2025-01-20 00:39:00,OPEN,LONG,99883.0,1.0138754889253583,-40.50757018412696,126545.64925523031,entry
2025-01-20 02:12:00,CLOSE,LONG,101090.5,1.0138754889253583,1142.749810647947,127688.39906587826,Take Profit
2025-01-20 10:56:00,OPEN,LONG,107824.1,0.9473829992803335,-40.860287701085326,127647.53877817717,entry
2025-01-20 12:13:00,ADD,LONG,107111.0,0.9473829992803335,-40.59005617436196,127606.94872200281,adx=36.313189885365446
2025-01-20 12:20:00,ADD,LONG,105776.6,2.8421489978410004,-120.2531430740055,127486.6955789288,adx=55.28348659327128
2025-01-20 13:31:00,CLOSE,LONG,107798.8,4.7369149964016675,5969.077952582156,133455.77353151096,Take Profit
2025-01-20 14:30:00,OPEN,LONG,107359.6,0.9944580533572105,-42.70584753007279,133413.0676839809,entry
2025-01-20 15:17:00,ADD,LONG,106812.2,0.9944580533572105,-42.488100994727574,133370.57958298616,adx=31.547406504566975
2025-01-20 15:45:00,ADD,LONG,106019.1,0.9944580533572105,-42.17261912187678,133328.40696386428,adx=20.87587191205775
2025-01-20 16:13:00,ADD,LONG,103813.4,0.9944580533572105,-41.295228670554934,133287.11173519373,adx=33.42525815911828
2025-01-20 17:05:00,ADD,LONG,103139.8,0.99445805335721,-41.02728189266054,133246.08445330107,adx=29.711597065394297
2025-01-20 17:39:00,ADD,LONG,101571.7,0.9944580533572105,-40.403518023274955,117701.090676124,adx=37.24324582157699
2025-01-20 17:39:00,PARTIAL_CLOSE,LONG,101571.7,3.977832213428842,-15504.590259153789,117741.49419414728,Stop Loss
2025-01-21 01:30:00,ADD,LONG,100213.5,0.9944580533572105,-39.86324885203794,117661.22742727197,adx=29.562793059619565
2025-01-21 11:16:00,CLOSE,LONG,103761.2,2.983374160071631,3633.2473665369907,121294.47479380896,Take Profit
2025-01-21 14:35:00,OPEN,LONG,103895.1,0.9339764804600714,-38.814231934025884,121255.66056187493,entry
2025-01-21 14:41:00,ADD,LONG,103350.6,2.8019294413802145,-115.83243556972593,121139.8281263052,adx=51.18254268492108
2025-01-21 16:08:00,CLOSE,LONG,104799.9,3.7359059218402857,4594.642564601527,125734.47069090673,Take Profit
2025-01-21 16:37:00,OPEN,LONG,104809.0,0.9597227008436813,-40.23503062108648,125694.23566028565,entry
2025-01-21 17:47:00,CLOSE,LONG,106141.3,0.9597227008436813,1197.6570376701275,126891.89269795577,Take Profit
2025-01-21 20:33:00,OPEN,LONG,106408.9,0.9539945827685902,-40.605405663343845,126851.28729229243,entry
2025-01-21 21:17:00,ADD,LONG,105730.3,0.9539945827685902,-40.346453373800614,126810.94083891863,adx=14.752333346635655
2025-01-22 08:25:00,ADD,LONG,104760.3,0.9539945827685903,-39.976303475690656,126770.96453544294,adx=18.70194803388168
2025-01-22 13:51:00,ADD,LONG,104133.1,1.9079891655371801,-79.47393062952324,126691.49060481341,adx=58.31380666881138
2025-01-23 04:21:00,PARTIAL_CLOSE,LONG,101819.7,3.8159783310743607,-12417.834115758204,114273.65648905521,Stop Loss
2025-01-23 10:40:00,ADD,LONG,101589.0,0.9539945827685901,-38.76614226754464,114234.89034678767,adx=36.90378377896117
2025-01-23 14:37:00,CLOSE,LONG,104751.0,1.9079891655371801,2428.2570944903564,116663.14744127802,Take Profit
2025-01-23 15:11:00,OPEN,LONG,102640.3,0.909297010560398,-37.33220718121447,116625.81523409681,entry
2025-01-23 15:22:00,CLOSE,LONG,104078.4,0.909297010560398,1232.472552512132,117858.28778660894,Take Profit
2025-01-23 17:01:00,OPEN,LONG,104519.8,0.9020934811326384,-37.714652091715834,117820.57313451722,entry
2025-01-23 17:47:00,CLOSE,LONG,105853.2,0.9020934811326384,1126.941002979729,118947.51413749695,Take Profit
2025-01-23 18:11:00,OPEN,LONG,105399.9,0.9028282883569867,-38.063204524005414,118909.45093297295,entry
2025-01-23 19:17:00,ADD,LONG,104526.9,1.8056565767139734,-75.49587377140415,118833.95505920154,adx=40.660926876625616
2025-01-23 19:49:00,ADD,LONG,103905.7,0.9028282883569867,-37.52360211261839,118796.43145708893,adx=22.35192483571816
2025-01-23 20:25:00,CLOSE,LONG,106077.2,3.611313153427947,5066.972743287479,123863.4042003764,Take Profit
2025-01-23 20:53:00,OPEN,LONG,103048.8,0.9615902694674866,-39.636289344125544,123823.76791103228,entry
2025-01-23 22:31:00,CLOSE,LONG,104559.0,0.9615902694674866,1372.34016881157,125196.10807984385,Take Profit
2025-01-24 00:00:00,OPEN,LONG,103810.9,0.9648012536629111,-40.06275458555319,125156.0453252583,entry
2025-01-24 01:49:00,ADD,LONG,103169.2,2.8944037609887334,-119.44532819927554,125036.59999705902,adx=66.20837240886267
2025-01-24 04:45:00,CLOSE,LONG,104723.0,3.8592050146516446,5056.152693805663,130092.75269086468,Take Profit
2025-01-24 07:27:00,OPEN,LONG,104643.9,0.9945558427456522,-41.62968086107867,130051.1230100036,entry
2025-01-24 14:43:00,CLOSE,LONG,105919.4,0.9945558427456522,1184.7891933089559,131235.91220331256,Take Profit
2025-01-24 16:58:00,OPEN,LONG,105605.9,0.9941559113898946,-41.995491905050585,131193.9167114075,entry
2025-01-24 18:06:00,CLOSE,LONG,106918.1,0.9941559113898946,1220.0185905609396,132413.93530196845,Take Profit
2025-01-24 18:46:00,OPEN,LONG,106376.4,0.9958143746317302,-42.37245929663186,132371.56284267182,entry
2025-01-24 19:45:00,ADD,LONG,105698.0,2.9874431238951904,-126.30670532377553,132245.25613734804,adx=67.93065039702113
2025-01-24 22:26:00,ADD,LONG,104921.2,0.9958143746317298,-41.79281566545251,132203.4633216826,adx=22.016987860251525
2025-01-27 00:00:00,PARTIAL_CLOSE,LONG,102487.8,3.9832574985269207,-12871.956833343022,119331.50648833957,Stop Loss
2025-01-27 00:47:00,ADD,LONG,101970.9,0.9958143746317303,-40.617635205650004,119290.88885313392,adx=35.24650767134681
2025-01-27 01:59:00,ADD,LONG,101244.1,0.9958143746317303,-40.32813205066486,119250.56072108325,adx=19.818562216992415
2025-01-27 06:37:00,ADD,LONG,99334.1,1.9916287492634601,-79.1346597368829,119171.42606134637,adx=20
2025-01-27 08:00:00,HEDGE_OPEN,SHORT,99001.6,4.9790718731586505,-197.174432783082,118974.25162856329,trend_bearish_confirmed
2025-01-27 16:00:00,HEDGE_CLOSE,SHORT,101000.0,4.9790718731586505,-10348.506167778905,108625.74546078438,Hedge Close Trend Up
2025-01-28 00:08:00,CLOSE,LONG,102740.0,4.9790718731586505,5537.6142774110485,114163.35973819543,Take Profit
2025-01-28 00:52:00,OPEN,LONG,101835.9,0.8968417600331157,-36.532275116216624,114126.82746307921,entry
2025-01-28 01:59:00,ADD,LONG,101319.6,0.8968417600331157,-36.34705935594684,114090.48040372327,adx=20.501929780927707
2025-01-28 04:13:00,CLOSE,LONG,102801.9,1.7936835200662313,2049.1007170723315,116139.5811207956,Take Profit
2025-01-28 05:18:00,OPEN,LONG,102802.0,0.9037923863021778,-37.16466595865495,116102.41645483694,entry
2025-01-28 14:05:00,ADD,LONG,102072.9,1.8075847726043555,-73.80216789423139,116028.61428694271,adx=44.429548471213984
2025-01-28 15:31:00,CLOSE,LONG,103646.3,2.7113771589065334,3383.7492749476805,119412.3635618904,Take Profit
2025-01-28 15:45:00,OPEN,LONG,102792.0,0.9293514169343171,-38.21195633980096,119374.15160555059,entry
2025-01-28 18:50:00,ADD,LONG,102246.5,2.7880542508029516,-114.0275155818963,119260.1240899687,adx=77.46069459770045
2025-01-28 20:48:00,ADD,LONG,101580.8,0.9293514169343169,-37.76170416532841,119222.36238580337,adx=12.830442392714982
2025-01-29 19:40:00,CLOSE,LONG,103825.4,4.646757084671585,7065.491060008921,126287.85344581229,Take Profit
2025-01-29 21:44:00,OPEN,LONG,103850.0,0.9728481729094833,-40.41211310266226,126247.44133270963,entry
2025-01-30 03:51:00,CLOSE,LONG,105104.1,0.9728481729094833,1138.7366478830081,127386.17798059263,Take Profit
2025-01-30 04:35:00,OPEN,LONG,104832.7,0.9721102517103358,-40.76357695378829,127345.41440363885,entry
2025-01-30 14:52:00,CLOSE,LONG,106136.1,0.9721102517103358,1185.0145287708438,128530.42893240969,Take Profit
2025-01-30 15:25:00,OPEN,LONG,105641.0,0.973337465055497,-41.12973725836491,128489.29919515132,entry
2025-01-30 17:38:00,ADD,LONG,104964.2,0.973337465055497,-40.866235339824925,128448.4329598115,adx=25.833231756016065
2025-01-31 01:27:00,ADD,LONG,104399.9,2.9200123951664905,-121.93960082165722,128326.49335898984,adx=61.73220269124813
2025-01-31 20:58:00,PARTIAL_CLOSE,LONG,101607.2,3.893349860221988,-12437.005873337912,115889.48748565193,Stop Loss
2025-01-31 22:52:00,ADD,LONG,102099.9,0.9733374650554971,-39.751063139367034,115849.73642251256,adx=23.339899187579302
